ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL039C	0.2378	4868	20001403050	1158.533	1117.414	41.118	-0.1975	0.1738	
YAL040C	0.01916	12399	20001944635	2712.706	2634.181	78.525	-0.1254	1.649	
YAL041W	0.01412	17027	20000104864	4169.514	4091.864	77.649	-0.1786	3.862	
YAL042W	0.4625	6189	20001409294	1827.908	1736.992	90.916	-0.3261	0.3164	
YAL043C	0.02276	15985	20004005057	3863.126	3675.037	188.089	-0.2861	2.967	
YAL044C	1.007	2571	20003193469	708.278	694.550	13.728	-0.1332	0.04253	
YAL046C	0.06163	2525	20013873400	493.138	488.633	4.504	-0.02203	0.04594	
YAL047C	0.006219	11957	20003368193	2909.863	2854.509	55.354	-0.126	2.133	
YAL048C	0.00264	13754	20000210475	3106.848	3073.106	33.742	-0.03543	2.086	
YAL049C	0.2205	4673	20001834247	1043.314	1017.074	26.240	-0.1315	0.1085	
YAL051W	0.01629	20920	20000018090	5437.400	5138.112	299.288	-0.369	5.627	
YAL053W	0.148	13511	20002117023	3771.283	3421.112	350.171	-0.6458	1.627	
YAL054C	0.003736	15766	20001909999	3341.537	3310.614	30.924	-0.107	2.164	
YAL055W	0.08669	3639	20002223399	755.261	746.051	9.210	-0.06307	0.07873	
YAL056W	0.0126	17771	20002878243	4271.290	4211.687	59.603	-0.1789	3.089	
YAL058W	0.05662	9657	20000635493	2262.458	2187.045	75.412	-0.2379	0.785	
YAL059W	0.1477	4278	20008552656	896.274	881.044	15.231	-0.07438	0.08413	
YAL060W	0.1071	7453	20002129362	1657.158	1625.133	32.024	-0.2015	0.4226	
YAL061W	0.01077	8772	20003657804	1835.510	1831.335	4.175	-0.03185	0.6165	
YAL062W	0.02865	9810	20000389966	2063.048	1992.347	70.701	-0.1126	0.6118	
YAL063C	0.000671	31957	20000638559	7435.206	7351.664	83.542	-0.153	14.65	
YAL064CA	0.004815	2671	20002649570	522.866	524.454	-1.589	0.03233	0.05542	
YAL064W	0.005307	2265	20011041601	448.028	449.088	-1.060	0.00478	0.06361	
YAL064WB	0.005464	2945	20013117867	523.212	522.930	0.283	0.01335	0.0456	
YAL065C	0.002324	2984	20005409032	530.488	532.890	-2.402	0.003446	0.05943	
YAL067C	0.003482	11877	20003427430	2732.050	2684.342	47.708	-0.07155	1.395	
YAL068C	0.05321	2840	20003685285	498.046	495.610	2.435	-0.01014	0.03896	
YAR002CA	0.3306	3847	20002476391	920.919	907.352	13.568	-0.128	0.1227	
YAR002W	0.08884	10301	20003001746	2420.076	2339.049	81.027	-0.2821	0.7493	
YAR003W	0.01736	8834	20002005620	1903.913	1864.410	39.503	-0.05881	0.6594	
YAR007C	0.07204	11685	20000091905	2846.901	2712.077	134.824	-0.383	1.026	
YAR008W	0.06365	5570	20001979956	1178.126	1159.983	18.143	-0.09133	0.2446	
YAR014C	0.01781	13705	20000118299	3360.746	3258.490	102.256	-0.1607	2.062	
YAR015W	0.2413	5632	20002878084	1312.417	1274.127	38.290	-0.1817	0.1833	
YAR018C	0.02681	8470	20000021158	1927.689	1907.167	20.522	-0.1219	0.7392	
YAR019C	0.004468	20223	20000443213	4918.149	4765.307	152.842	-0.2413	5.201	
YAR020C	0.9946	1305	20001579869	226.372	225.765	0.607	-0.02418	0.006561	
YAR023C	0.005318	3682	20002100047	755.174	748.893	6.281	-0.006588	0.09269	
YAR027W	0.05885	4650	20000593915	995.324	984.444	10.881	-0.06933	0.1466	
YAR028W	0.02089	4607	20014492238	995.295	978.049	17.246	-0.06074	0.1331	
YAR029W	0.002071	1344	20001736154	305.127	305.299	-0.172	-0.001427	0.01943	
YAR031W	0.002175	5752	20003536577	1277.374	1278.111	-0.737	-0.01407	0.325	
YAR033W	0.0186	4986	20006366924	997.182	989.801	7.382	-0.0186	0.1849	
YAR035W	0.01023	15334	20000789545	3248.444	3169.530	78.913	-0.1758	1.927	
YAR042W	0.01532	23485	20002313208	6205.764	5865.237	340.527	-0.5142	6.212	
YAR050W	0.001264	37213	20000540465	9239.035	8985.378	253.656	-0.2509	21.14	
YAR064W	0.001266	2071	20000152780	409.283	408.940	0.343	0.003639	0.04105	
YAR066W	0.005157	4934	20001911336	854.016	850.471	3.545	-0.02098	0.1437	
YAR068W	0.01535	4107	20000876937	674.302	676.257	-1.954	-0.03461	0.1564	
YAR071W	0.3374	7117	20003416876	2076.008	1968.063	107.944	-0.3235	0.3734	
YBL001C	0.2903	2082	20003348159	429.342	428.100	1.241	-0.01522	0.02457	
YBL002W	0.7558	2499	20010362991	543.624	535.625	7.999	-0.1039	0.04033	
YBL003C	0.7568	2738	20001519685	552.113	541.053	11.060	-0.08325	0.04332	
YBL004W	0.01949	44227	20000543626	19230.513	13977.382	5253.131	-2.499	32.79	
YBL005W	0.02043	19164	20000512822	4876.752	4691.447	185.304	-0.415	4.742	
YBL006C	0.1949	3768	20025177873	759.863	750.618	9.245	-0.06572	0.09152	
YBL007C	0.1244	18779	20002579903	6930.231	5673.177	1257.054	-1.3	4.543	
YBL008W	0.004643	17710	20001602173	4107.253	4109.757	-2.504	0.01659	4.002	
YBL009W	0.008552	13982	20000468771	3255.857	3164.896	90.961	-0.1386	2.785	
YBL010C	0.004229	5410	20004734024	1204.827	1205.734	-0.907	0.00272	0.3339	
YBL011W	0.05449	14724	20001134670	3634.687	3427.146	207.541	-0.4056	1.86	
YBL013W	0.001373	9263	20000181855	1778.949	1779.547	-0.598	0.01161	0.7373	
YBL014C	0.008265	18267	20000007691	4462.396	4353.068	109.328	-0.1448	4.446	
YBL015W	0.06615	10803	20000758693	2372.351	2278.189	94.162	-0.2558	0.6517	
YBL016W	0.05935	7018	20004203058	1530.825	1511.911	18.914	-0.1265	0.4144	
YBL017C	0.01178	30608	20000294076	8854.205	8332.046	522.159	-0.6757	12.17	
YBL018C	0.1121	2541	20008451992	555.491	546.667	8.824	-0.09298	0.05736	
YBL019W	0.006221	10695	20001334635	2357.562	2342.943	14.619	-0.03096	1.053	
YBL020W	0.03439	11818	20003089317	2630.070	2549.412	80.658	-0.2184	1.275	
YBL021C	0.05008	2874	20003712875	595.612	597.815	-2.204	-0.04411	0.08485	
YBL022C	0.1225	17554	20002536171	6026.492	5115.991	910.502	-1.006	3.328	
YBL023C	0.01862	17916	20003305103	4332.177	4110.915	221.262	-0.3683	3.158	
YBL024W	0.1272	11609	20002845904	3187.278	2976.776	210.501	-0.5126	1.09	
YBL025W	0.02827	2810	20005568329	605.560	601.475	4.084	-0.01167	0.05733	
YBL026W	0.1588	1918	20013435473	394.785	392.841	1.943	0.01168	0.02697	
YBL027W	3.059	1835	20020315469	793.841	774.670	19.171	-0.139	0.03355	
YBL028C	0.06786	2087	20028752767	437.725	436.160	1.564	-0.03176	0.02667	
YBL029W	0.002739	7754	20001841368	1642.650	1641.919	0.731	-0.07161	0.6573	
YBL030C	1.491	3887	20003334830	1376.936	1310.578	66.358	-0.249	0.1412	
YBL031W	0.003607	7213	20001086548	1476.754	1470.743	6.011	-0.01204	0.5045	
YBL032W	0.07395	8010	20000157283	1656.834	1627.317	29.517	-0.1444	0.3679	
YBL033C	0.07846	7113	20005433116	1522.338	1466.355	55.983	-0.1622	0.3621	
YBL034C	0.01999	27361	20000744869	8665.177	7682.482	982.695	-0.9569	10.31	
YBL035C	0.04073	14549	20001241487	3371.605	3168.827	202.779	-0.3968	1.83	
YBL036C	0.1141	4869	20001582052	1088.740	1071.896	16.845	-0.1283	0.1537	
YBL037W	0.009072	21866	20000428470	5200.454	5098.992	101.462	-0.3439	6.061	
YBL038W	0.09736	4822	20005458957	980.380	973.225	7.155	-0.05827	0.1373	
YBL039C	0.4582	7715	20001860640	2644.963	2448.122	196.841	-0.4712	0.5279	
YBL040C	0.1301	4371	20001472487	922.533	909.946	12.587	-0.1188	0.127	
YBL041W	0.2396	4531	20008476817	1024.953	997.453	27.501	-0.1364	0.1254	
YBL042C	0.1333	11264	20001311565	2960.105	2762.756	197.349	-0.4405	0.8978	
YBL043W	0.01797	5099	20006625063	1095.425	1091.492	3.933	0.006014	0.2364	
YBL044W	0.006793	2556	20014286242	507.870	505.706	2.164	-0.01306	0.04545	
YBL045C	0.1741	8692	20001168270	2042.218	1941.261	100.957	-0.2815	0.4525	
YBL046W	0.01851	7846	20008038871	1934.655	1903.943	30.712	-0.1228	0.5567	
YBL047C	0.0317	26563	20000514943	7746.131	6750.994	995.136	-1.038	7.229	
YBL049W	0.003886	2621	20008600696	573.804	572.182	1.622	-0.01888	0.0475	
YBL050W	0.1331	5467	20009616942	1262.266	1224.073	38.193	-0.1542	0.2266	
YBL051C	0.03351	13300	20000856536	3181.426	3012.957	168.470	-0.3477	1.965	
YBL052C	0.005879	15786	20001777088	4069.117	3954.044	115.073	-0.1218	2.81	
YBL054W	0.04812	10541	20000037097	2363.738	2291.497	72.241	-0.2816	0.8835	
YBL055C	0.09544	7832	20003161707	1853.354	1788.867	64.488	-0.2089	0.5138	
YBL056W	0.07293	8811	20000380076	2083.410	2018.047	65.363	-0.2369	0.6305	
YBL057C	0.0887	4490	20000576346	898.812	893.473	5.339	-0.04983	0.1276	
YBL058W	0.2961	6897	20000380765	1876.663	1775.068	101.596	-0.3476	0.3955	
YBL059W	0.01267	3797	20014312419	817.835	812.368	5.467	-0.02056	0.1532	
YBL060W	0.00546	13302	20001015881	3279.705	3180.828	98.876	-0.1061	2.197	
YBL061C	0.06041	13320	20001883649	3260.702	3078.201	182.501	-0.4011	1.301	
YBL063W	0.004451	21728	20001780416	5847.724	5647.940	199.785	-0.2727	7.426	
YBL064C	0.1106	5335	20007188367	1109.202	1093.281	15.921	-0.09658	0.1655	
YBL066C	0.001105	24205	20001487290	6078.227	5994.373	83.854	-0.05237	7.961	
YBL067C	0.007985	14632	20001627464	3516.394	3482.255	34.139	-0.1217	2.278	
YBL068W	0.2072	6372	20001400610	1418.197	1377.789	40.408	-0.1768	0.2817	
YBL069W	0.03191	8610	20002249150	1890.556	1869.035	21.522	-0.04866	0.5077	
YBL072C	11.06	852	20000808874	844.049	816.649	27.399	-0.1717	0.0533	
YBL074C	0.004676	6503	20004703973	1544.260	1533.578	10.682	-0.03788	0.5346	
YBL075C	0.002516	14415	20000197109	2992.861	3034.747	-41.886	0.02947	1.903	
YBL076C	0.2965	13145	20000411662	5535.690	4735.630	800.060	-0.9822	2.29	
YBL078C	0.03413	2396	20004996891	482.228	483.905	-1.677	-0.005735	0.04992	
YBL079W	0.01312	30158	20001333942	8536.044	7947.764	588.280	-0.6029	11.8	
YBL080C	0.002522	11197	20000283638	2457.615	2468.066	-10.451	0.000427	1.419	
YBL081W	0.06194	7214	20000677813	1609.240	1582.109	27.131	-0.1168	0.5962	
YBL082C	0.04462	9566	20000585710	2032.201	1991.742	40.458	-0.2362	0.855	
YBL084C	0.0126	15223	20000237564	3652.391	3535.367	117.024	-0.1842	2.71	
YBL085W	0.03164	18901	20000632380	5017.706	4629.513	388.194	-0.5487	3.943	
YBL086C	0.01809	9592	20004318578	2084.783	2059.947	24.836	-0.05152	0.8089	
YBL087C	7.181	1139	20001149360	571.240	558.404	12.836	-0.1153	0.02271	
YBL088C	0.002629	56011	20000571262	22722.456	19745.045	2977.411	-1.47	92.55	
YBL089W	0.0167	10198	20001361914	2063.863	2018.390	45.473	-0.1089	0.7975	
YBL090W	0.0559	3489	20003312399	742.922	737.860	5.063	-0.0335	0.08896	
YBL091C	0.3904	6371	20001929028	1847.519	1763.013	84.506	-0.3214	0.3355	
YBL092W	5.544	1141	20011698475	540.373	529.868	10.505	-0.1077	0.02193	
YBL093C	0.06796	4344	20007869433	930.174	924.060	6.115	-0.05927	0.1552	
YBL095W	0.02917	5693	20003908921	1159.498	1141.072	18.427	-0.07551	0.2253	
YBL097W	0.00167	13883	20001871827	3547.544	3543.814	3.730	-0.04998	2.581	
YBL098W	0.01906	9502	20001813559	2054.751	2026.262	28.489	-0.1113	0.9203	
YBL099W	0.2293	10384	20000417801	2492.240	2312.415	179.825	-0.4027	0.6062	
YBL101C	0.02321	23230	20000148173	5745.111	5389.272	355.838	-0.5985	4.575	
YBL102W	0.0795	4748	20002848353	917.642	903.081	14.562	-0.04005	0.1491	
YBL103C	0.005756	9965	20002082006	2178.306	2169.775	8.532	-0.0382	0.878	
YBL104C	0.01457	20694	20001713333	5312.845	5108.394	204.451	-0.3056	5.053	
YBL105C	0.008728	22653	20000777585	6056.794	5866.763	190.031	-0.3131	7.577	
YBL106C	0.004269	21719	20000598422	5100.746	5044.353	56.394	-0.2009	5.275	
YBL107C	0.01805	3733	20005502003	823.362	821.909	1.453	-0.006788	0.1189	
YBL111C	0.00322	14225	20001650228	3166.159	3113.208	52.951	-0.02568	1.919	
YBL112C	0.3144	2103	20003584671	435.046	431.460	3.586	-0.05674	0.03293	
YBL113C	0.04457	15803	20002235111	3891.157	3625.680	265.476	-0.4105	2.206	
YBR001C	0.01807	15866	20000601770	3723.968	3640.755	83.213	-0.1703	2.489	
YBR002C	0.03481	6046	20000291206	1234.114	1222.155	11.958	-0.01652	0.3022	
YBR003W	0.02192	10718	20006587772	2104.705	2116.873	-12.167	-0.04889	0.9956	
YBR004C	0.04596	8850	20000082089	1906.785	1889.547	17.238	-0.1068	0.7621	
YBR005W	0.06782	4836	20000301417	903.043	900.039	3.004	-0.0312	0.1471	
YBR006W	0.00943	11072	20001951796	2236.931	2177.423	59.508	-0.1712	0.8318	
YBR007C	0.00789	15280	20000133412	3472.410	3441.634	30.777	-0.07629	2.268	
YBR008C	0.009961	12187	20000524144	2495.834	2444.342	51.492	-0.1246	1.036	
YBR009C	0.9327	2049	20014014763	427.479	421.237	6.242	-0.07667	0.02525	
YBR010W	8.729	959	20009911383	572.838	554.414	18.424	-0.1185	0.02411	
YBR011C	1.211	3607	20009280296	1223.599	1180.906	42.693	-0.2199	0.1315	
YBR013C	0.008822	2612	20007033612	534.513	535.512	-0.999	0.005803	0.06238	
YBR014C	0.1709	3996	20010555823	853.985	843.735	10.250	-0.06467	0.09189	
YBR015C	0.07583	11465	20004192611	2691.862	2598.009	93.853	-0.3213	0.8943	
YBR016W	0.394	2083	20009499852	534.088	526.241	7.847	-0.08397	0.04187	
YBR017C	0.03486	17375	20000853138	4574.237	4239.360	334.877	-0.523	3.184	
YBR018C	0.002649	7438	20000493809	1609.550	1591.394	18.156	-0.05362	0.5698	
YBR019C	0.002838	14783	20000622413	3270.239	3240.659	29.580	-0.07304	2.009	
YBR020W	0.001345	11485	20000865488	2366.148	2387.578	-21.430	-0.003967	1.204	
YBR021W	0.01162	13202	20001314759	2908.098	2842.157	65.940	-0.1496	1.223	
YBR022W	0.04004	3506	20003228896	739.736	735.565	4.171	-0.04512	0.08928	
YBR023C	0.03619	22159	20000891489	6187.613	5519.377	668.236	-0.7366	4.679	
YBR024W	0.02069	6164	20003565201	1300.016	1289.685	10.331	-0.01367	0.2916	
YBR025C	0.7339	5218	20001840574	1731.172	1636.989	94.183	-0.3144	0.2379	
YBR026C	0.05271	7703	20024073789	1657.853	1631.365	26.488	-0.1088	0.4428	
YBR028C	0.008253	10534	20004187380	2371.592	2351.769	19.822	-0.04885	1.098	
YBR029C	0.08614	9133	20001670804	2043.884	1956.536	87.348	-0.2629	0.6022	
YBR030W	0.004463	10937	20001366388	2473.095	2465.560	7.535	-0.1057	1.277	
YBR031W	7.696	1571	20009172186	1586.007	1494.595	91.413	-0.3025	0.1681	
YBR033W	0.0009323	18678	20000492431	4653.677	4584.975	68.702	0.07759	4.961	
YBR034C	0.1513	6189	20010227744	1498.787	1461.890	36.897	-0.2139	0.3171	
YBR035C	0.2623	4166	20008504993	961.329	943.599	17.730	-0.1755	0.1292	
YBR036C	0.2121	7613	20001344657	1817.148	1724.219	92.929	-0.3001	0.3551	
YBR037C	0.01464	6354	20005119640	1261.750	1255.197	6.553	-0.06995	0.2556	
YBR038W	0.02252	19651	20000319135	4783.884	4546.749	237.135	-0.4166	3.664	
YBR039W	0.1783	6021	20000932539	1331.430	1305.048	26.382	-0.1662	0.2665	
YBR040W	0.006545	6295	20004402230	1283.015	1289.641	-6.627	0.03792	0.4416	
YBR041W	0.1049	11927	20003051582	3124.032	2916.822	207.210	-0.4244	1.006	
YBR042C	0.03551	8359	20005566498	1758.599	1712.736	45.863	-0.1293	0.557	
YBR043C	0.009788	14995	20000968442	3255.336	3171.860	83.476	-0.1159	1.823	
YBR044C	0.006442	12297	20001932459	2607.186	2603.136	4.050	-0.04199	1.436	
YBR045C	0.002516	11070	20002130116	2587.841	2617.630	-29.790	-0.006302	1.569	
YBR046C	0.06737	7120	20000068593	1441.614	1422.043	19.571	-0.09496	0.3145	
YBR047W	0.01127	3571	20004152584	735.294	732.216	3.079	-0.001062	0.1181	
YBR048W	2.13	1990	20040894341	647.986	637.032	10.954	-0.1341	0.03395	
YBR049C	0.05636	13941	20000117451	3907.284	3616.623	290.661	-0.5847	2.159	
YBR050C	0.01928	6350	20003552040	1461.235	1449.403	11.832	-0.08684	0.4248	
YBR052C	0.2058	4180	20002931308	885.106	872.080	13.026	-0.08563	0.1063	
YBR053C	0.06684	7156	20000713098	1558.843	1524.623	34.220	-0.159	0.3902	
YBR054W	0.1017	6922	20002011341	1478.204	1453.145	25.059	-0.1292	0.2729	
YBR055C	0.007054	18148	20000691603	4504.374	4387.268	117.105	-0.153	4.458	
YBR056W	0.04721	9322	20000562590	2223.456	2188.841	34.615	-0.1132	0.6521	
YBR057C	0.01172	6970	20002642058	1593.756	1595.109	-1.353	0.003558	0.5018	
YBR058C	0.0396	14486	20000044476	3727.782	3547.363	180.419	-0.3928	1.977	
YBR059C	0.02528	21281	20002389953	5854.795	5371.997	482.797	-0.6599	5.009	
YBR060C	0.01228	12628	20000288901	2858.459	2858.930	-0.470	-0.0782	1.808	
YBR061C	0.09393	6224	20000699164	1345.093	1307.898	37.195	-0.1785	0.3369	
YBR062C	0.2979	3326	20004583030	756.498	745.978	10.520	-0.06646	0.06626	
YBR063C	0.01252	7932	20003874788	1787.087	1756.550	30.538	-0.07308	0.5847	
YBR065C	0.004003	7562	20002339804	1583.752	1580.654	3.098	-0.01792	0.5992	
YBR066C	0.02145	4320	20000587114	929.944	922.380	7.565	-0.05646	0.1293	
YBR067C	0.6982	4210	20001565508	888.251	862.358	25.893	-0.1566	0.08884	
YBR068C	0.09922	11904	20002529218	2781.515	2649.044	132.471	-0.3806	0.8992	
YBR069C	0.2658	9681	20000888188	2866.639	2651.200	215.439	-0.4902	0.8215	
YBR070C	0.04578	5134	20001335459	1008.983	999.875	9.108	-0.05335	0.2174	
YBR071W	0.02923	4205	20002881761	884.795	883.994	0.802	-0.02962	0.1511	
YBR072W	0.02975	4409	20004462218	904.465	895.996	8.469	-0.02592	0.1585	
YBR073W	0.111	15196	20001673387	4629.983	4130.648	499.335	-0.7457	2.216	
YBR074W	0.004177	20248	20004162735	4936.332	4854.476	81.856	-0.1469	5.877	
YBR076W	0.002367	6362	20006087649	1460.003	1457.749	2.255	-0.02779	0.4038	
YBR077C	0.03277	3156	20005371779	676.601	670.370	6.230	-0.08152	0.09692	
YBR078W	0.5424	7197	20000880105	2085.993	1959.747	126.246	-0.3939	0.4434	
YBR079C	0.245	12908	20000140517	4884.690	4230.933	653.757	-0.898	2.003	
YBR080C	0.08344	14146	20000680404	3621.853	3357.632	264.221	-0.5193	1.699	
YBR081C	0.006609	25035	20000410285	7273.312	6938.366	334.946	-0.4087	10.2	
YBR082C	1.265	2504	20007768934	618.116	604.467	13.650	-0.1194	0.04503	
YBR083W	0.08904	9027	20000153377	2185.027	2091.209	93.818	-0.3002	0.6904	
YBR084CA	1.476	2560	20013732307	797.445	774.594	22.851	-0.1489	0.06032	
YBR084W	0.2036	14871	20000935920	4866.630	4294.898	571.732	-0.8105	1.811	
YBR085W	0.03843	6650	20002157041	1320.262	1304.441	15.821	-0.08078	0.2914	
YBR086C	0.2155	13463	20000511456	4675.171	4149.784	525.388	-0.8236	1.869	
YBR087W	0.08409	7248	20002302548	1558.314	1503.095	55.219	-0.1876	0.3988	
YBR088C	0.3611	4481	20002041688	1098.314	1068.816	29.498	-0.1823	0.1573	
YBR090C	0.06787	2665	20000991799	512.149	506.606	5.543	-0.03917	0.06846	
YBR091C	0.1748	2068	20001005319	452.128	448.910	3.218	-0.03194	0.03256	
YBR092C	0.5274	6525	20001596714	2068.412	1955.485	112.927	-0.3663	0.3797	
YBR093C	0.2518	7640	20003984506	2046.184	1973.447	72.737	-0.337	0.4731	
YBR094W	0.01827	14520	20001465476	3572.086	3462.893	109.193	-0.2327	2.149	
YBR095C	0.04418	8742	20003788365	1916.465	1848.086	68.379	-0.2157	0.5565	
YBR096W	0.3083	3944	20008579861	978.929	949.726	29.203	-0.1611	0.1104	
YBR097W	0.005803	29136	20001818016	8173.708	7859.655	314.053	-0.4786	13.7	
YBR098W	0.001808	13409	20000062501	3233.822	3268.507	-34.685	0.03652	2.441	
YBR101C	0.1614	5526	20007209768	1240.516	1216.875	23.641	-0.1267	0.2163	
YBR102C	0.006627	15464	20000144432	3627.324	3639.730	-12.406	0.05453	3.225	
YBR103W	0.04038	10609	20001197878	2443.497	2337.294	106.203	-0.2272	0.8795	
YBR104W	0.03652	7450	20000252713	1429.679	1409.421	20.258	-0.08173	0.3239	
YBR105C	0.02705	7474	20010605099	1574.153	1571.703	2.450	-0.008074	0.4578	
YBR106W	1.616	2342	20001761395	787.048	769.647	17.401	-0.1529	0.05117	
YBR107C	0.01706	5031	20000092100	1047.947	1027.926	20.021	-0.1109	0.1954	
YBR108W	0.005819	20692	20000207613	4827.393	4721.425	105.967	-0.1918	4.761	
YBR109C	0.5927	2501	20003942808	614.637	601.929	12.708	-0.09905	0.04786	
YBR110W	0.03502	9148	20002850891	2008.741	1963.242	45.499	-0.1195	0.7457	
YBR111C	0.3505	4004	20001188893	980.393	955.205	25.188	-0.1645	0.1169	
YBR112C	0.0456	18479	20001610873	5057.980	4468.494	589.486	-0.7768	3.521	
YBR114W	0.002993	15626	20000414931	3840.678	3764.244	76.434	-0.08809	2.727	
YBR115C	0.05816	25076	20000436418	7793.069	6575.775	1217.294	-1.158	5.659	
YBR117C	0.001251	15060	20000917234	3202.688	3165.578	37.110	-0.05337	1.932	
YBR118W	15.34	1186	20019821120	2034.818	1902.057	132.761	-0.4024	0.2547	
YBR119W	0.02869	6113	20004832554	1287.773	1272.109	15.664	-0.06448	0.3024	
YBR120C	0.03467	3158	20003249624	672.373	671.958	0.416	-0.04455	0.08305	
YBR121C	0.5913	7858	20003115065	3126.648	2834.751	291.896	-0.5724	0.7314	
YBR122C	0.03535	3731	20005950092	740.773	737.597	3.176	-0.04909	0.1035	
YBR123C	0.02717	12425	20000090026	2986.089	2904.039	82.050	-0.1863	1.166	
YBR125C	0.04148	8023	20000043780	1727.214	1690.974	36.239	-0.1032	0.4774	
YBR126C	0.2723	7636	20004980375	2197.695	2086.577	111.118	-0.4101	0.4869	
YBR127C	0.4815	7381	20002927446	2355.218	2172.420	182.799	-0.4347	0.4772	
YBR128C	0.004076	6598	20001264805	1496.331	1505.548	-9.217	0.05666	0.5217	
YBR129C	0.02591	6224	20001179257	1414.466	1400.665	13.801	-0.03952	0.2961	
YBR130C	0.02499	8444	20002862010	1871.285	1868.340	2.945	-0.08186	0.831	
YBR131W	0.00627	13581	20000140457	3291.132	3259.949	31.184	-0.1017	2.18	
YBR132C	0.005439	12899	20000215682	2750.124	2711.628	38.495	-0.04813	1.39	
YBR133C	0.0215	16929	20001720439	4080.522	3866.270	214.252	-0.3336	2.897	
YBR135W	0.1703	2823	20004775403	631.184	621.796	9.388	-0.07867	0.09303	
YBR136W	0.002926	47712	20000339103	17681.973	15758.431	1923.542	-0.8879	65.18	
YBR137W	0.0964	3463	20008426183	747.765	743.065	4.700	-0.05798	0.08452	
YBR138C	0.001973	10298	20000870520	2404.358	2356.088	48.269	-0.05336	1.257	
YBR139W	0.1156	9451	20001420671	2285.070	2185.256	99.814	-0.2981	0.7475	
YBR140C	0.005786	61328	20000549271	27323.184	21349.061	5974.123	-2.605	95.26	
YBR141C	0.03977	6687	20002776031	1463.919	1436.550	27.369	-0.1419	0.3775	
YBR142W	0.1166	12949	20001260928	3741.156	3387.907	353.249	-0.6641	1.704	
