ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YBL001C	0.3323	1499	10009239730	427.263	425.204	2.059	-0.04558	0.02777	
YLR353W	0.005685	9189	10001630048	2781.309	2756.519	24.790	-0.07336	1.52	
YBL002W	0.411	1985	10000235055	539.609	533.876	5.732	-0.08875	0.03288	
YBL003C	5.159	1181	10007984504	544.521	535.599	8.922	-0.09853	0.0221	
YDL210W	0.00341	8883	10000458634	2596.225	2566.843	29.382	-0.03525	1.126	
YLR354C	0.4798	3926	10002728895	1436.938	1388.320	48.617	-0.2321	0.1851	
YJR125C	0.09457	5365	10000566340	1760.136	1736.026	24.110	-0.1971	0.4365	
YDL211C	0.00166	5809	10002206431	1610.522	1618.999	-8.477	-0.00942	0.5091	
YLR355C	1.747	2874	10000807630	1734.410	1633.485	100.925	-0.329	0.2234	
YDL212W	0.3031	2755	10003068722	881.688	865.964	15.724	-0.1009	0.08473	
YHL050C	0.007853	10406	10000897214	3286.323	3213.557	72.766	-0.1865	2.089	
YDL213C	0.3214	2678	10005470189	944.740	926.377	18.363	-0.1363	0.0929	
435	
YBL064C	0.1106	3784	10002575383	1099.169	1092.243	6.926	-0.0802	0.142	
YLR356W	0.04351	3426	10001107675	824.077	815.014	9.063	-0.07195	0.0898	
YER173W	0.004794	8821	10000108893	3027.125	3039.961	-12.836	-0.09114	1.98	
YHR001W	0.08406	5957	10000392675	1906.116	1870.534	35.582	-0.1769	0.4143	
YNL061W	0.2331	6919	10003084784	2811.407	2641.350	170.057	-0.4449	0.6633	
YHR001WA	0.1229	1190	10007103814	314.708	314.602	0.106	-0.01641	0.01943	
YER174C	0.08257	3409	10002058267	1041.472	1021.849	19.623	-0.07869	0.1755	
YOR233W	0.0102	12216	10000657744	3840.300	3768.836	71.464	-0.2135	2.576	
YOR234C	0.6215	1517	10005444473	439.194	437.348	1.846	-0.05413	0.02385	
YOR236W	0.01961	2904	10009276258	887.700	881.086	6.614	-0.04787	0.129	
YDR080W	0.009537	13553	10000775098	4915.200	4723.333	191.867	-0.3087	3.644	
YHR002W	0.004567	5422	10000690749	1563.564	1545.022	18.542	-0.02235	0.4176	
YER175C	0.009021	4257	10001875037	1276.029	1266.269	9.760	-0.06771	0.2841	
YJR033C	0.00513	19720	10000076841	7325.382	7164.745	160.636	-0.3281	11.01	
YJR034W	0.01835	1428	10019882725	446.516	443.979	2.537	0.005506	0.03996	
YNL062C	0.1171	6173	10000637982	2115.220	2046.315	68.904	-0.2959	0.6531	
YOR237W	0.00238	6145	10001229964	1901.671	1897.725	3.946	-0.05529	0.6389	
YHR003C	0.05541	6102	10003946456	1888.278	1852.859	35.419	-0.1561	0.579	
YOR238W	0.02951	4065	10000254404	1292.804	1285.101	7.703	-0.04196	0.2746	
YNL063W	0.02958	4661	10000841421	1350.559	1334.793	15.766	-0.04923	0.2639	
YDL214C	0.00197	10031	10000210351	3257.367	3232.946	24.421	-0.1135	1.881	
YHR004C	0.00295	6226	10004767054	1990.879	1972.379	18.501	0.005736	0.8568	
YJR126C	0.0295	11257	10001572297	3869.419	3697.767	171.652	-0.3856	2.161	
YNL064C	0.7893	3665	10009639274	1789.378	1697.318	92.061	-0.3343	0.2229	
YOR336W	0.02252	18419	10001353971	7443.409	6731.118	712.291	-0.8801	7.447	
YHR005C	0.1711	5649	10000751193	2095.803	2004.993	90.809	-0.3078	0.5045	
YOR239W	0.04195	8009	10001119108	2882.741	2753.146	129.595	-0.3477	1.128	
YER111C	0.00592	14862	10001019618	5566.169	5474.775	91.393	-0.2995	6.865	
YHR005CA	0.1753	1163	10003262319	380.684	379.224	1.460	-0.03771	0.01617	
YLR256W	0.03861	19421	10000469494	8425.790	7302.775	1123.015	-1.278	8.288	
YER112W	0.131	2169	10003957104	775.074	773.844	1.231	-0.04247	0.08072	
YLR257W	0.1047	4340	10003009545	1381.528	1352.104	29.424	-0.1577	0.309	
YHR006W	0.006382	7760	10002065956	2463.231	2411.556	51.675	-0.1489	1.137	
YLR357W	0.01438	12997	10000059138	4417.196	4178.933	238.263	-0.4315	3.408	
YNL065W	0.0299	8754	10000522484	2669.922	2610.987	58.935	-0.1772	1.124	
YHR007C	1.355	3830	10000305278	2383.127	2219.874	163.252	-0.4646	0.4531	
YDR081C	0.003552	13227	10000020837	4555.000	4486.970	68.030	-0.1196	4.434	
YHR008C	0.2214	3264	10006753599	978.312	961.761	16.551	-0.116	0.09921	
YOR241W	0.1124	7257	10003234537	2480.229	2360.401	119.828	-0.3666	0.8404	
YBL066C	0.001105	17234	10001360831	5997.614	5887.652	109.961	-0.2122	7.213	
YLR359W	0.5095	5015	10001650077	2154.877	2018.185	136.692	-0.4307	0.4799	
YOR242C	0.00559	4996	10001278035	1594.951	1605.056	-10.105	-0.05696	0.518	
YNL139C	0.007155	22213	10000245916	9294.543	8484.921	809.622	-0.8512	13.63	
YNL066W	0.2692	5701	10003029165	1833.269	1761.230	72.038	-0.277	0.2898	
YHR009C	0.02678	7666	10001623164	2369.939	2333.644	36.295	-0.05561	1.048	
YJR035W	0.00132	15052	10000911645	5541.779	5477.561	64.218	-0.1819	6.544	
YDR082W	0.001218	6726	10000801249	2226.215	2221.389	4.826	-0.000442	1.114	
YHR010W	5.222	885	10007742753	561.291	552.302	8.989	-0.111	0.02482	
YNL067W	1.103	2001	10002200654	797.655	779.978	17.676	-0.1571	0.06423	
YOR337W	0.009247	11069	10000308988	3616.651	3517.901	98.749	-0.235	2.617	
YNL141W	0.1497	4684	10000521434	1481.116	1464.647	16.469	-0.1575	0.2976	
YER113C	0.02552	9928	10000134484	3286.842	3194.780	92.062	-0.2559	1.677	
YDR083W	0.1061	4719	10000200699	1701.792	1659.691	42.101	-0.2132	0.3243	
YLR360W	0.005091	6461	10001928863	1943.863	1921.263	22.600	-0.06663	0.6964	
YOR338W	0.01066	5242	10004549975	1569.642	1578.802	-9.159	-0.006381	0.4895	
YOR339C	0.002204	2196	10001045133	646.885	650.414	-3.529	0.04668	0.08466	
YLR258W	0.01716	10492	10000804692	3282.228	3222.834	59.394	-0.2217	1.934	
YDR084C	0.09865	2913	10000929252	832.663	823.482	9.181	-0.09052	0.1114	
YOR340C	0.1735	4107	10000366633	1395.156	1364.149	31.007	-0.1743	0.2225	
YHR011W	0.008826	6378	10000576516	1970.161	1964.162	5.999	-0.0166	0.689	
YHR012W	0.06691	3948	10001110883	1196.294	1184.185	12.109	-0.1086	0.2078	
YNL142W	0.02639	7788	10001653786	2217.968	2173.136	44.833	-0.1452	0.6535	
YHR013C	0.1123	3173	10000215401	1010.665	992.192	18.473	-0.09718	0.1525	
YER176W	0.02082	15213	10000106376	5763.041	5411.293	351.748	-0.5482	4.684	
YDL215C	0.00638	15734	10001686075	5489.322	5395.428	93.894	-0.3432	6.14	
YLR259C	1.521	3854	10007810497	2609.333	2393.233	216.100	-0.4814	0.4011	
YHR014W	0.004924	4261	10001148471	1241.559	1237.616	3.943	-0.03772	0.2816	
YLR361C	0.01466	8326	10001132572	2623.991	2580.628	43.363	-0.1092	0.9648	
YER177W	2.513	1888	10002235676	1133.614	1093.124	40.490	-0.2346	0.1253	
YBL067C	0.007985	10483	10003218642	3509.937	3452.342	57.595	-0.1434	2.152	
YOR243C	0.1143	8452	10000446748	3128.113	2934.331	193.781	-0.5042	1.078	
YDR085C	0.005029	8644	10000395906	2831.615	2845.049	-13.435	-0.009838	1.66	
YDR086C	0.2708	1122	10035070341	326.588	326.159	0.429	-0.02054	0.01289	
YDR087C	0.09122	3440	10000257075	1179.324	1167.179	12.145	-0.08765	0.1997	
YDL216C	0.00791	5907	10000384916	1947.171	1932.776	14.396	-0.06515	0.6412	
YBL068W	0.2072	4504	10005134140	1409.622	1366.097	43.524	-0.2216	0.2568	
YDL217C	0.00263	3240	10003375903	865.296	861.117	4.180	-0.04307	0.09289	
YOR244W	0.0229	6040	10004294031	1961.053	1942.974	18.079	-0.09969	0.777	
YER178W	0.5476	4680	10001557795	1841.428	1752.938	88.490	-0.3239	0.3086	
YDR088C	0.00975	5015	10001588010	1661.589	1649.055	12.534	-0.0754	0.5069	
YDL218W	0.00122	4913	10002013862	1354.262	1354.100	0.162	-0.03978	0.2869	
YDL219W	0.0717	1973	10012217250	618.899	616.480	2.419	-0.06993	0.05488	
YER179W	0.005929	5072	10000923612	1434.085	1427.784	6.301	-0.09763	0.3178	
YER180C	0.00281	3763	10001386666	1127.552	1129.780	-2.228	-0.04619	0.2223	
YBL069W	0.03191	6155	10000042936	1861.602	1844.506	17.096	-0.1099	0.4072	
YNL068C	0.00753	12646	10000062135	4087.632	4067.593	20.039	-0.2376	3.129	
YBL072C	11.06	621	10029159960	840.935	814.640	26.295	-0.1741	0.05222	
YHR015W	0.003394	8823	10000803969	3026.106	3037.462	-11.356	-0.09041	2.078	
YNL144C	0.003991	10726	10000870377	3487.123	3469.657	17.466	-0.09644	2.514	
YNL145W	1.693	452	10000393316	155.015	154.666	0.349	-0.02194	0.002366	
YOR245C	0.04602	6289	10000980372	1846.609	1801.126	45.483	-0.1304	0.4849	
YNL146W	0.007205	1308	10011727828	409.770	412.714	-2.943	0.03879	0.04101	
YER182W	0.04003	3678	10001114624	1035.547	1020.827	14.720	-0.07189	0.1357	
YNL069C	1.71	1983	10004872624	829.960	807.830	22.130	-0.1587	0.0622	
YJR036C	0.00096	12584	10000241266	4387.398	4300.088	87.310	-0.1626	3.664	
YNL147W	0.1045	1653	10002194864	473.401	472.284	1.118	-0.04266	0.04457	
YNL070W	0.9691	830	10005080234	246.480	243.801	2.679	-0.05094	0.01096	
YER183C	0.05868	3094	10000777256	883.320	879.286	4.034	-0.0697	0.1316	
YBL074C	0.004676	4610	10001470133	1529.684	1521.171	8.513	-0.05589	0.42	
YLR362W	0.01744	9780	10003949357	3337.160	3257.196	79.964	-0.2503	1.842	
YNL148C	0.01073	3804	10001623677	1069.831	1070.873	-1.042	-0.02813	0.1557	
YLR260W	0.02453	9666	10001580970	3189.288	3079.746	109.542	-0.2344	1.369	
YOR246C	0.07613	4727	10000434701	1417.441	1392.186	25.255	-0.1456	0.2889	
YNL149C	0.2114	1742	10002941301	533.763	530.045	3.719	-0.06184	0.05636	
YLR262C	0.01157	3030	10002362374	900.370	904.862	-4.492	0.02011	0.1433	
YLR363C	0.01068	2811	10000057683	909.548	919.471	-9.922	0.002561	0.1776	
YOR247W	0.8209	2708	10002231912	880.602	859.287	21.315	-0.1859	0.09085	
YLR364W	0.1268	1467	10003785924	448.005	448.468	-0.463	-0.007634	0.04242	
YLR367W	0.5407	1817	10007835349	539.056	529.893	9.163	-0.08205	0.03637	
YNL151C	0.0909	3329	10000331569	1046.644	1045.911	0.734	-0.05072	0.1344	
YER114C	0.01925	14876	10000143845	5442.539	5005.605	436.934	-0.5136	4.371	
YER115C	0.01112	2725	10004775697	803.786	795.506	8.280	-0.05584	0.1015	
YHR016C	0.02866	7182	10000040353	2070.681	2043.223	27.458	-0.1103	0.6205	
YER116C	0.01024	3919	10003392531	1159.560	1159.512	0.047	-0.06626	0.2534	
YNL071W	0.3626	5919	10000126402	2133.925	2026.679	107.246	-0.3685	0.4324	
YER117W	10.78	681	10008617241	566.524	556.323	10.201	-0.116	0.02103	
YNL152W	0.007545	6054	10001159312	1795.806	1781.679	14.127	-0.08016	0.6752	
YNL153C	0.1514	1693	10000265176	535.419	530.503	4.916	-0.03253	0.04814	
YNL072W	0.03308	4475	10005000130	1319.950	1303.021	16.930	-0.08242	0.2886	
YHR017W	0.02566	5589	10005286272	1686.338	1661.403	24.935	-0.08548	0.487	
YJR127C	0.007654	20032	10001342771	7449.366	7183.319	266.047	-0.544	10.46	
YER118C	0.03247	5481	10002095397	1594.424	1572.404	22.020	-0.07545	0.3579	
YER184C	0.002	10796	10000035666	3775.334	3785.400	-10.066	-0.1034	3.303	
YLR368W	0.009733	8772	10000823329	2729.148	2708.773	20.375	-0.08333	1.396	
YJR129C	0.002384	4765	10000150832	1471.843	1456.128	15.715	-0.05547	0.4895	
YBL075C	0.002516	10184	10000608346	3006.065	2993.960	12.105	-0.02205	1.641	
YOR249C	0.006	9606	10000401084	3211.293	3162.769	48.523	-0.115	2.187	
YNL154C	0.09826	6832	10000743065	2495.462	2350.850	144.612	-0.3599	0.8007	
YDR089W	0.01213	12413	10002193411	4277.126	4098.384	178.742	-0.2909	3.538	
YHR018C	0.3751	5094	10003776653	2086.389	1944.683	141.706	-0.3452	0.4107	
YER185W	0.005824	4755	10002326512	1300.738	1293.800	6.938	-0.02027	0.2769	
YDR090C	0.04247	4434	10002759973	1321.452	1315.734	5.718	-0.06206	0.2884	
YNL155W	0.02245	3648	10010218550	1161.883	1164.853	-2.970	-0.02587	0.2863	
YLR263W	0.00251	10871	10001262248	3922.184	3876.238	45.947	-0.228	2.826	
YER119C	0.02891	7227	10000438751	1970.820	1944.247	26.573	-0.142	0.6575	
YLR264W	0.3142	1021	10001327178	274.861	274.116	0.745	-0.0189	0.009861	
YDL220C	0.04658	12241	10002427081	4467.621	4221.413	246.208	-0.6083	2.502	
YNL073W	0.01044	8261	10003871712	2644.257	2596.296	47.962	-0.1159	1.474	
YER186C	0.005406	4212	10000430763	1300.848	1300.066	0.782	-0.05696	0.2978	
YER187W	0.006378	1957	10004788240	579.284	579.347	-0.063	-0.02357	0.04358	
YER189W	0.01578	1717	10010998712	501.832	501.076	0.756	-0.03036	0.03228	
YER120W	0.4058	3046	10001906441	1033.866	1005.007	28.860	-0.1775	0.1083	
YNL156C	0.1502	4176	10010696183	1285.186	1249.257	35.929	-0.1752	0.2178	
