ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL041W	0.01412	17165	20000555887	4099.874	4026.176	73.698	-0.3098	3.119	
YAL042W	0.4625	6035	20000220098	1814.092	1740.111	73.981	-0.3105	0.3396	
YAL043C	0.02276	16419	20001745791	3890.889	3647.184	243.704	-0.395	3.246	
YAL044C	1.007	2654	20013485419	712.100	694.623	17.477	-0.1379	0.04523	
YAL046C	0.06163	2406	20000857330	489.081	489.768	-0.687	0.004743	0.05227	
YAL047C	0.006219	12027	20001446223	2913.332	2869.326	44.006	-0.09981	2.283	
YAL048C	0.00264	13856	20002470459	3087.221	3129.109	-41.888	0.06047	2.258	
YAL049C	0.2205	4690	20032614560	1033.106	1019.701	13.405	-0.09956	0.0959	
YAL051W	0.01629	20719	20001140130	5360.183	5141.398	218.785	-0.3611	5.758	
YAL053W	0.148	13636	20005224576	3768.528	3417.677	350.852	-0.6474	1.585	
YAL054C	0.003736	16012	20000034772	3382.626	3324.179	58.447	-0.0474	2.063	
YAL055W	0.08669	3838	20000137787	753.756	748.052	5.704	-0.04393	0.07439	
YAL056W	0.0126	17830	20001338276	4343.765	4217.543	126.222	-0.2009	3.47	
YAL058W	0.05662	10147	20000574135	2292.182	2185.669	106.513	-0.2679	0.8276	
YAL059W	0.1477	4258	20006290695	895.357	880.947	14.411	-0.09883	0.09817	
YAL060W	0.1071	7677	20003604716	1686.889	1626.809	60.080	-0.1682	0.3421	
YAL061W	0.01077	8742	20003984995	1840.320	1822.130	18.191	-0.04288	0.5549	
YAL062W	0.02865	9725	20002526297	2021.487	1973.615	47.872	-0.1888	0.526	
YAL063C	0.000671	31611	20000381226	7463.818	7319.805	144.013	-0.1729	14.33	
YAL064CA	0.004815	2673	20012979277	522.040	520.685	1.355	-0.01158	0.04746	
YAL064W	0.005307	2384	20002323890	449.987	449.248	0.739	-0.00117	0.04732	
YAL064WB	0.005464	2925	20021748714	521.783	523.969	-2.186	0.009816	0.05257	
YAL065C	0.002324	3018	20006290460	533.163	529.948	3.215	-0.02387	0.0458	
YAL067C	0.003482	11968	20000853375	2718.468	2700.150	18.318	-0.0251	1.67	
YAL068C	0.05321	2906	20007657614	497.982	496.405	1.576	-0.01229	0.04479	
YAR002CA	0.3306	3979	20002182506	924.125	904.364	19.761	-0.1345	0.09784	
YAR002W	0.08884	10459	20002604492	2452.664	2345.876	106.788	-0.2922	0.8376	
YAR003W	0.01736	8516	20002527882	1898.586	1865.759	32.827	-0.06717	0.6183	
YAR007C	0.07204	11352	20000470001	2888.469	2719.264	169.205	-0.3394	1.008	
YAR008W	0.06365	5663	20012568691	1181.299	1159.392	21.907	-0.08487	0.2154	
YAR014C	0.01781	13515	20000667329	3295.777	3227.782	67.995	-0.2008	1.906	
YAR015W	0.2413	5588	20000895750	1311.670	1279.233	32.437	-0.1753	0.2089	
YAR018C	0.02681	8382	20001808694	1918.663	1906.071	12.592	-0.1329	0.7221	
YAR019C	0.004468	20653	20000227395	4927.421	4885.146	42.275	-0.05548	5.78	
YAR020C	0.9946	1226	20001721867	226.608	225.549	1.059	-0.02608	0.004953	
YAR023C	0.005318	3699	20003187183	750.774	750.201	0.573	0.01779	0.09057	
YAR027W	0.05885	4709	20013845869	996.490	982.705	13.785	-0.07493	0.1421	
YAR028W	0.02089	4585	20000395061	991.696	988.004	3.691	-0.01095	0.2148	
YAR029W	0.002071	1237	20030863400	305.392	306.611	-1.219	0.02336	0.02881	
YAR031W	0.002175	5774	20000163085	1277.584	1282.697	-5.113	0.04341	0.2944	
YAR033W	0.0186	4920	20004812837	988.969	992.482	-3.513	0.01042	0.1946	
YAR035W	0.01023	15142	20000242377	3233.466	3204.826	28.641	-0.1195	2.194	
YAR042W	0.01532	23314	20001005556	6221.893	5959.238	262.655	-0.3955	7.139	
YAR050W	0.001264	36977	20000199414	9166.974	9100.628	66.346	-0.09472	22.2	
YAR064W	0.001266	2037	20010104223	408.861	410.472	-1.611	0.001286	0.03874	
YAR066W	0.005157	4808	20014337566	850.921	852.606	-1.685	-0.008487	0.1499	
YAR068W	0.01535	3990	20001922917	677.409	674.106	3.303	-0.02692	0.1369	
YAR071W	0.3374	7078	20004961745	2046.867	1961.921	84.946	-0.3488	0.3715	
YBL001C	0.2903	2041	20020835593	430.501	426.038	4.463	-0.05582	0.0234	
YBL002W	0.7558	2492	20009712807	545.881	536.361	9.519	-0.08619	0.03514	
YBL003C	0.7568	2684	20002354016	549.922	540.006	9.916	-0.09733	0.0422	
YBL004W	0.01949	44375	20000226676	19635.516	14047.694	5587.822	-2.665	36.09	
YBL005W	0.02043	19417	20000264918	4909.147	4661.304	247.843	-0.4239	4.073	
YBL006C	0.1949	3504	20009199317	761.838	747.330	14.508	-0.06822	0.07898	
YBL007C	0.1244	19135	20001689303	6791.316	5649.789	1141.527	-1.274	4.211	
YBL008W	0.004643	17635	20001200419	4102.568	4040.491	62.077	-0.09578	3.539	
YBL009W	0.008552	14277	20000998445	3201.445	3133.009	68.436	-0.1822	2.39	
YBL010C	0.004229	5454	20005224201	1205.768	1201.254	4.515	-0.02011	0.3759	
YBL011W	0.05449	14958	20004435049	3632.217	3423.041	209.176	-0.4321	1.787	
YBL013W	0.001373	9019	20000286968	1782.650	1772.146	10.504	-0.01428	0.5917	
YBL014C	0.008265	18037	20001157388	4521.626	4360.155	161.471	-0.1651	4.598	
YBL015W	0.06615	10798	20001775288	2369.106	2284.713	84.393	-0.261	0.7374	
YBL016W	0.05935	7213	20000403098	1535.394	1513.376	22.017	-0.1149	0.3864	
YBL017C	0.01178	30699	20000283770	9090.756	8388.308	702.448	-0.6045	12.61	
YBL018C	0.1121	2531	20007733472	554.863	546.591	8.272	-0.09567	0.05736	
YBL019W	0.006221	10691	20000247596	2359.405	2337.054	22.351	-0.04716	1.068	
YBL020W	0.03439	11958	20003116111	2661.718	2551.311	110.407	-0.1923	1.298	
YBL021C	0.05008	2878	20008943503	606.511	599.909	6.602	-0.01045	0.07842	
YBL022C	0.1225	17310	20000139271	5861.527	5121.924	739.603	-0.9993	3.314	
YBL023C	0.01862	18117	20002028377	4281.842	4141.916	139.926	-0.3151	3.335	
YBL024W	0.1272	11715	20002322991	3185.616	2986.846	198.770	-0.4584	0.9932	
YBL025W	0.02827	2867	20000096301	603.699	603.905	-0.207	0.0176	0.06566	
YBL026W	0.1588	1917	20033088744	392.618	393.236	-0.618	-0.002629	0.03858	
YBL027W	3.059	1877	20009941204	796.804	774.098	22.707	-0.1439	0.03779	
YBL028C	0.06786	1972	20017359638	439.535	439.014	0.521	0.01413	0.03983	
YBL029W	0.002739	7762	20000496113	1643.469	1662.589	-19.120	0.01433	0.697	
YBL030C	1.491	3811	20003699752	1364.916	1314.256	50.659	-0.2385	0.1406	
YBL031W	0.003607	7202	20001286506	1477.724	1466.628	11.096	-0.05063	0.4905	
YBL032W	0.07395	7943	20003508375	1662.277	1630.398	31.880	-0.1323	0.3829	
YBL033C	0.07846	7220	20006669290	1505.056	1465.287	39.769	-0.1867	0.3997	
YBL034C	0.01999	27726	20000450424	8733.490	7624.916	1108.574	-1.039	10.03	
YBL035C	0.04073	14262	20007501471	3364.303	3171.801	192.501	-0.3861	1.651	
YBL036C	0.1141	4956	20005199828	1089.835	1076.571	13.265	-0.1057	0.1776	
YBL037W	0.009072	21929	20000849780	5349.584	5125.055	224.530	-0.2136	5.779	
YBL038W	0.09736	4853	20000620509	984.694	968.626	16.068	-0.0968	0.1241	
YBL039C	0.4582	7572	20002263832	2662.259	2450.918	211.341	-0.4722	0.5689	
YBL040C	0.1301	4299	20004054591	923.175	913.368	9.807	-0.06839	0.1321	
YBL041W	0.2396	4554	20007078478	1021.513	996.535	24.977	-0.1453	0.1198	
YBL042C	0.1333	11438	20001567927	2961.826	2762.530	199.296	-0.3924	0.833	
YBL043W	0.01797	5113	20001754739	1092.417	1082.062	10.355	-0.05784	0.1977	
YBL044W	0.006793	2491	20007193717	509.568	505.148	4.420	-0.03221	0.03337	
YBL045C	0.1741	8685	20003337348	2057.940	1931.151	126.788	-0.3228	0.4629	
YBL046W	0.01851	7731	20000487099	1937.537	1922.069	15.469	-0.07566	0.6164	
YBL047C	0.0317	26784	20001699918	7768.352	6769.329	999.023	-1.018	7.301	
YBL049W	0.003886	2658	20006073211	572.980	571.887	1.093	-0.02681	0.05568	
YBL050W	0.1331	5458	20001333867	1249.729	1223.791	25.939	-0.1342	0.2197	
YBL051C	0.03351	13164	20000012199	3188.249	3035.354	152.895	-0.3345	2.129	
YBL052C	0.005879	16058	20000069143	4047.992	3942.299	105.693	-0.1742	2.86	
YBL054W	0.04812	10476	20000163303	2367.363	2297.265	70.098	-0.253	0.8821	
YBL055C	0.09544	7803	20004686175	1846.770	1780.751	66.019	-0.2321	0.4618	
YBL056W	0.07293	8877	20000140924	2092.068	2023.884	68.184	-0.2035	0.5617	
YBL057C	0.0887	4679	20000561444	899.528	892.425	7.103	-0.07208	0.1288	
YBL058W	0.2961	6988	20001169489	1864.635	1778.284	86.351	-0.3187	0.382	
YBL059W	0.01267	3855	20015958388	817.266	808.379	8.887	-0.03165	0.1298	
YBL060W	0.00546	13223	20001570988	3229.374	3174.955	54.419	-0.05474	1.898	
YBL061C	0.06041	13419	20000376612	3289.268	3095.294	193.974	-0.4054	1.495	
YBL063W	0.004451	22135	20002122347	5857.570	5692.936	164.634	-0.2019	7.869	
YBL064C	0.1106	5219	20001227752	1108.397	1087.325	21.072	-0.1408	0.1738	
YBL066C	0.001105	24441	20001457612	6028.920	5936.535	92.385	-0.1568	7.748	
YBL067C	0.007985	14535	20001976725	3570.670	3483.907	86.763	-0.1506	2.262	
YBL068W	0.2072	6265	20005041365	1413.852	1367.420	46.432	-0.2137	0.2725	
YBL069W	0.03191	8621	20000800018	1877.362	1863.670	13.692	-0.04414	0.4668	
YBL072C	11.06	812	20007492023	835.376	818.106	17.271	-0.1697	0.04832	
YBL074C	0.004676	6447	20000241076	1547.550	1538.983	8.567	-0.007522	0.53	
YBL075C	0.002516	14525	20000369596	3032.109	2989.636	42.473	-0.04843	1.692	
YBL076C	0.2965	13083	20001280474	5465.728	4725.290	740.438	-0.9769	2.238	
YBL078C	0.03413	2434	20036066474	484.870	484.804	0.066	0.01737	0.04212	
YBL079W	0.01312	30464	20000960434	8532.226	7677.321	854.904	-0.8305	9.752	
YBL080C	0.002522	11201	20000971375	2477.712	2475.857	1.855	0.03075	1.398	
YBL081W	0.06194	7197	20007015036	1612.323	1566.475	45.848	-0.1938	0.4781	
YBL082C	0.04462	9657	20002259026	2067.406	2013.915	53.490	-0.1258	0.9155	
YBL084C	0.0126	15401	20000044997	3641.335	3551.789	89.546	-0.1637	3.078	
YBL085W	0.03164	19808	20001901906	4896.866	4602.010	294.855	-0.5754	3.602	
YBL086C	0.01809	9575	20000889706	2061.643	2068.209	-6.566	-0.03911	0.8384	
YBL087C	7.181	1161	20005934953	568.229	558.834	9.395	-0.1132	0.02177	
YBL088C	0.002629	55377	20000179948	22656.377	19836.942	2819.436	-1.584	95.94	
YBL089W	0.0167	10111	20000289037	2066.127	2031.332	34.795	-0.1017	0.9643	
YBL090W	0.0559	3454	20001849834	736.843	738.933	-2.090	-0.02733	0.08329	
YBL091C	0.3904	6342	20003750077	1846.727	1761.816	84.911	-0.3234	0.3111	
YBL092W	5.544	1079	20022004910	539.225	529.509	9.717	-0.1085	0.01978	
YBL093C	0.06796	4299	20002363287	929.946	920.482	9.464	-0.06899	0.122	
YBL095W	0.02917	5648	20010295047	1146.122	1144.077	2.045	-0.05147	0.2299	
YBL097W	0.00167	13980	20002511723	3572.312	3550.455	21.857	-0.0116	2.242	
YBL098W	0.01906	9681	20002432310	2047.286	2030.158	17.128	-0.09912	0.8903	
YBL099W	0.2293	10395	20001496769	2480.940	2315.851	165.090	-0.4224	0.692	
YBL101C	0.02321	23266	20000598603	5920.675	5428.936	491.739	-0.5848	4.856	
YBL102W	0.0795	4774	20004115431	906.815	897.702	9.113	-0.08015	0.1376	
YBL103C	0.005756	10232	20003515860	2183.027	2167.676	15.351	-0.07239	0.9691	
YBL104C	0.01457	21018	20000286324	5300.944	5011.529	289.414	-0.458	4.478	
YBL105C	0.008728	22990	20003805601	6160.621	5897.482	263.140	-0.2797	8.282	
YBL106C	0.004269	21469	20000697730	5098.372	5027.286	71.087	-0.1255	4.884	
YBL107C	0.01805	3737	20002020932	820.837	819.661	1.176	-0.03366	0.1144	
YBL111C	0.00322	13811	20000197923	3098.125	3067.430	30.695	-0.1473	1.812	
YBL112C	0.3144	2075	20009250393	433.521	432.019	1.502	-0.03835	0.02711	
YBL113C	0.04457	15797	20000072686	3828.193	3589.724	238.469	-0.5073	2.078	
YBR001C	0.01807	15767	20000180983	3706.523	3618.479	88.043	-0.2423	2.433	
YBR002C	0.03481	5955	20002213853	1234.992	1217.284	17.708	-0.08945	0.3329	
YBR003W	0.02192	10535	20001222048	2119.675	2097.371	22.304	-0.05886	0.8066	
YBR004C	0.04596	8771	20005976169	1933.391	1862.179	71.213	-0.1823	0.5858	
YBR005W	0.06782	4728	20020432967	904.478	894.868	9.610	-0.04822	0.1324	
YBR006W	0.00943	10999	20000599097	2224.113	2210.786	13.327	-0.05543	0.88	
YBR007C	0.00789	15403	20000188584	3454.783	3433.061	21.722	-0.1505	2.534	
YBR008C	0.009961	12020	20003866488	2513.358	2482.135	31.223	-0.01094	1.186	
YBR009C	0.9327	2068	20012311166	428.250	420.866	7.384	-0.0794	0.02002	
YBR010W	8.729	847	20031367990	565.753	554.908	10.846	-0.1135	0.0232	
YBR011C	1.211	3585	20000289947	1221.712	1180.139	41.574	-0.2249	0.13	
YBR013C	0.008822	2682	20021541958	538.289	534.125	4.164	-0.008124	0.05605	
YBR014C	0.1709	3972	20002598647	853.175	841.608	11.568	-0.09107	0.09796	
YBR015C	0.07583	11449	20001374533	2725.275	2603.625	121.650	-0.2876	0.9152	
YBR016W	0.394	2148	20012864067	535.290	525.969	9.321	-0.06488	0.05706	
YBR017C	0.03486	17576	20001940130	4533.157	4245.983	287.174	-0.5066	3.081	
YBR018C	0.002649	7509	20001101327	1605.363	1591.777	13.585	-0.02357	0.5386	
YBR019C	0.002838	14932	20000676198	3280.569	3255.739	24.830	-0.04382	1.962	
YBR020W	0.001345	11640	20000022836	2392.784	2388.431	4.353	0.00776	1.227	
YBR021W	0.01162	13258	20000405265	2934.437	2876.295	58.142	-0.06668	1.34	
YBR022W	0.04004	3456	20008213669	741.684	736.538	5.146	-0.03209	0.09964	
YBR023C	0.03619	22156	20000364523	6108.763	5508.451	600.313	-0.7626	4.458	
YBR024W	0.02069	6255	20001718559	1295.007	1290.914	4.093	-0.004264	0.2703	
YBR025C	0.7339	5326	20005572758	1719.204	1638.990	80.214	-0.3084	0.25	
YBR026C	0.05271	7757	20002084050	1662.278	1631.190	31.089	-0.07985	0.3937	
YBR028C	0.008253	10783	20000986181	2379.353	2369.509	9.844	0.02158	1.17	
YBR029C	0.08614	8862	20000448897	2007.848	1958.161	49.687	-0.2369	0.6054	
YBR030W	0.004463	10734	20002908661	2492.877	2513.217	-20.340	0.02233	1.584	
YBR031W	7.696	1515	20001923101	1577.780	1494.753	83.027	-0.3029	0.1655	
YBR033W	0.0009323	18895	20000198941	4509.453	4546.592	-37.139	-0.02931	4.395	
YBR034C	0.1513	6223	20000465781	1497.839	1463.142	34.697	-0.2049	0.3048	
YBR035C	0.2623	4204	20003163895	964.260	944.448	19.813	-0.1515	0.1203	
YBR036C	0.2121	7453	20007558099	1814.113	1728.138	85.975	-0.2884	0.3975	
YBR037C	0.01464	6238	20003308181	1253.409	1258.801	-5.392	-0.0304	0.2846	
YBR038W	0.02252	19690	20001249239	4811.107	4539.151	271.956	-0.4184	3.491	
YBR039W	0.1783	6240	20004330881	1332.627	1312.285	20.342	-0.1196	0.2481	
YBR040W	0.006545	6290	20000336299	1287.598	1276.499	11.099	-0.01611	0.3422	
YBR041W	0.1049	11874	20001748929	3150.201	2921.866	228.335	-0.4411	1.126	
YBR042C	0.03551	8218	20001562574	1732.897	1712.340	20.557	-0.1073	0.4832	
YBR043C	0.009788	14890	20000373971	3278.818	3235.393	43.425	-0.02128	2.424	
YBR044C	0.006442	12106	20004151740	2594.844	2566.287	28.558	-0.09607	1.169	
YBR045C	0.002516	11203	20000550183	2629.842	2620.380	9.463	0.01655	1.542	
YBR046C	0.06737	7136	20001308681	1448.064	1422.026	26.038	-0.1056	0.3143	
YBR047W	0.01127	3369	20011948284	730.367	732.309	-1.942	-0.007352	0.1005	
YBR048W	2.13	1989	20014735217	651.617	636.936	14.681	-0.1348	0.03509	
YBR049C	0.05636	13788	20000854783	3953.212	3597.469	355.742	-0.5969	1.94	
YBR050C	0.01928	6575	20001796473	1471.947	1444.490	27.458	-0.09024	0.3659	
YBR052C	0.2058	4062	20000039008	884.221	870.754	13.467	-0.08585	0.09258	
YBR053C	0.06684	6928	20001870765	1556.391	1524.383	32.008	-0.1547	0.3735	
YBR054W	0.1017	6918	20003005156	1489.120	1449.137	39.983	-0.1601	0.2614	
YBR055C	0.007054	18217	20001147501	4456.644	4390.134	66.510	-0.1904	4.791	
YBR056W	0.04721	9511	20000139696	2216.125	2182.735	33.391	-0.1102	0.5985	
YBR057C	0.01172	6918	20002294665	1594.688	1584.115	10.573	-0.05364	0.6065	
YBR058C	0.0396	14350	20001571862	3813.722	3577.508	236.214	-0.3229	2.265	
YBR059C	0.02528	21329	20000381889	5930.580	5355.371	575.210	-0.7319	5.094	
YBR060C	0.01228	12405	20001867275	2860.743	2814.425	46.318	-0.1355	1.579	
YBR061C	0.09393	6286	20001148363	1342.555	1313.613	28.942	-0.1249	0.3037	
YBR062C	0.2979	3282	20006511885	753.322	743.748	9.574	-0.08985	0.07492	
YBR063C	0.01252	8178	20005189288	1773.056	1780.138	-7.082	-0.02232	0.7652	
YBR065C	0.004003	7531	20000301284	1587.472	1595.590	-8.118	0.03714	0.594	
YBR066C	0.02145	4321	20008026295	924.698	925.879	-1.181	-0.02068	0.1512	
YBR067C	0.6982	4142	20009434393	883.722	861.903	21.819	-0.169	0.09502	
YBR068C	0.09922	11791	20002060404	2833.213	2651.004	182.209	-0.33	0.8677	
YBR069C	0.2658	9796	20003379217	2882.166	2641.787	240.380	-0.4936	0.7492	
YBR070C	0.04578	5230	20006955860	1009.777	1003.559	6.218	-0.01311	0.1866	
YBR071W	0.02923	4319	20001621926	897.368	883.522	13.846	-0.04671	0.1504	
YBR072W	0.02975	4463	20009038792	898.206	896.159	2.047	-0.02609	0.1169	
YBR073W	0.111	15254	20001318070	4632.288	4118.578	513.710	-0.8003	2.345	
YBR074W	0.004177	20506	20000217446	4971.920	4891.237	80.683	-0.1045	5.908	
YBR076W	0.002367	6256	20002234672	1464.517	1468.561	-4.044	0.03201	0.43	
YBR077C	0.03277	3107	20006041789	675.326	673.994	1.332	-0.01614	0.106	
YBR078W	0.5424	7134	20004965632	2078.572	1958.602	119.970	-0.3977	0.4312	
YBR079C	0.245	13186	20000031389	4902.209	4231.378	670.831	-0.8696	1.827	
YBR080C	0.08344	14337	20000935208	3670.220	3355.349	314.871	-0.5628	1.659	
YBR081C	0.006609	24999	20000473682	7322.737	6982.481	340.255	-0.3636	11.15	
YBR082C	1.265	2478	20004135020	617.729	604.880	12.849	-0.1132	0.04307	
YBR083W	0.08904	9032	20005711509	2206.817	2097.215	109.601	-0.3053	0.7798	
YBR084CA	1.476	2659	20003205711	790.366	774.787	15.579	-0.1471	0.05518	
YBR084W	0.2036	14721	20000753612	4844.256	4280.739	563.517	-0.8453	1.84	
YBR085W	0.03843	6896	20007052264	1319.407	1306.257	13.150	-0.102	0.3231	
YBR086C	0.2155	13884	20000363779	4767.479	4147.681	619.798	-0.8411	1.958	
YBR087W	0.08409	7380	20006466460	1562.562	1505.966	56.596	-0.1727	0.3983	
YBR088C	0.3611	4407	20001047306	1100.851	1068.349	32.502	-0.1834	0.1585	
YBR090C	0.06787	2775	20001207583	506.427	508.608	-2.181	-0.01037	0.07854	
YBR091C	0.1748	2154	20020492681	450.973	448.321	2.651	-0.03585	0.02714	
YBR092C	0.5274	6462	20000216768	2061.870	1958.936	102.934	-0.337	0.3492	
YBR093C	0.2518	7558	20006079172	2077.912	1968.793	109.118	-0.3331	0.4267	
YBR094W	0.01827	14691	20004072254	3552.716	3459.645	93.071	-0.1997	2.152	
YBR095C	0.04418	8784	20003363092	1911.744	1861.861	49.884	-0.1797	0.663	
YBR096W	0.3083	3856	20004512505	981.785	954.089	27.697	-0.1379	0.135	
YBR097W	0.005803	29222	20000611169	8284.712	7801.496	483.216	-0.4731	12.83	
YBR098W	0.001808	13646	20000798908	3249.494	3269.526	-20.032	0.01891	2.391	
YBR101C	0.1614	5551	20002956238	1247.464	1214.557	32.907	-0.1705	0.2708	
YBR102C	0.006627	15077	20001952625	3618.120	3555.441	62.679	-0.1617	2.977	
YBR103W	0.04038	10592	20001050539	2410.102	2349.912	60.190	-0.1833	0.8363	
YBR104W	0.03652	7409	20011540361	1432.671	1412.295	20.376	-0.06781	0.3492	
YBR105C	0.02705	7494	20013075413	1572.688	1559.071	13.617	-0.06016	0.447	
YBR106W	1.616	2347	20007623619	785.988	769.350	16.638	-0.1435	0.04989	
YBR107C	0.01706	5033	20000137527	1047.837	1041.600	6.238	-0.02145	0.2174	
YBR108W	0.005819	20463	20000488272	4767.868	4660.503	107.365	-0.2762	4.495	
YBR109C	0.5927	2500	20003257534	615.758	601.999	13.759	-0.1181	0.06095	
YBR110W	0.03502	9213	20001820359	2002.648	1967.475	35.172	-0.1156	0.8174	
YBR111C	0.3505	4143	20012350789	984.372	955.823	28.549	-0.1446	0.1099	
YBR112C	0.0456	18495	20000513010	5022.754	4456.829	565.925	-0.8108	3.446	
YBR114W	0.002993	15718	20000306859	3825.349	3807.519	17.830	-0.04578	3.259	
YBR115C	0.05816	24844	20000046134	7754.309	6540.490	1213.819	-1.223	5.675	
YBR117C	0.001251	14829	20004373835	3190.445	3158.644	31.802	-0.0556	1.985	
YBR118W	15.34	1212	20007777621	2032.377	1902.046	130.331	-0.4036	0.2531	
YBR119W	0.02869	6282	20002820119	1284.218	1271.619	12.598	-0.08851	0.3526	
YBR120C	0.03467	3287	20012951433	672.081	674.805	-2.725	-0.02177	0.08444	
YBR121C	0.5913	7688	20000117840	3102.429	2830.724	271.705	-0.5957	0.7525	
YBR122C	0.03535	3731	20003152495	739.278	738.544	0.734	-0.03453	0.1183	
YBR123C	0.02717	12426	20000022568	3006.792	2927.071	79.721	-0.1872	1.466	
YBR125C	0.04148	7901	20000468804	1739.899	1693.151	46.748	-0.1085	0.499	
YBR126C	0.2723	7619	20002491891	2234.229	2094.136	140.093	-0.3639	0.4565	
YBR127C	0.4815	7296	20002067185	2316.643	2173.237	143.406	-0.4388	0.4812	
YBR128C	0.004076	6428	20000693313	1490.262	1487.872	2.390	-0.03398	0.4585	
YBR129C	0.02591	6229	20000690087	1409.652	1402.955	6.697	-0.03252	0.3587	
YBR130C	0.02499	8395	20002166281	1877.673	1846.783	30.890	-0.1558	0.7283	
YBR131W	0.00627	13518	20002228369	3307.894	3284.799	23.095	-0.03409	2.372	
YBR132C	0.005439	12745	20002283281	2738.677	2712.224	26.453	-0.05957	1.576	
YBR133C	0.0215	16818	20001735167	4063.248	3841.235	222.013	-0.3588	2.94	
YBR135W	0.1703	2843	20002144172	632.178	619.333	12.845	-0.09908	0.07682	
YBR136W	0.002926	47854	20000019999	18134.253	15548.865	2585.388	-0.9997	59.09	
YBR137W	0.0964	3582	20005088655	744.794	743.364	1.430	-0.06035	0.1027	
YBR138C	0.001973	10188	20000253344	2371.795	2370.611	1.184	0.01337	1.162	
YBR139W	0.1156	9320	20004486641	2277.803	2191.375	86.428	-0.2849	0.681	
YBR140C	0.005786	60649	20000149456	27201.154	21039.827	6161.328	-2.897	96.42	
YBR141C	0.03977	6707	20001936074	1468.715	1455.498	13.217	-0.0895	0.4712	
YBR142W	0.1166	12983	20000047770	3770.937	3406.074	364.863	-0.6173	1.721	
