ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL058W	0.05662	10396	20000787049	2271.965	2270.734	1.231	0.02686	1.062	
YAL059W	0.1477	4424	20022288401	901.350	889.878	11.472	-0.02819	0.1386	
YAL060W	0.1071	7999	20000254599	1665.946	1642.499	23.446	-0.06489	0.4224	
YAL061W	0.01077	8869	20006200498	1857.066	1839.780	17.286	0.007102	0.6134	
YAL062W	0.02865	9674	20000782830	2012.446	2033.708	-21.262	0.02006	0.7641	
YAL063C	0.000671	31520	20000017265	7379.681	7343.572	36.109	-0.1553	14.36	
YAL064CA	0.004815	2701	20003501561	520.016	521.539	-1.523	-0.008675	0.05371	
YAL064W	0.005307	2280	20007117685	449.257	449.827	-0.569	0.01367	0.0597	
YAL064WB	0.005464	2993	20038893031	524.914	523.293	1.622	0.01129	0.04766	
YAL065C	0.002324	2968	20016527932	533.024	529.272	3.752	-0.02633	0.03995	
YAL067C	0.003482	11830	20001424776	2712.658	2728.379	-15.721	0.05642	1.662	
YAL068C	0.05321	2849	20001855980	497.095	495.854	1.241	-0.01488	0.04539	
YAR002CA	0.3306	4493	20012597086	928.493	925.962	2.532	-0.006602	0.1833	
YAR002W	0.08884	11347	20003912056	2446.771	2429.662	17.109	-0.01254	1.152	
YAR003W	0.01736	8760	20001157973	1888.612	1886.504	2.109	0.03283	0.7308	
YAR007C	0.07204	12435	20001267286	2878.909	2881.790	-2.881	0.02842	2.004	
YAR008W	0.06365	5761	20001738201	1174.350	1181.163	-6.813	0.04449	0.3114	
YAR014C	0.01781	13723	20000660232	3318.123	3317.700	0.423	0.01802	2.412	
YAR015W	0.2413	6456	20002734714	1311.511	1319.624	-8.113	0.01895	0.3689	
YAR018C	0.02681	8404	20000958464	1935.673	1923.439	12.234	-0.03198	0.7961	
YAR019C	0.004468	20328	20000042167	4884.017	4923.580	-39.564	0.1109	5.757	
YAR020C	0.9946	1408	20030278541	226.289	226.650	-0.360	-0.01538	0.009664	
YAR023C	0.005318	3552	20007114881	752.101	751.308	0.793	0.02578	0.09074	
YAR027W	0.05885	4661	20004731186	1000.774	990.579	10.194	-0.02681	0.1528	
YAR028W	0.02089	4571	20007299037	991.053	989.519	1.534	-0.01668	0.1955	
YAR029W	0.002071	1284	20010487091	305.699	305.556	0.143	-0.006823	0.02526	
YAR031W	0.002175	5761	20005129517	1275.640	1288.090	-12.449	0.04187	0.3107	
YAR033W	0.0186	4955	20003323674	993.543	989.147	4.396	-0.01922	0.1976	
YAR035W	0.01023	15209	20007331837	3228.048	3257.567	-29.519	0.0421	2.373	
YAR042W	0.01532	23921	20000577991	6240.674	6241.708	-1.035	0.004363	8.587	
YAR050W	0.001264	37412	20000505596	9134.378	9151.510	-17.132	-0.07184	23.29	
YAR064W	0.001266	2064	20009235425	409.079	408.567	0.512	-0.006682	0.03138	
YAR066W	0.005157	4809	20008262845	850.451	850.767	-0.316	-0.02021	0.1289	
YAR068W	0.01535	4137	20010222067	679.625	680.910	-1.286	0.01196	0.1724	
YAR071W	0.3374	9330	20000078046	2074.663	2080.676	-6.013	0.009192	0.8956	
YBL001C	0.2903	2084	20009461458	430.646	429.490	1.157	-0.008814	0.0283	
YBL002W	0.7558	2951	20010549912	544.377	544.524	-0.147	-0.005836	0.05838	
YBL003C	0.7568	3274	20002988208	551.595	548.605	2.991	-0.009615	0.07082	
YBL004W	0.01949	51423	20000497483	19384.394	19299.177	85.217	0.03308	119.3	
YBL005W	0.02043	19985	20000372289	4961.855	4961.229	0.625	0.02592	6.489	
YBL006C	0.1949	3858	20017659767	756.608	756.100	0.509	0.0009986	0.1019	
YBL007C	0.1244	26487	20002235047	6857.230	6733.348	123.881	-0.1475	11.43	
YBL008W	0.004643	17684	20001233918	4056.338	4084.819	-28.481	0.00967	3.913	
YBL009W	0.008552	14196	20001389819	3205.627	3165.010	40.617	-0.06356	2.567	
YBL010C	0.004229	5478	20001850752	1201.594	1201.022	0.573	-0.03939	0.3365	
YBL011W	0.05449	16228	20000027693	3636.425	3623.126	13.298	-0.07094	2.931	
YBL013W	0.001373	9072	20000272327	1761.685	1791.279	-29.594	0.04199	0.7248	
YBL014C	0.008265	18138	20000675075	4429.889	4421.942	7.947	-0.06911	5.098	
YBL015W	0.06615	11440	20000246731	2381.352	2369.749	11.603	-0.01312	1.138	
YBL016W	0.05935	7455	20005068938	1535.153	1524.004	11.149	-0.07307	0.4495	
YBL017C	0.01178	31314	20000454325	9041.213	9100.261	-59.048	0.09633	18.63	
YBL018C	0.1121	2540	20012569780	550.189	552.381	-2.192	0.01644	0.07122	
YBL019W	0.006221	10588	20002002383	2351.381	2340.036	11.344	-0.02081	1.041	
YBL020W	0.03439	12266	20001387387	2663.412	2634.563	28.849	-0.02699	1.794	
YBL021C	0.05008	2785	20001433425	600.722	597.783	2.938	-0.03965	0.06826	
YBL022C	0.1225	23787	20001661244	5903.917	5872.404	31.513	-0.09702	7.596	
YBL023C	0.01862	18722	20000051058	4339.893	4326.591	13.302	0.01974	4.144	
YBL024W	0.1272	14001	20004800904	3195.686	3168.966	26.720	-0.08648	2.005	
YBL025W	0.02827	2889	20003474804	604.182	603.998	0.184	0.01969	0.06213	
YBL026W	0.1588	1878	20002278856	393.563	392.772	0.791	-0.01245	0.03991	
YBL027W	3.059	4425	20000879018	794.105	794.290	-0.186	-0.01997	0.1008	
YBL028C	0.06786	1997	20003971217	437.774	438.636	-0.862	0.009174	0.03757	
YBL029W	0.002739	7782	20000087625	1661.405	1666.466	-5.061	0.04795	0.7812	
YBL030C	1.491	7336	20000853955	1376.528	1379.345	-2.817	0.03723	0.4299	
YBL031W	0.003607	7187	20003527294	1481.211	1462.999	18.211	-0.03286	0.4883	
YBL032W	0.07395	8239	20004818929	1675.635	1666.612	9.024	0.005923	0.4744	
YBL033C	0.07846	7411	20006477435	1503.832	1491.705	12.126	-0.08404	0.5007	
YBL034C	0.01999	29441	20000136726	8843.367	8570.616	272.750	-0.08895	17.91	
YBL035C	0.04073	15348	20000414005	3322.327	3379.056	-56.730	0.07655	2.571	
YBL036C	0.1141	5152	20002777774	1088.200	1087.700	0.501	-0.004985	0.1803	
YBL037W	0.009072	21924	20000917408	5332.150	5296.472	35.678	-0.009236	7.227	
YBL038W	0.09736	5040	20005039000	979.420	987.799	-8.379	0.02202	0.1971	
YBL039C	0.4582	12202	20001004397	2650.661	2637.376	13.285	-0.02499	1.415	
YBL040C	0.1301	4563	20001130045	922.300	923.609	-1.308	-0.00225	0.1643	
YBL041W	0.2396	5033	20005478697	1019.275	1020.378	-1.102	0.00213	0.2183	
YBL042C	0.1333	13374	20004777193	2919.925	2946.415	-26.490	0.006246	1.711	
YBL043W	0.01797	5166	20001896201	1088.510	1091.804	-3.294	-0.01176	0.2596	
YBL044W	0.006793	2580	20000011979	508.754	505.247	3.507	-0.02433	0.03535	
YBL045C	0.1741	10107	20003789955	2049.616	2050.498	-0.881	0.04407	0.9696	
YBL046W	0.01851	7807	20002517542	1928.602	1939.123	-10.520	0.008737	0.7189	
YBL047C	0.0317	29559	20000105082	7770.869	7677.122	93.746	-0.1511	14.56	
YBL049W	0.003886	2662	20005525028	573.089	574.843	-1.754	0.01816	0.06311	
YBL050W	0.1331	5581	20013795953	1255.108	1250.169	4.939	0.003725	0.2766	
YBL051C	0.03351	13761	20000734064	3220.241	3130.284	89.956	-0.08822	2.609	
YBL052C	0.005879	16296	20003741638	4025.083	3986.118	38.966	-0.09358	3.116	
YBL054W	0.04812	10759	20000453942	2366.244	2426.963	-60.720	0.1298	1.383	
YBL055C	0.09544	8412	20002104028	1852.213	1852.186	0.027	0.05738	0.7045	
YBL056W	0.07293	9274	20000223856	2060.755	2087.192	-26.437	0.03857	0.838	
YBL057C	0.0887	4791	20003594884	903.281	897.791	5.490	-0.03215	0.1645	
YBL058W	0.2961	9005	20003609957	1868.482	1870.752	-2.270	-0.01054	0.77	
YBL059W	0.01267	3835	20003542429	816.461	813.848	2.613	0.02605	0.1717	
YBL060W	0.00546	13073	20000443517	3188.045	3191.557	-3.513	-0.03697	2.044	
YBL061C	0.06041	14334	20000981931	3311.352	3243.778	67.574	-0.03615	1.973	
YBL063W	0.004451	21928	20001013849	5910.831	5760.981	149.850	-0.1308	9.286	
YBL064C	0.1106	5494	20000321675	1109.645	1110.482	-0.837	0.01002	0.2155	
YBL066C	0.001105	24506	20000066793	6020.523	6025.301	-4.779	-0.04984	8.515	
YBL067C	0.007985	14551	20003424088	3558.504	3579.524	-21.020	0.08402	2.963	
YBL068W	0.2072	7179	20000421956	1414.159	1409.116	5.043	-0.03792	0.3795	
YBL069W	0.03191	8747	20002110147	1898.740	1873.066	25.674	-0.03361	0.5551	
YBL072C	11.06	4494	20003332605	844.840	845.222	-0.382	0.02583	0.1416	
YBL074C	0.004676	6346	20005421562	1535.388	1537.672	-2.284	0.01822	0.5249	
YBL075C	0.002516	14603	20004359906	3009.674	3013.576	-3.902	-0.02283	1.886	
YBL076C	0.2965	22284	20000045142	5553.843	5487.014	66.829	-0.01532	6.753	
YBL078C	0.03413	2551	20004847913	484.233	483.774	0.458	-0.004533	0.03959	
YBL079W	0.01312	31157	20000230246	8489.814	8569.470	-79.655	0.01964	17.9	
YBL080C	0.002522	11070	20000064088	2465.114	2467.513	-2.399	0.01031	1.428	
YBL081W	0.06194	7342	20000326309	1617.181	1603.674	13.507	-0.02316	0.6431	
YBL082C	0.04462	9691	20006267351	2085.011	2064.801	20.210	0.04716	1.254	
YBL084C	0.0126	15391	20000415368	3685.042	3600.428	84.614	-0.006323	2.97	
YBL085W	0.03164	20501	20001479733	4972.989	4984.019	-11.029	-0.002229	5.621	
YBL086C	0.01809	9688	20003510411	2058.854	2077.458	-18.605	-0.0004473	0.9128	
YBL087C	7.181	3223	20003505342	569.742	567.992	1.750	-0.01684	0.04722	
YBL088C	0.002629	56423	20000048972	23322.393	23147.897	174.496	0.3328	165	
YBL089W	0.0167	10298	20001897464	2054.450	2050.349	4.101	-0.001386	0.9714	
YBL090W	0.0559	3530	20019968385	742.555	742.256	0.299	0.006895	0.0781	
YBL091C	0.3904	8519	20010671284	1856.423	1856.198	0.225	0.008639	0.7083	
YBL092W	5.544	2896	20003927494	538.113	537.733	0.380	-0.02829	0.06371	
YBL093C	0.06796	4499	20005070008	928.695	930.966	-2.271	-0.01286	0.1834	
YBL095W	0.02917	5847	20002125288	1157.414	1150.111	7.303	-0.00127	0.2396	
YBL097W	0.00167	14107	20000836400	3560.889	3563.708	-2.819	-0.0211	2.724	
YBL098W	0.01906	9451	20000077852	2048.547	2042.793	5.754	-0.05206	0.9892	
YBL099W	0.2293	13266	20006565942	2497.178	2532.230	-35.052	0.07618	1.526	
YBL101C	0.02321	24181	20001196678	5832.850	5785.953	46.897	-0.05395	7.196	
YBL102W	0.0795	4906	20003115911	908.049	907.840	0.208	-0.03388	0.1913	
YBL103C	0.005756	10204	20003623697	2176.092	2202.321	-26.229	0.04801	1.085	
YBL104C	0.01457	21184	20000336507	5321.900	5288.777	33.123	-0.04248	5.899	
YBL105C	0.008728	23095	20000671117	6044.574	6141.696	-97.121	0.1538	9.309	
YBL106C	0.004269	21492	20000307960	5124.526	5116.656	7.870	0.01877	5.331	
YBL107C	0.01805	3827	20002191735	823.183	825.631	-2.447	0.02904	0.1276	
YBL111C	0.00322	13905	20000449799	3137.025	3162.476	-25.451	0.08492	2.136	
YBL112C	0.3144	2194	20003901765	435.290	434.284	1.006	0.002348	0.02732	
YBL113C	0.04457	16963	20001549107	3849.811	3854.975	-5.164	-0.008807	3.519	
YBR001C	0.01807	16239	20001143179	3673.777	3718.267	-44.490	-0.03981	2.914	
YBR002C	0.03481	6063	20000803276	1232.018	1229.927	2.091	0.004445	0.3307	
YBR003W	0.02192	10751	20003329591	2139.995	2113.294	26.701	-0.03001	0.9045	
YBR004C	0.04596	8944	20000053006	1922.903	1923.480	-0.578	0.01787	0.9822	
YBR005W	0.06782	4779	20015574148	900.354	900.398	-0.044	-0.01539	0.1604	
YBR006W	0.00943	11013	20000678828	2243.921	2208.815	35.106	-0.05827	0.9609	
YBR007C	0.00789	15173	20000835773	3484.192	3437.563	46.630	-0.1087	2.367	
YBR008C	0.009961	12013	20000856126	2480.407	2485.416	-5.009	-0.02401	1.291	
YBR009C	0.9327	2412	20019549171	427.067	427.680	-0.614	0.003409	0.03397	
YBR010W	8.729	3282	20006654755	568.076	567.804	0.272	-0.002316	0.08279	
YBR011C	1.211	5774	20004702475	1214.068	1226.926	-12.858	0.02462	0.2705	
YBR013C	0.008822	2553	20001097861	531.989	532.716	-0.727	-0.04403	0.0689	
YBR014C	0.1709	4190	20004630077	849.600	851.678	-2.077	-0.00713	0.1318	
YBR015C	0.07583	12096	20001006886	2719.390	2721.449	-2.059	-0.002604	1.497	
YBR016W	0.394	2248	20014756872	530.996	533.289	-2.292	0.02249	0.06033	
YBR017C	0.03486	18516	20000524863	4559.055	4520.921	38.134	-0.03168	4.967	
YBR018C	0.002649	7486	20000830771	1606.468	1597.800	8.668	-0.06566	0.6066	
YBR019C	0.002838	14464	20000375309	3256.102	3298.994	-42.892	0.06912	2.201	
YBR020W	0.001345	11523	20011498026	2392.895	2378.236	14.658	-0.02779	1.243	
YBR021W	0.01162	13154	20000196191	2905.241	2910.404	-5.163	-0.007905	1.635	
YBR022W	0.04004	3522	20001679768	741.594	745.941	-4.347	0.03636	0.1265	
YBR023C	0.03619	24079	20000059302	6105.775	6055.953	49.822	-0.06964	8.22	
YBR024W	0.02069	6161	20000052282	1285.960	1294.338	-8.378	0.01367	0.3084	
YBR025C	0.7339	8355	20000497297	1726.873	1707.929	18.944	-0.08371	0.4795	
YBR026C	0.05271	8186	20000954381	1661.751	1660.821	0.929	0.002029	0.5705	
YBR028C	0.008253	10639	20007691404	2376.484	2372.862	3.623	0.04355	1.189	
YBR029C	0.08614	9547	20008252207	2035.399	2026.402	8.998	0.0205	0.8607	
YBR030W	0.004463	10759	20000074715	2525.190	2500.873	24.317	-0.0125	1.522	
YBR031W	7.696	8797	20008929078	1590.592	1580.924	9.669	-0.01851	0.5458	
YBR033W	0.0009323	18806	20000122852	4618.030	4546.038	71.992	-0.02644	4.52	
YBR034C	0.1513	6822	20005797798	1497.564	1505.919	-8.354	0.01102	0.3944	
YBR035C	0.2623	4832	20001940952	972.551	971.477	1.074	0.01639	0.208	
YBR036C	0.2121	8859	20000021556	1833.437	1797.511	35.925	-0.02509	0.6986	
YBR037C	0.01464	6378	20001654820	1262.646	1273.168	-10.522	0.01348	0.3328	
YBR038W	0.02252	20586	20000079657	4805.563	4885.326	-79.763	0.1237	5.403	
YBR039W	0.1783	6637	20002026964	1339.360	1332.846	6.514	-0.01845	0.3623	
YBR040W	0.006545	6290	20009533985	1277.313	1279.301	-1.987	-0.0192	0.3968	
YBR041W	0.1049	13973	20002688335	3092.639	3156.217	-63.578	0.05702	2.48	
YBR042C	0.03551	8289	20009777777	1724.003	1748.774	-24.772	0.03463	0.6981	
YBR043C	0.009788	14861	20001197711	3246.801	3277.902	-31.101	0.1116	2.45	
YBR044C	0.006442	11972	20000626441	2622.642	2576.656	45.986	-0.09525	1.265	
YBR045C	0.002516	10994	20000152613	2598.110	2599.287	-1.177	-0.05577	1.465	
YBR046C	0.06737	7322	20000778539	1443.640	1452.126	-8.486	0.02863	0.4641	
YBR047W	0.01127	3512	20000190104	732.499	730.762	1.737	-0.02039	0.1052	
YBR048W	2.13	3493	20000636441	649.013	650.796	-1.783	0.01331	0.05676	
YBR049C	0.05636	15088	20004837809	3892.053	3908.798	-16.745	-0.01191	3.786	
YBR050C	0.01928	6400	20005820913	1463.747	1471.536	-7.789	0.05191	0.5524	
YBR052C	0.2058	4441	20001228075	884.124	875.499	8.624	-0.04538	0.1195	
YBR053C	0.06684	6962	20001775496	1563.478	1566.032	-2.554	0.06303	0.5706	
YBR054W	0.1017	7398	20000601641	1494.777	1478.498	16.279	-0.03645	0.3672	
YBR055C	0.007054	18413	20000138923	4499.291	4540.555	-41.264	0.09851	5.793	
YBR056W	0.04721	9540	20001999253	2235.712	2245.388	-9.676	0.07572	0.8043	
YBR057C	0.01172	6905	20001919750	1591.910	1603.315	-11.405	0.0319	0.6679	
YBR058C	0.0396	15061	20001804508	3744.468	3716.620	27.847	-0.08883	3.063	
YBR059C	0.02528	22810	20000543332	5917.203	5880.603	36.600	-0.001386	8.392	
YBR060C	0.01228	12424	20000891291	2902.208	2876.571	25.637	0.01781	1.895	
YBR061C	0.09393	6519	20000139750	1337.696	1342.271	-4.575	0.01742	0.4775	
YBR062C	0.2979	3545	20004547231	756.851	755.104	1.747	-0.002833	0.1194	
YBR063C	0.01252	8091	20001116879	1784.386	1782.803	1.583	0.01783	0.7163	
YBR065C	0.004003	7486	20002192488	1593.595	1593.563	0.032	0.0111	0.6418	
YBR066C	0.02145	4352	20010016975	932.193	928.704	3.489	-0.00622	0.1425	
YBR067C	0.6982	5374	20012521204	879.207	891.851	-12.645	0.03689	0.1848	
YBR068C	0.09922	13031	20005530947	2819.385	2787.647	31.738	-0.04694	1.688	
YBR069C	0.2658	13141	20000908228	2872.969	2853.762	19.207	0.00564	1.63	
YBR070C	0.04578	5107	20000803221	1008.907	1015.568	-6.661	0.04812	0.2677	
YBR071W	0.02923	4275	20007564381	889.176	892.875	-3.699	0.01589	0.1829	
YBR072W	0.02975	4384	20004239104	899.748	903.183	-3.436	0.02559	0.1455	
YBR073W	0.111	19218	20000431095	4715.189	4566.769	148.420	-0.1266	4.857	
YBR074W	0.004177	20113	20001861119	4980.770	4917.780	62.990	-0.02767	5.719	
YBR076W	0.002367	6303	20009987893	1475.779	1463.534	12.244	0.01866	0.4146	
YBR077C	0.03277	3129	20005956923	675.064	673.049	2.015	-0.05144	0.1135	
YBR078W	0.5424	11017	20000304272	2094.722	2072.731	21.991	-0.05266	0.8866	
YBR079C	0.245	20313	20000832696	4903.166	4813.551	89.614	-0.04548	4.438	
YBR080C	0.08344	16324	20004141794	3647.045	3649.001	-1.956	0.02251	3.053	
YBR081C	0.006609	25110	20000436411	7407.378	7225.662	181.716	-0.09901	13.72	
YBR082C	1.265	3284	20017735019	616.588	613.273	3.315	-0.01132	0.06271	
YBR083W	0.08904	9766	20000255849	2187.858	2207.433	-19.575	0.06307	1.249	
YBR084CA	1.476	4425	20002070319	798.120	788.522	9.598	-0.05742	0.08639	
YBR084W	0.2036	21530	20000184609	4861.445	4857.026	4.419	-0.04013	4.723	
YBR085W	0.03843	6839	20000534603	1322.860	1308.784	14.075	-0.03945	0.2825	
YBR086C	0.2155	19755	20000382057	4635.347	4619.966	15.381	-0.1633	4.694	
YBR087W	0.08409	7550	20004952157	1548.550	1542.626	5.924	-0.01023	0.5492	
YBR088C	0.3611	5351	20001935764	1100.751	1088.930	11.822	-0.07994	0.2473	
YBR090C	0.06787	2775	20011090795	507.520	509.913	-2.393	-0.01446	0.08294	
YBR091C	0.1748	2109	20006592297	451.089	451.380	-0.291	0.008218	0.03406	
YBR092C	0.5274	9445	20003402935	2067.410	2075.351	-7.941	0.01288	0.9578	
YBR093C	0.2518	9142	20000401180	2080.563	2064.557	16.006	-0.01951	0.8476	
YBR094W	0.01827	14620	20000046491	3566.795	3582.216	-15.420	0.07535	2.502	
YBR095C	0.04418	8822	20000039009	1907.785	1903.331	4.455	0.0003008	0.7426	
YBR096W	0.3083	4432	20007787378	969.453	981.675	-12.222	0.08532	0.2492	
YBR097W	0.005803	29502	20000502717	8200.138	8205.221	-5.082	-0.07663	16.58	
YBR098W	0.001808	13590	20000061156	3237.027	3283.985	-46.958	0.1015	2.324	
YBR101C	0.1614	5973	20001917618	1249.591	1241.397	8.194	-0.009299	0.3448	
YBR102C	0.006627	15415	20000086020	3642.279	3672.975	-30.696	0.09189	3.774	
YBR103W	0.04038	10898	20000264656	2426.194	2413.793	12.401	0.001842	1.161	
YBR104W	0.03652	7384	20005698187	1425.293	1423.805	1.488	-0.01894	0.4321	
YBR105C	0.02705	7486	20001989854	1585.392	1577.240	8.152	-0.007566	0.5209	
YBR106W	1.616	3721	20002416974	783.289	786.252	-2.963	-0.001051	0.09784	
YBR107C	0.01706	5031	20002821209	1048.072	1040.466	7.606	-0.02081	0.22	
YBR108W	0.005819	20687	20001104291	4841.828	4812.155	29.673	-0.04753	5.16	
YBR109C	0.5927	3018	20002413910	611.650	611.616	0.034	-0.004713	0.09554	
YBR110W	0.03502	9197	20000207231	1993.764	2011.435	-17.671	0.04027	0.9945	
YBR111C	0.3505	4622	20000585657	983.402	977.367	6.035	0.004952	0.1948	
YBR112C	0.0456	20615	20003612251	5094.014	5033.935	60.079	-0.01614	6.453	
YBR114W	0.002993	15724	20001611363	3885.023	3841.644	43.379	0.05377	3.452	
YBR115C	0.05816	30093	20000166032	7748.752	7846.335	-97.583	0.1262	14.86	
YBR117C	0.001251	14743	20000413755	3208.701	3164.871	43.830	-0.04116	2.067	
YBR118W	15.34	9895	20002406169	2039.066	2034.008	5.058	-0.005035	0.6697	
YBR119W	0.02869	6385	20003290126	1291.704	1304.471	-12.767	0.08161	0.4498	
YBR120C	0.03467	3297	20007710464	677.300	678.648	-1.347	0.03083	0.1037	
YBR121C	0.5913	14261	20002542592	3139.093	3120.739	18.354	0.02508	1.992	
YBR122C	0.03535	3686	20000533476	741.976	743.634	-1.658	0.01707	0.1234	
YBR123C	0.02717	12616	20003156609	2979.696	2974.930	4.767	-0.0527	1.511	
YBR125C	0.04148	8057	20000705677	1706.581	1725.994	-19.413	0.01306	0.6054	
YBR126C	0.2723	10163	20001360447	2235.278	2232.372	2.906	0.02428	1.088	
YBR127C	0.4815	11245	20000145249	2343.294	2319.224	24.069	-0.04374	0.9632	
YBR128C	0.004076	6470	20001133514	1495.606	1486.173	9.434	-0.05406	0.47	
YBR129C	0.02591	6150	20001839721	1421.215	1401.137	20.078	-0.02097	0.3184	
YBR130C	0.02499	8435	20001006806	1880.486	1887.686	-7.200	0.01856	0.8963	
YBR131W	0.00627	13631	20001275205	3300.309	3358.115	-57.806	0.1167	3.016	
YBR132C	0.005439	12753	20002487905	2730.599	2728.420	2.179	0.003442	1.403	
YBR133C	0.0215	17235	20000789126	4031.649	4016.946	14.703	-0.05621	3.863	
YBR135W	0.1703	3003	20001717155	633.889	630.282	3.607	0.005598	0.0926	
YBR136W	0.002926	48036	20000282248	17179.115	17344.319	-165.204	0.006144	93.06	
YBR137W	0.0964	3564	20024795399	748.277	751.286	-3.009	0.01968	0.1079	
YBR138C	0.001973	10192	20001828027	2375.137	2377.198	-2.060	0.04519	1.241	
YBR139W	0.1156	10140	20007473418	2289.833	2270.262	19.570	0.00392	0.9188	
YBR140C	0.005786	65048	20000059373	27736.750	26520.072	1216.678	-0.4293	211.1	
YBR141C	0.03977	6915	20001455974	1474.133	1469.496	4.637	0.02281	0.5094	
YBR142W	0.1166	15922	20003295937	3733.966	3771.706	-37.740	0.1369	3.485	
