ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL037W	0.008014	5464	20006632242	1140.301	1141.655	-1.354	-0.008762	0.2824	
YAL038W	14.56	1329	20002225121	2236.346	2083.240	153.105	-0.4367	0.3426	
YAL039C	0.2378	4858	20008781784	1150.202	1117.904	32.298	-0.2096	0.1902	
YAL040C	0.01916	12255	20001925997	2685.001	2625.072	59.929	-0.1129	1.477	
YAL041W	0.01412	16968	20000034934	4137.171	4036.462	100.709	-0.2446	3.365	
YAL042W	0.4625	5938	20000838687	1827.479	1735.080	92.399	-0.3242	0.3051	
YAL043C	0.02276	16270	20000025539	3882.566	3617.946	264.620	-0.3926	2.647	
YAL044C	1.007	2647	20004591694	709.420	695.448	13.971	-0.133	0.05144	
YAL046C	0.06163	2420	20005003821	489.914	487.836	2.078	-0.03446	0.05755	
YAL047C	0.006219	11955	20002250411	2937.400	2903.294	34.106	-0.04708	2.467	
YAL048C	0.00264	13851	20001568018	3100.741	3114.139	-13.398	0.02837	2.384	
YAL049C	0.2205	4689	20001103863	1039.643	1019.112	20.531	-0.114	0.1083	
YAL051W	0.01629	20892	20000168473	5389.349	5034.795	354.554	-0.5045	5.138	
YAL053W	0.148	13475	20000349587	3736.206	3426.790	309.416	-0.5769	1.409	
YAL054C	0.003736	15670	20000702677	3396.082	3373.566	22.516	0.03741	2.331	
YAL055W	0.08669	3649	20004684494	753.632	746.982	6.650	-0.05623	0.08344	
YAL056W	0.0126	17594	20000520135	4264.357	4198.659	65.698	-0.1824	3.082	
YAL058W	0.05662	10131	20003953956	2260.661	2197.706	62.955	-0.1683	0.7488	
YAL059W	0.1477	4281	20009298269	896.440	881.757	14.682	-0.09591	0.1201	
YAL060W	0.1071	7550	20005427623	1653.691	1625.096	28.595	-0.1745	0.404	
YAL061W	0.01077	8938	20005350355	1830.332	1818.849	11.482	-0.05447	0.5141	
YAL062W	0.02865	9550	20001928974	2027.893	1998.508	29.385	-0.08683	0.6089	
YAL063C	0.000671	31978	20000420643	7514.781	7390.215	124.566	-0.05164	14.15	
YAL064CA	0.004815	2674	20003268613	522.496	521.470	1.026	-0.006802	0.04787	
YAL064W	0.005307	2206	20000208385	447.683	450.497	-2.814	0.02324	0.0768	
YAL064WB	0.005464	3009	20000070598	523.256	522.530	0.727	-0.005885	0.04868	
YAL065C	0.002324	3012	20002731098	529.551	532.935	-3.384	0.01337	0.06706	
YAL067C	0.003482	12055	20000064198	2716.970	2694.303	22.668	-0.01152	1.531	
YAL068C	0.05321	2769	20001469895	494.848	497.439	-2.591	0.0002225	0.04027	
YAR002CA	0.3306	4017	20003162982	927.633	905.907	21.725	-0.1158	0.09254	
YAR002W	0.08884	10471	20000038291	2438.871	2335.740	103.131	-0.3138	0.8418	
YAR003W	0.01736	8589	20003190441	1894.365	1859.592	34.773	-0.09066	0.6342	
YAR007C	0.07204	11651	20000905496	2877.592	2723.403	154.188	-0.3578	1.07	
YAR008W	0.06365	5674	20004239526	1180.375	1165.858	14.517	-0.06153	0.2423	
YAR014C	0.01781	13776	20000942231	3334.930	3244.904	90.025	-0.1853	2.17	
YAR015W	0.2413	5721	20006971577	1316.614	1276.806	39.808	-0.1863	0.2111	
YAR018C	0.02681	8267	20000332693	1937.822	1908.780	29.042	-0.08541	0.7263	
YAR019C	0.004468	20113	20001086782	4936.921	4844.063	92.858	-0.05487	5.546	
YAR020C	0.9946	1293	20004413845	226.423	225.334	1.090	-0.03561	0.005696	
YAR023C	0.005318	3625	20005500229	751.171	750.513	0.658	0.01343	0.08326	
YAR027W	0.05885	4850	20003696415	990.179	987.645	2.534	-0.03726	0.1543	
YAR028W	0.02089	4770	20006642526	990.511	988.489	2.021	-0.004411	0.1868	
YAR029W	0.002071	1288	20012433667	306.474	305.095	1.378	0.007345	0.01826	
YAR031W	0.002175	5713	20001428629	1272.510	1281.195	-8.685	0.04983	0.3337	
YAR033W	0.0186	4903	20001853993	1002.867	991.925	10.942	-0.01727	0.2003	
YAR035W	0.01023	15060	20001175364	3228.743	3189.815	38.929	-0.08715	2.065	
YAR042W	0.01532	23667	20003147665	6211.791	5857.195	354.596	-0.4608	5.345	
YAR050W	0.001264	37123	20000893074	9279.900	9126.687	153.213	-0.1127	22.88	
YAR064W	0.001266	2015	20002774391	411.226	409.588	1.638	-0.002136	0.04026	
YAR066W	0.005157	4916	20011029353	850.554	848.645	1.910	-0.02557	0.1325	
YAR068W	0.01535	4072	20008906957	682.364	680.018	2.346	-0.007066	0.1451	
YAR071W	0.3374	6942	20004839920	2067.998	1965.273	102.726	-0.333	0.3907	
YBL001C	0.2903	2013	20016699683	428.964	426.300	2.664	-0.05473	0.0273	
YBL002W	0.7558	2467	20004019862	547.185	536.110	11.076	-0.08792	0.03601	
YBL003C	0.7568	2811	20016868968	549.552	539.982	9.570	-0.1043	0.04368	
YBL004W	0.01949	44320	20000156380	19248.243	14035.710	5212.533	-2.527	32.98	
YBL005W	0.02043	19100	20000207445	4881.490	4653.383	228.107	-0.4191	4.344	
YBL006C	0.1949	3741	20001089545	761.228	748.589	12.639	-0.07517	0.09758	
YBL007C	0.1244	19240	20000167607	6821.117	5673.734	1147.382	-1.278	4.5	
YBL008W	0.004643	17674	20000108834	4085.875	4001.297	84.578	-0.1874	3.47	
YBL009W	0.008552	14093	20001525275	3237.891	3167.757	70.134	-0.1144	2.649	
YBL010C	0.004229	5339	20006644347	1207.001	1203.440	3.561	-0.009116	0.3569	
YBL011W	0.05449	15056	20000988366	3679.669	3406.029	273.639	-0.4432	1.683	
YBL013W	0.001373	9099	20002511010	1769.919	1780.838	-10.919	0.006471	0.7339	
YBL014C	0.008265	18173	20003231006	4428.579	4331.066	97.513	-0.2366	4.457	
YBL015W	0.06615	10710	20003010891	2395.041	2292.483	102.559	-0.2195	0.7471	
YBL016W	0.05935	7225	20002508102	1544.021	1513.055	30.966	-0.1164	0.4114	
YBL017C	0.01178	30757	20000046133	9160.234	8298.050	862.184	-0.7166	11.71	
YBL018C	0.1121	2532	20001082910	554.409	549.449	4.961	-0.04746	0.05959	
YBL019W	0.006221	10663	20000157184	2363.993	2360.065	3.928	0.06593	1.143	
YBL020W	0.03439	11816	20004117067	2635.602	2551.950	83.652	-0.2461	1.317	
YBL021C	0.05008	2759	20011110927	597.146	599.536	-2.390	-0.00155	0.06461	
YBL022C	0.1225	17515	20000604337	6020.162	5114.250	905.912	-0.9992	3.257	
YBL023C	0.01862	18134	20004959776	4259.410	4133.766	125.644	-0.2967	3.264	
YBL024W	0.1272	11740	20003840726	3187.016	2975.347	211.668	-0.4712	0.957	
YBL025W	0.02827	2823	20007124041	602.462	600.720	1.742	-0.01899	0.05135	
YBL026W	0.1588	1938	20023357521	392.971	390.691	2.279	-0.04244	0.02898	
YBL027W	3.059	1879	20018792157	801.797	773.223	28.573	-0.149	0.03761	
YBL028C	0.06786	2002	20000667444	437.693	439.551	-1.859	0.02116	0.04032	
YBL029W	0.002739	7864	20001460801	1677.874	1658.208	19.666	0.03057	0.7587	
YBL030C	1.491	3831	20002998488	1369.309	1312.511	56.798	-0.257	0.1491	
YBL031W	0.003607	7146	20000610468	1486.590	1466.189	20.401	-0.06021	0.5061	
YBL032W	0.07395	7933	20004014196	1669.259	1635.142	34.117	-0.1272	0.4171	
YBL033C	0.07846	6992	20007178381	1518.058	1467.539	50.519	-0.1642	0.4061	
YBL034C	0.01999	27522	20000716723	8510.554	7649.421	861.133	-0.9612	9.985	
YBL035C	0.04073	14534	20000433661	3360.527	3181.219	179.308	-0.3583	1.759	
YBL036C	0.1141	4918	20003870361	1090.125	1076.687	13.438	-0.07217	0.1478	
YBL037W	0.009072	22107	20000786915	5379.313	5095.654	283.659	-0.2379	5.524	
YBL038W	0.09736	4877	20014052024	982.878	968.781	14.097	-0.08763	0.1141	
YBL039C	0.4582	7635	20002514081	2627.958	2448.706	179.253	-0.4623	0.5424	
YBL040C	0.1301	4320	20003980881	919.191	908.440	10.752	-0.1234	0.1364	
YBL041W	0.2396	4500	20004470522	1021.058	998.336	22.722	-0.1388	0.1278	
YBL042C	0.1333	11642	20000819562	2959.489	2755.886	203.602	-0.4207	0.7968	
YBL043W	0.01797	5121	20000212155	1092.771	1083.548	9.223	-0.0384	0.2001	
YBL044W	0.006793	2682	20001870762	506.801	506.441	0.361	-0.002755	0.04273	
YBL045C	0.1741	8548	20002655109	2059.877	1938.936	120.941	-0.2933	0.4743	
YBL046W	0.01851	7679	20000223958	1938.157	1917.766	20.391	-0.06239	0.5877	
YBL047C	0.0317	26817	20000746481	7763.920	6783.384	980.536	-0.9665	7.298	
YBL049W	0.003886	2654	20004651979	572.992	573.497	-0.505	-0.009344	0.07037	
YBL050W	0.1331	5271	20004283737	1249.457	1227.339	22.117	-0.1053	0.2386	
YBL051C	0.03351	13439	20000907466	3154.480	3017.204	137.276	-0.3685	2.129	
YBL052C	0.005879	15720	20000409696	4028.633	4004.064	24.569	-0.0145	3.107	
YBL054W	0.04812	10635	20001174746	2382.682	2284.892	97.790	-0.2834	0.7804	
YBL055C	0.09544	7915	20006568530	1858.604	1775.018	83.586	-0.2384	0.4286	
YBL056W	0.07293	8713	20000925792	2092.701	2020.999	71.702	-0.2077	0.6432	
YBL057C	0.0887	4585	20007195569	903.830	889.597	14.233	-0.08665	0.1364	
YBL058W	0.2961	6924	20002865302	1876.020	1776.327	99.693	-0.3584	0.4278	
YBL059W	0.01267	3826	20000279032	816.698	806.727	9.971	-0.05906	0.1436	
YBL060W	0.00546	13115	20001308477	3241.995	3246.861	-4.867	0.07805	2.304	
YBL061C	0.06041	13501	20002295041	3282.769	3091.317	191.452	-0.3721	1.29	
YBL063W	0.004451	21947	20000426060	5868.627	5693.565	175.063	-0.254	8.057	
YBL064C	0.1106	5072	20000524854	1107.634	1090.919	16.715	-0.1049	0.1648	
YBL066C	0.001105	24317	20000077170	6079.902	5957.939	121.962	-0.09577	8.071	
YBL067C	0.007985	14803	20000172302	3547.614	3528.044	19.570	-0.006099	2.432	
YBL068W	0.2072	6308	20008774979	1422.016	1368.938	53.077	-0.2062	0.2571	
YBL069W	0.03191	8677	20005521980	1877.106	1847.318	29.788	-0.115	0.4252	
YBL072C	11.06	797	20006892923	844.742	817.512	27.230	-0.1716	0.05034	
YBL074C	0.004676	6370	20001246881	1547.664	1533.503	14.162	-0.0418	0.5484	
YBL075C	0.002516	14441	20002375671	3045.908	2979.779	66.129	-0.08413	1.596	
YBL076C	0.2965	12728	20000724674	5506.289	4726.676	779.613	-0.9378	2.112	
YBL078C	0.03413	2380	20006241736	483.686	485.607	-1.921	0.01989	0.04699	
YBL079W	0.01312	30109	20000249625	8681.780	7812.200	869.579	-0.7351	10.93	
YBL080C	0.002522	11165	20000424705	2458.645	2447.825	10.820	-0.02878	1.313	
YBL081W	0.06194	7182	20005235688	1606.444	1573.301	33.143	-0.1867	0.5347	
YBL082C	0.04462	9630	20001584865	2050.757	1990.498	60.259	-0.1805	0.7818	
YBL084C	0.0126	15544	20001060480	3616.860	3518.967	97.893	-0.2102	2.621	
YBL085W	0.03164	19139	20002213168	4896.729	4632.963	263.766	-0.5196	3.611	
YBL086C	0.01809	9599	20000766485	2073.321	2046.987	26.334	-0.09146	0.7482	
YBL087C	7.181	1217	20006660945	571.321	558.297	13.024	-0.1142	0.0225	
YBL088C	0.002629	55723	20000638616	22809.931	19579.958	3229.973	-1.652	93.04	
YBL089W	0.0167	10265	20005868693	2054.942	2030.052	24.891	-0.03211	0.8006	
YBL090W	0.0559	3514	20001085085	742.304	739.807	2.497	-0.02072	0.08156	
YBL091C	0.3904	6184	20000072415	1853.653	1763.082	90.571	-0.3301	0.3438	
YBL092W	5.544	1046	20041997095	540.899	529.544	11.356	-0.1081	0.02066	
YBL093C	0.06796	4397	20002137164	934.107	926.114	7.994	-0.02194	0.1287	
YBL095W	0.02917	5770	20002311939	1152.476	1146.850	5.626	-0.0281	0.2195	
YBL097W	0.00167	14051	20001553707	3567.407	3568.619	-1.212	0.05185	2.562	
YBL098W	0.01906	9308	20004860759	2039.194	2034.582	4.612	-0.0563	0.9591	
YBL099W	0.2293	10231	20003460254	2511.652	2316.426	195.226	-0.4359	0.7394	
YBL101C	0.02321	23096	20000926118	5838.995	5336.761	502.234	-0.6712	4.438	
YBL102W	0.0795	4839	20007774220	911.978	904.250	7.728	-0.05574	0.1718	
YBL103C	0.005756	9954	20000826045	2196.213	2174.115	22.098	-0.04638	0.9865	
YBL104C	0.01457	20766	20000047884	5313.852	5019.972	293.880	-0.4483	4.397	
YBL105C	0.008728	22507	20002949671	6125.526	5782.876	342.650	-0.3597	6.964	
YBL106C	0.004269	21547	20000992082	5176.708	5033.298	143.410	-0.1858	5.114	
YBL107C	0.01805	3741	20008086328	825.450	822.725	2.725	-0.01404	0.1094	
YBL111C	0.00322	14075	20003171199	3174.757	3070.584	104.172	-0.1962	1.921	
YBL112C	0.3144	2096	20000794297	435.461	433.437	2.024	-0.0354	0.03692	
YBL113C	0.04457	15842	20001052478	3935.768	3605.582	330.186	-0.4272	2.009	
YBR001C	0.01807	15966	20000361116	3747.722	3610.862	136.860	-0.2419	2.17	
YBR002C	0.03481	6187	20005155570	1230.435	1217.376	13.059	-0.057	0.2646	
YBR003W	0.02192	10495	20000281037	2131.890	2085.427	46.463	-0.1325	0.9642	
YBR004C	0.04596	8952	20002264215	1917.370	1863.086	54.284	-0.1708	0.5555	
YBR005W	0.06782	4765	20002373538	906.898	895.629	11.269	-0.05826	0.171	
YBR006W	0.00943	11028	20000921749	2219.079	2203.768	15.311	-0.06155	0.911	
YBR007C	0.00789	15167	20001169102	3502.261	3416.031	86.230	-0.1658	2.324	
YBR008C	0.009961	12200	20000094472	2479.080	2475.501	3.580	-0.05863	1.252	
YBR009C	0.9327	2019	20007539806	427.238	421.413	5.825	-0.07878	0.02523	
YBR010W	8.729	950	20028861194	567.132	554.325	12.807	-0.1169	0.02522	
YBR011C	1.211	3540	20010447544	1218.773	1180.887	37.886	-0.2331	0.1439	
YBR013C	0.008822	2670	20000841338	536.897	533.421	3.476	-0.02612	0.05617	
YBR014C	0.1709	3945	20003270507	856.449	842.531	13.918	-0.07671	0.09567	
YBR015C	0.07583	11554	20004113920	2727.345	2603.113	124.231	-0.291	0.8895	
YBR016W	0.394	2161	20001478058	536.283	525.755	10.528	-0.1073	0.0581	
YBR017C	0.03486	17529	20002360707	4521.684	4274.032	247.651	-0.5177	3.389	
YBR018C	0.002649	7437	20000004232	1609.498	1593.742	15.756	-0.03674	0.6231	
YBR019C	0.002838	14669	20000510807	3252.962	3238.464	14.498	-0.07761	1.87	
YBR020W	0.001345	11421	20000846876	2399.342	2381.010	18.331	0.01385	1.131	
YBR021W	0.01162	13101	20001482035	2930.763	2889.556	41.207	-0.06287	1.516	
YBR022W	0.04004	3590	20020243676	741.502	739.449	2.054	-0.02084	0.09744	
YBR023C	0.03619	22142	20000343715	6206.324	5543.306	663.018	-0.7131	4.759	
YBR024W	0.02069	6151	20001315787	1295.932	1280.520	15.412	-0.07501	0.2757	
YBR025C	0.7339	5305	20004992407	1716.075	1639.986	76.088	-0.3143	0.2491	
YBR026C	0.05271	7685	20001480008	1662.218	1627.282	34.936	-0.1323	0.4596	
YBR028C	0.008253	10736	20000427657	2390.482	2318.058	72.424	-0.1782	1.03	
YBR029C	0.08614	9085	20002248102	2031.759	1958.603	73.156	-0.2378	0.5862	
YBR030W	0.004463	10747	20000434014	2498.221	2533.146	-34.924	0.04624	1.695	
YBR031W	7.696	1547	20012742178	1567.037	1492.630	74.406	-0.307	0.1716	
YBR033W	0.0009323	18594	20000961432	4588.694	4558.995	29.699	0.0484	4.447	
YBR034C	0.1513	6165	20005207404	1497.661	1466.825	30.837	-0.1607	0.26	
YBR035C	0.2623	4105	20002276742	966.928	943.059	23.869	-0.1632	0.1266	
YBR036C	0.2121	7496	20003357012	1799.579	1729.740	69.840	-0.3037	0.4282	
YBR037C	0.01464	6405	20001351509	1259.000	1262.249	-3.249	-0.02466	0.3066	
YBR038W	0.02252	19640	20000647403	4822.767	4551.384	271.383	-0.4525	3.715	
YBR039W	0.1783	5917	20003195082	1338.763	1300.881	37.882	-0.1707	0.2159	
YBR040W	0.006545	6248	20001900269	1288.538	1274.447	14.092	-0.0397	0.3291	
YBR041W	0.1049	11945	20000659699	3144.666	2910.865	233.801	-0.4461	1.029	
YBR042C	0.03551	8192	20003662490	1743.499	1713.686	29.813	-0.139	0.5743	
YBR043C	0.009788	15046	20001238385	3267.716	3176.443	91.273	-0.1774	2.068	
YBR044C	0.006442	12070	20005200902	2610.915	2599.866	11.048	0.00747	1.247	
YBR045C	0.002516	11157	20000156961	2653.458	2615.581	37.877	0.004775	1.482	
YBR046C	0.06737	7041	20001935750	1439.575	1418.566	21.008	-0.1095	0.3241	
YBR047W	0.01127	3529	20000280059	732.780	732.470	0.311	-0.003676	0.1041	
YBR048W	2.13	1896	20001243926	650.487	636.946	13.541	-0.1322	0.03369	
YBR049C	0.05636	13618	20000654737	3914.638	3633.329	281.309	-0.5179	1.985	
YBR050C	0.01928	6547	20002716678	1462.846	1457.131	5.715	-0.01354	0.4262	
YBR052C	0.2058	4051	20006772822	886.118	871.926	14.192	-0.08296	0.1018	
YBR053C	0.06684	6795	20002903138	1563.380	1523.725	39.655	-0.1614	0.4453	
YBR054W	0.1017	6816	20000140610	1470.655	1453.639	17.017	-0.1321	0.2822	
YBR055C	0.007054	18230	20000404050	4505.760	4361.295	144.465	-0.1801	4.078	
YBR056W	0.04721	9351	20000929408	2201.901	2184.494	17.408	-0.1458	0.6564	
YBR057C	0.01172	7132	20003242948	1600.467	1584.431	16.037	-0.04688	0.5775	
YBR058C	0.0396	14497	20000881365	3797.245	3552.069	245.176	-0.4109	2.156	
YBR059C	0.02528	21574	20000260758	5984.303	5393.516	590.787	-0.6838	5.353	
YBR060C	0.01228	12428	20002678792	2868.115	2805.242	62.873	-0.1854	1.515	
YBR061C	0.09393	6264	20000212793	1352.556	1312.062	40.494	-0.1307	0.3053	
YBR062C	0.2979	3272	20006396412	756.583	742.955	13.628	-0.1195	0.07947	
YBR063C	0.01252	7978	20003555539	1778.589	1751.804	26.785	-0.1186	0.5762	
YBR065C	0.004003	7382	20002379668	1597.836	1572.546	25.290	-0.04977	0.5078	
YBR066C	0.02145	4294	20001103740	928.099	924.710	3.389	-0.04157	0.1292	
YBR067C	0.6982	4029	20005097584	892.534	862.411	30.122	-0.1576	0.09059	
YBR068C	0.09922	11722	20000545265	2823.979	2632.863	191.116	-0.3766	0.8114	
YBR069C	0.2658	9953	20001978827	2878.890	2646.395	232.494	-0.4836	0.7906	
YBR070C	0.04578	4971	20000808855	1007.456	1000.683	6.773	-0.05082	0.2174	
YBR071W	0.02923	4322	20003930475	888.822	882.681	6.141	-0.05561	0.1428	
YBR072W	0.02975	4440	20016020225	899.407	897.440	1.967	-0.009335	0.1238	
YBR073W	0.111	15279	20002021382	4722.864	4128.597	594.266	-0.7733	2.402	
YBR074W	0.004177	20460	20000132267	4951.757	4852.611	99.146	-0.1251	5.551	
YBR076W	0.002367	6297	20012768187	1458.239	1469.602	-11.363	-0.0004553	0.4173	
YBR077C	0.03277	3211	20010431565	674.762	672.287	2.475	-0.03096	0.06646	
YBR078W	0.5424	7313	20001429017	2105.905	1959.903	146.001	-0.3765	0.3854	
YBR079C	0.245	12837	20000439033	4904.269	4232.565	671.703	-0.8708	1.866	
YBR080C	0.08344	14156	20000290537	3613.742	3368.427	245.314	-0.5423	1.759	
YBR081C	0.006609	25112	20000980843	7346.852	7022.252	324.599	-0.3962	11.88	
YBR082C	1.265	2554	20025311109	615.240	603.990	11.250	-0.1003	0.02889	
YBR083W	0.08904	9042	20001599419	2201.028	2098.027	103.001	-0.284	0.7035	
YBR084CA	1.476	2580	20010541740	797.886	774.794	23.092	-0.1422	0.05671	
YBR084W	0.2036	15017	20001215150	4912.003	4290.008	621.995	-0.808	1.677	
YBR085W	0.03843	6732	20003586452	1311.424	1306.424	4.999	-0.07323	0.3078	
YBR086C	0.2155	13738	20001729561	4711.867	4160.460	551.406	-0.8584	2.149	
YBR087W	0.08409	7267	20001634994	1552.233	1508.596	43.637	-0.1508	0.3818	
YBR088C	0.3611	4455	20001997843	1092.719	1066.830	25.889	-0.1824	0.1496	
YBR090C	0.06787	2780	20007243409	508.093	506.416	1.677	-0.02883	0.06264	
YBR091C	0.1748	2125	20010060413	451.942	449.265	2.676	-0.0412	0.03145	
YBR092C	0.5274	6402	20000978311	2059.578	1957.763	101.815	-0.3438	0.3606	
YBR093C	0.2518	7642	20003036417	2067.369	1970.047	97.322	-0.3125	0.3951	
YBR094W	0.01827	14603	20001239049	3529.834	3450.453	79.381	-0.2402	1.919	
YBR095C	0.04418	8714	20000963287	1904.628	1869.901	34.727	-0.1507	0.6517	
YBR096W	0.3083	3856	20031053947	975.120	950.095	25.025	-0.1441	0.1037	
YBR097W	0.005803	29600	20000736826	8260.068	7840.198	419.870	-0.4945	12.89	
YBR098W	0.001808	13553	20002002981	3290.196	3257.504	32.693	-0.005748	2.554	
YBR101C	0.1614	5455	20001650928	1250.486	1211.811	38.675	-0.1628	0.2162	
YBR102C	0.006627	15333	20002942669	3662.482	3616.216	46.266	-0.01904	3.566	
YBR103W	0.04038	10791	20002173191	2428.679	2340.233	88.446	-0.2566	0.9159	
YBR104W	0.03652	7278	20005786928	1421.797	1419.545	2.252	-0.05768	0.4012	
YBR105C	0.02705	7306	20000012196	1573.352	1568.441	4.911	-0.04378	0.4635	
YBR106W	1.616	2265	20012575577	790.383	769.647	20.736	-0.1572	0.06288	
YBR107C	0.01706	4900	20000410381	1034.548	1042.434	-7.886	-0.003494	0.2431	
YBR108W	0.005819	20856	20001235496	4863.793	4711.537	152.256	-0.1711	4.756	
YBR109C	0.5927	2542	20002665898	614.210	601.981	12.229	-0.1166	0.0624	
YBR110W	0.03502	9013	20004122609	1998.302	1946.296	52.005	-0.2075	0.7891	
YBR111C	0.3505	3969	20000345262	975.823	955.949	19.874	-0.1567	0.1303	
YBR112C	0.0456	18329	20003619418	5013.018	4471.484	541.534	-0.7881	3.524	
YBR114W	0.002993	15464	20000740398	3833.789	3774.652	59.136	-0.1428	3.135	
YBR115C	0.05816	25050	20000058615	7781.743	6594.167	1187.576	-1.164	5.888	
YBR117C	0.001251	14789	20002013822	3164.371	3169.180	-4.809	-0.05443	1.948	
YBR118W	15.34	1144	20006789274	2022.753	1903.456	119.297	-0.4004	0.2503	
YBR119W	0.02869	6267	20003992104	1279.189	1285.079	-5.890	-0.03203	0.449	
YBR120C	0.03467	3295	20000506661	673.464	678.620	-5.156	0.03114	0.1019	
YBR121C	0.5913	7726	20005442777	3092.742	2832.084	260.658	-0.5867	0.7632	
YBR122C	0.03535	3620	20011890330	737.365	739.608	-2.243	-0.01449	0.08273	
YBR123C	0.02717	12707	20000414692	2972.680	2916.016	56.664	-0.1495	1.133	
YBR125C	0.04148	7859	20001191806	1718.839	1694.998	23.841	-0.1277	0.6119	
YBR126C	0.2723	7771	20001440556	2214.755	2093.532	121.223	-0.39	0.5204	
YBR127C	0.4815	7478	20012478250	2366.213	2174.822	191.392	-0.4121	0.4411	
YBR128C	0.004076	6539	20001373987	1492.251	1492.934	-0.683	-0.01574	0.4611	
YBR129C	0.02591	6133	20013812673	1405.191	1405.726	-0.534	-0.02032	0.3744	
YBR130C	0.02499	8465	20001515531	1889.174	1846.644	42.530	-0.1104	0.698	
YBR131W	0.00627	13499	20001159732	3335.413	3262.457	72.956	-0.112	2.257	
YBR132C	0.005439	12549	20000275428	2735.471	2737.900	-2.429	0.01323	1.516	
YBR133C	0.0215	16828	20000486663	3993.485	3890.984	102.501	-0.2895	3.346	
YBR135W	0.1703	2761	20003996826	629.018	620.848	8.170	-0.07944	0.08899	
YBR136W	0.002926	47810	20000280151	17542.201	16030.830	1511.371	-0.8381	68.48	
YBR137W	0.0964	3548	20001694179	749.850	743.964	5.887	-0.02051	0.06566	
YBR138C	0.001973	10016	20000937626	2402.201	2369.075	33.126	-0.0441	1.355	
YBR139W	0.1156	9314	20000786896	2276.352	2178.294	98.058	-0.3098	0.6672	
YBR140C	0.005786	61505	20000364843	28471.440	21000.595	7470.845	-2.773	90.15	
YBR141C	0.03977	6881	20000803081	1480.673	1444.425	36.248	-0.1375	0.4752	
YBR142W	0.1166	13047	20003647147	3756.154	3384.587	371.567	-0.6772	1.733	
