ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL032C	0.005799	7970	20001994728	1660.562	1647.764	12.797	-0.03741	0.4953	
YAL033W	0.07453	3430	20012285084	720.072	724.482	-4.409	0.00936	0.08486	
YAL034C	0.001526	8950	20000912317	1838.657	1832.383	6.274	0.004114	0.8895	
YAL034WA	0.006985	5943	20007852174	1246.322	1242.519	3.804	-0.0382	0.3686	
YAL035W	0.2857	20837	20000572734	5221.195	5051.469	169.726	-0.09843	6.255	
YAL036C	0.3492	8137	20000770428	1615.175	1608.156	7.019	-0.008197	0.5085	
YAL037W	0.008014	5470	20001693641	1144.343	1145.727	-1.385	-0.01507	0.3292	
YAL038W	14.56	9698	20001685168	2244.096	2132.690	111.406	-0.3283	0.5588	
YAL039C	0.2378	5632	20007233721	1154.670	1152.402	2.268	-0.004805	0.2885	
YAL040C	0.01916	12630	20000269594	2693.817	2667.773	26.044	-0.06425	1.956	
YAL041W	0.01412	17237	20000066258	4198.612	4175.481	23.132	0.04901	3.992	
YAL042W	0.4625	8638	20001285163	1820.662	1831.914	-11.252	0.01911	0.554	
YAL043C	0.02276	16476	20002405786	3863.772	3886.127	-22.355	0.1319	4.175	
YAL044C	1.007	3638	20010246599	708.689	709.134	-0.445	-0.00571	0.09158	
YAL046C	0.06163	2458	20002609168	490.389	488.822	1.567	-0.02909	0.05615	
YAL047C	0.006219	12066	20000607674	2921.789	2907.038	14.750	0.02296	2.216	
YAL048C	0.00264	13734	20001769930	3077.181	3138.006	-60.826	0.09517	2.674	
YAL049C	0.2205	5125	20003533911	1042.011	1033.687	8.324	-0.03434	0.1598	
YAL051W	0.01629	21226	20000130244	5336.042	5358.758	-22.716	-0.03434	7.222	
YAL053W	0.148	17221	20000598618	3763.398	3725.879	37.519	-0.07891	3.036	
YAL054C	0.003736	15540	20000261073	3380.992	3358.928	22.064	-0.002524	2.479	
YAL055W	0.08669	3660	20004695270	752.577	752.715	-0.138	0.0009657	0.07991	
YAL056W	0.0126	17911	20003068494	4306.901	4305.103	1.798	-0.01101	3.934	
YAL058W	0.05662	10317	20000300065	2245.178	2250.187	-5.009	-0.05542	1.033	
YAL059W	0.1477	4292	20000702664	896.581	895.108	1.473	0.01543	0.1515	
YAL060W	0.1071	7962	20004186887	1657.490	1662.986	-5.496	-0.01258	0.5303	
YAL061W	0.01077	8861	20000602474	1854.903	1852.045	2.858	0.06296	0.6658	
YAL062W	0.02865	9749	20003276364	2017.752	2016.046	1.706	-0.02563	0.6754	
YAL063C	0.000671	31867	20000527023	7408.512	7439.746	-31.234	0.02463	14.85	
YAL064CA	0.004815	2773	20008979031	520.559	521.593	-1.033	-0.003571	0.04923	
YAL064W	0.005307	2172	20000546984	447.984	446.273	1.711	-0.04644	0.04967	
YAL064WB	0.005464	2953	20015451047	522.155	521.035	1.121	-0.01744	0.0432	
YAL065C	0.002324	3035	20001027534	533.572	530.396	3.176	-0.01775	0.05187	
YAL067C	0.003482	11784	20000205994	2735.578	2717.654	17.923	0.03212	1.517	
YAL068C	0.05321	2870	20002862827	498.490	496.663	1.827	0.004341	0.04117	
YAR002CA	0.3306	4601	20003481798	933.735	920.121	13.613	-0.01882	0.146	
YAR002W	0.08884	11316	20000046622	2439.906	2431.535	8.371	0.006373	1.129	
YAR003W	0.01736	8725	20000549195	1891.539	1885.869	5.670	0.025	0.6735	
YAR007C	0.07204	12527	20000585138	2878.289	2875.584	2.705	0.00315	1.802	
YAR008W	0.06365	5674	20000890320	1179.934	1176.748	3.186	-0.001862	0.3092	
YAR014C	0.01781	14122	20001482472	3338.086	3354.449	-16.363	0.07397	2.685	
YAR015W	0.2413	6533	20003409841	1323.145	1302.643	20.502	-0.06508	0.2867	
YAR018C	0.02681	8553	20001309227	1940.295	1940.120	0.176	0.01432	0.8413	
YAR019C	0.004468	20499	20000140996	4898.092	4890.770	7.322	-0.05929	6.074	
YAR020C	0.9946	1438	20003937196	227.302	226.620	0.682	0.001123	0.007827	
YAR023C	0.005318	3553	20003533642	749.907	748.827	1.080	0.003484	0.09771	
YAR027W	0.05885	4676	20002362891	992.805	983.921	8.883	-0.05092	0.1179	
YAR028W	0.02089	4555	20013985341	988.893	996.633	-7.741	0.03507	0.235	
YAR029W	0.002071	1250	20028980059	305.304	305.673	-0.369	0.008052	0.02316	
YAR031W	0.002175	5727	20002530601	1279.227	1275.000	4.226	-0.005495	0.3126	
YAR033W	0.0186	4895	20001086910	993.901	991.796	2.105	-0.007685	0.1962	
YAR035W	0.01023	15188	20001901276	3250.220	3211.838	38.382	-0.0545	2.369	
YAR042W	0.01532	23960	20000524603	6182.157	6156.082	26.076	-0.1223	7.865	
YAR050W	0.001264	37476	20000020048	9422.217	9065.738	356.479	-0.1417	22.76	
YAR064W	0.001266	2062	20006461339	409.337	409.005	0.333	-0.01172	0.03666	
YAR066W	0.005157	4804	20000200234	848.406	851.495	-3.089	-0.01315	0.1559	
YAR068W	0.01535	4220	20001584023	687.327	679.117	8.209	-0.02588	0.1635	
YAR071W	0.3374	9203	20000392718	2081.275	2060.841	20.434	-0.02664	0.8383	
YBL001C	0.2903	2095	20002412543	429.706	428.695	1.011	-0.018	0.02692	
YBL002W	0.7558	2997	20006758235	546.456	541.757	4.698	-0.02316	0.05484	
YBL003C	0.7568	3336	20001262299	546.390	548.332	-1.943	-0.002929	0.06566	
YBL004W	0.01949	52122	20000674224	19319.219	18840.312	478.907	-0.2263	110.3	
YBL005W	0.02043	19940	20000407591	4858.528	4937.670	-79.142	0.01229	6.606	
YBL006C	0.1949	3925	20020945628	763.084	758.678	4.406	0.02176	0.1028	
YBL007C	0.1244	26660	20000762062	6911.882	6765.612	146.270	-0.09508	10.83	
YBL008W	0.004643	17643	20000320209	4085.721	4069.531	16.190	-0.04695	3.695	
YBL009W	0.008552	14149	20000418732	3227.180	3183.243	43.937	-0.0501	2.651	
YBL010C	0.004229	5576	20000534475	1197.304	1212.474	-15.170	0.05682	0.3608	
YBL011W	0.05449	16218	20000262655	3613.827	3602.250	11.577	-0.04692	2.521	
YBL013W	0.001373	9197	20000017990	1761.314	1798.380	-37.066	0.1064	0.7751	
YBL014C	0.008265	18061	20000812273	4506.400	4457.810	48.590	0.02017	5.121	
YBL015W	0.06615	11501	20000552024	2357.326	2371.318	-13.992	-0.004849	1.092	
YBL016W	0.05935	7317	20007930683	1531.125	1540.534	-9.409	0.00609	0.5254	
YBL017C	0.01178	31169	20000158404	9075.773	8948.069	127.705	-0.0481	17.78	
YBL018C	0.1121	2533	20015807695	553.750	551.686	2.064	-0.01978	0.08104	
YBL019W	0.006221	10836	20003522191	2345.601	2360.503	-14.902	0.05324	1.176	
YBL020W	0.03439	11995	20000286608	2637.010	2628.229	8.781	-0.01207	1.66	
YBL021C	0.05008	2855	20018395982	597.806	599.874	-2.068	0.007979	0.08063	
YBL022C	0.1225	23671	20001036964	5918.736	5837.647	81.089	-0.09211	7.716	
YBL023C	0.01862	18722	20000998750	4332.175	4369.261	-37.086	0.1189	4.509	
YBL024W	0.1272	14024	20000185305	3197.461	3194.499	2.962	-0.03138	2.054	
YBL025W	0.02827	2933	20001049563	603.647	600.101	3.546	-0.02758	0.05423	
YBL026W	0.1588	1984	20005409865	393.820	392.640	1.181	-0.003924	0.03864	
YBL027W	3.059	4446	20004026154	799.696	795.436	4.261	-0.009031	0.0918	
YBL028C	0.06786	2017	20008195966	438.803	440.455	-1.652	0.04475	0.04706	
YBL029W	0.002739	7737	20001902430	1665.951	1634.135	31.816	-0.1151	0.5843	
YBL030C	1.491	7267	20009394161	1382.005	1362.071	19.934	-0.03317	0.2938	
YBL031W	0.003607	7204	20002876020	1482.165	1477.460	4.705	0.01263	0.575	
YBL032W	0.07395	8242	20004413949	1674.849	1673.126	1.722	0.03493	0.5277	
YBL033C	0.07846	7368	20004920237	1500.267	1497.407	2.860	-0.02141	0.4694	
YBL034C	0.01999	29433	20000036007	8593.534	8668.118	-74.584	0.08082	20.04	
YBL035C	0.04073	14875	20001236273	3367.445	3307.616	59.829	-0.06665	2.093	
YBL036C	0.1141	5128	20001449117	1095.023	1090.619	4.404	-0.01188	0.1725	
YBL037W	0.009072	22063	20001193235	5239.791	5195.656	44.135	-0.2066	6.2	
YBL038W	0.09736	4976	20004526906	985.132	982.411	2.721	-0.00468	0.2041	
YBL039C	0.4582	12328	20002344463	2619.411	2612.728	6.684	-0.09256	1.264	
YBL040C	0.1301	4420	20005211185	927.653	922.132	5.521	-0.009505	0.1838	
YBL041W	0.2396	5175	20005264963	1018.809	1019.669	-0.860	0.001413	0.1974	
YBL042C	0.1333	13491	20001625737	2948.371	2928.122	20.249	-0.01351	1.541	
YBL043W	0.01797	5184	20003571518	1087.647	1088.858	-1.211	-0.01805	0.2513	
YBL044W	0.006793	2596	20007590066	506.076	506.755	-0.679	-0.001025	0.04399	
YBL045C	0.1741	10387	20002329604	2036.896	2045.324	-8.428	0.03662	0.9141	
YBL046W	0.01851	7655	20001606793	1954.720	1938.032	16.688	-0.02635	0.7297	
YBL047C	0.0317	29457	20002092325	7769.400	7838.328	-68.929	0.1314	15.24	
YBL049W	0.003886	2622	20001540980	573.769	574.737	-0.967	0.004772	0.06233	
YBL050W	0.1331	5690	20007309318	1253.159	1246.074	7.086	-0.01458	0.3239	
YBL051C	0.03351	13952	20000142017	3205.631	3177.495	28.135	-0.02148	2.876	
YBL052C	0.005879	16172	20000319803	4054.678	3956.564	98.113	-0.1719	3.128	
YBL054W	0.04812	11004	20007971777	2358.465	2380.955	-22.491	0.002542	1.242	
YBL055C	0.09544	8220	20002297316	1871.783	1846.630	25.153	-0.005733	0.8027	
YBL056W	0.07293	9289	20003189432	2090.388	2079.787	10.601	-0.03213	0.879	
YBL057C	0.0887	4741	20001859842	904.572	897.443	7.129	-0.04174	0.1589	
YBL058W	0.2961	9087	20001403486	1877.860	1869.914	7.946	-0.02167	0.7929	
YBL059W	0.01267	3770	20002734492	810.817	821.888	-11.071	0.08403	0.189	
YBL060W	0.00546	13162	20001569338	3195.502	3219.474	-23.972	0.04781	2.111	
YBL061C	0.06041	14550	20001980443	3257.740	3267.745	-10.004	-0.02524	2.12	
YBL063W	0.004451	22018	20002497169	5874.968	5871.735	3.233	0.1264	9.562	
YBL064C	0.1106	5454	20002527626	1108.938	1113.291	-4.353	0.01684	0.2408	
YBL066C	0.001105	24495	20000622903	6099.399	6124.073	-24.674	0.09279	9.262	
YBL067C	0.007985	14609	20001937729	3548.411	3533.985	14.427	0.02559	2.439	
YBL068W	0.2072	7127	20000590567	1413.562	1404.486	9.076	-0.05539	0.3879	
YBL069W	0.03191	8725	20002315523	1876.863	1871.385	5.478	-0.05222	0.5733	
YBL072C	11.06	4360	20001946481	837.028	832.488	4.540	-0.08011	0.107	
YBL074C	0.004676	6288	20003041810	1539.861	1530.200	9.660	-0.04109	0.4585	
YBL075C	0.002516	14487	20003002366	3017.438	3017.890	-0.452	0.009682	1.801	
YBL076C	0.2965	21818	20000206949	5422.093	5329.957	92.136	-0.2495	5.528	
YBL078C	0.03413	2467	20001848910	484.708	482.154	2.554	-0.01597	0.02842	
YBL079W	0.01312	30703	20000400170	8736.106	8495.832	240.274	0.008793	15.87	
YBL080C	0.002522	11057	20005709945	2450.625	2456.881	-6.256	-0.0153	1.325	
YBL081W	0.06194	7448	20008072059	1608.535	1615.014	-6.478	0.03359	0.7504	
YBL082C	0.04462	9764	20000645059	2064.152	2069.085	-4.933	0.01413	1.366	
YBL084C	0.0126	15568	20001586194	3620.151	3681.787	-61.636	0.09199	3.602	
YBL085W	0.03164	20149	20000698575	4972.409	4919.028	53.381	-0.1186	5.743	
YBL086C	0.01809	9619	20001030430	2076.437	2066.451	9.986	-0.02599	0.8436	
YBL087C	7.181	3241	20004467928	568.966	567.097	1.869	-0.01698	0.04196	
YBL088C	0.002629	55724	20000736615	22568.615	23009.360	-440.745	0.1852	157	
YBL089W	0.0167	10031	20001942518	2066.263	2056.491	9.772	0.03022	1.051	
YBL090W	0.0559	3542	20012253220	742.483	744.195	-1.711	0.00979	0.09156	
YBL091C	0.3904	8652	20000771377	1875.040	1854.712	20.328	0.003791	0.7843	
YBL092W	5.544	2857	20001091650	537.416	537.518	-0.102	-0.02211	0.0519	
YBL093C	0.06796	4367	20004931862	935.497	930.161	5.335	0.006746	0.1458	
YBL095W	0.02917	5678	20000213099	1154.337	1151.312	3.024	0.01297	0.2301	
YBL097W	0.00167	14159	20000384337	3541.801	3551.945	-10.145	-0.01566	2.585	
YBL098W	0.01906	9592	20001040901	2060.079	2051.527	8.552	0.001973	0.9732	
YBL099W	0.2293	13151	20003802355	2496.435	2489.656	6.779	-0.04478	1.422	
YBL101C	0.02321	23963	20000979086	5806.937	5734.297	72.640	-0.1486	7.076	
YBL102W	0.0795	4956	20001033747	915.594	913.199	2.394	0.0136	0.1932	
YBL103C	0.005756	10111	20001036898	2198.472	2173.021	25.451	-0.05175	1.011	
YBL104C	0.01457	20963	20000595212	5329.725	5328.200	1.525	0.02753	6.524	
YBL105C	0.008728	22908	20002536585	6163.945	6026.634	137.311	-0.08341	8.894	
YBL106C	0.004269	21619	20000299444	5172.939	5144.306	28.633	-0.004828	5.821	
YBL107C	0.01805	3650	20001653401	821.761	821.743	0.018	-0.009412	0.1102	
YBL111C	0.00322	14182	20001844874	3096.552	3105.075	-8.523	-0.0677	1.885	
YBL112C	0.3144	2120	20009069011	436.121	433.925	2.196	-0.01451	0.02837	
YBL113C	0.04457	16866	20000634831	3835.449	3866.864	-31.415	0.01821	3.342	
YBR001C	0.01807	16133	20002703438	3762.504	3775.181	-12.678	0.08821	2.962	
YBR002C	0.03481	6096	20007460594	1235.365	1231.659	3.706	0.02646	0.3065	
YBR003W	0.02192	10416	20001384607	2112.720	2139.190	-26.470	0.04485	1.122	
YBR004C	0.04596	9129	20000025206	1924.287	1903.126	21.161	-0.05941	0.8591	
YBR005W	0.06782	4863	20001066914	904.490	899.868	4.622	-0.01528	0.1459	
YBR006W	0.00943	10989	20004431452	2221.287	2219.947	1.340	-0.009266	0.8787	
YBR007C	0.00789	15276	20000304631	3531.536	3538.333	-6.796	0.08218	3.116	
YBR008C	0.009961	12071	20003193034	2497.689	2487.064	10.624	0.03066	1.187	
YBR009C	0.9327	2605	20001038970	427.297	427.477	-0.180	0.01222	0.03	
YBR010W	8.729	3247	20008427544	571.058	566.360	4.698	-0.02256	0.07152	
YBR011C	1.211	6044	20006867611	1222.628	1220.236	2.392	-0.01889	0.261	
YBR013C	0.008822	2711	20007466652	532.741	535.557	-2.816	-0.001508	0.05872	
YBR014C	0.1709	4232	20001237358	852.832	851.713	1.119	-0.02297	0.1346	
YBR015C	0.07583	11998	20002057472	2706.498	2733.382	-26.884	0.06264	1.483	
YBR016W	0.394	2335	20005163798	532.315	530.207	2.108	-0.04488	0.05534	
YBR017C	0.03486	18217	20000295757	4533.449	4473.773	59.676	-0.1544	4.377	
YBR018C	0.002649	7528	20005684507	1605.684	1607.198	-1.514	0.02835	0.5893	
YBR019C	0.002838	14867	20006282914	3258.209	3259.052	-0.843	-0.0428	1.951	
YBR020W	0.001345	11449	20001503839	2398.902	2399.138	-0.236	0.0131	1.272	
YBR021W	0.01162	13335	20000361362	2934.110	2919.570	14.541	0.02291	1.568	
YBR022W	0.04004	3520	20006667174	744.616	738.116	6.501	-0.009022	0.08615	
YBR023C	0.03619	24074	20000064080	6137.701	6029.454	108.247	-0.1533	8.708	
YBR024W	0.02069	6302	20002220932	1295.880	1291.016	4.865	-0.0547	0.3018	
YBR025C	0.7339	8454	20001810748	1739.429	1716.600	22.829	-0.01348	0.4963	
YBR026C	0.05271	7979	20000012314	1653.770	1662.179	-8.409	0.02552	0.5989	
YBR028C	0.008253	10628	20000693858	2363.352	2372.235	-8.883	0.0253	1.126	
YBR029C	0.08614	9663	20002775467	2038.426	2050.165	-11.740	0.07098	1.074	
YBR030W	0.004463	10842	20001496450	2517.252	2516.546	0.707	0.04557	1.511	
YBR031W	7.696	8515	20002339647	1586.128	1546.107	40.021	-0.1397	0.3925	
YBR033W	0.0009323	18673	20000161974	4542.512	4515.495	27.017	-0.09048	4.47	
YBR034C	0.1513	6719	20001480193	1515.736	1500.720	15.016	-0.01866	0.451	
YBR035C	0.2623	4825	20001305740	979.888	964.241	15.647	-0.01653	0.1673	
YBR036C	0.2121	8934	20000517196	1797.688	1811.071	-13.384	0.02862	0.7827	
YBR037C	0.01464	6317	20002188586	1262.006	1265.639	-3.633	0.01883	0.2707	
YBR038W	0.02252	20211	20000085486	4801.351	4839.084	-37.733	0.08515	5.257	
YBR039W	0.1783	6595	20004064568	1340.501	1339.264	1.236	0.02367	0.3735	
YBR040W	0.006545	6182	20001842491	1287.074	1278.504	8.570	-0.03081	0.3908	
YBR041W	0.1049	13945	20001650327	3137.669	3171.019	-33.350	0.08565	2.231	
YBR042C	0.03551	8394	20008077467	1735.668	1745.280	-9.611	0.002582	0.6811	
YBR043C	0.009788	15157	20001558687	3275.353	3250.916	24.437	-0.03801	2.487	
YBR044C	0.006442	12111	20000774218	2605.776	2614.082	-8.306	0.01774	1.342	
YBR045C	0.002516	11126	20000854919	2629.920	2592.209	37.711	-0.09304	1.305	
YBR046C	0.06737	7243	20003886732	1439.702	1451.480	-11.778	0.06311	0.3781	
YBR047W	0.01127	3445	20000008340	730.623	728.265	2.358	-0.0295	0.1006	
YBR048W	2.13	3405	20010084397	651.025	648.887	2.138	-0.01119	0.05412	
YBR049C	0.05636	15353	20000213381	3935.897	3857.504	78.393	-0.09755	3.17	
YBR050C	0.01928	6325	20005543828	1462.704	1461.218	1.486	0.002666	0.4443	
YBR052C	0.2058	4408	20000316174	885.019	881.008	4.011	-0.00881	0.1424	
YBR053C	0.06684	6964	20002333836	1560.121	1555.783	4.337	-0.000856	0.5503	
YBR054W	0.1017	7181	20002901421	1485.082	1483.049	2.033	-0.01749	0.3651	
YBR055C	0.007054	18287	20001061976	4581.077	4520.120	60.957	0.1079	5.12	
YBR056W	0.04721	9573	20000004920	2237.118	2233.267	3.851	0.01491	0.9448	
YBR057C	0.01172	7008	20000524182	1592.114	1619.066	-26.952	0.1323	0.7319	
YBR058C	0.0396	15212	20000256015	3714.524	3678.008	36.516	-0.1539	2.814	
YBR059C	0.02528	22649	20002925875	6009.254	5919.261	89.993	0.05099	9.067	
YBR060C	0.01228	12747	20001121048	2854.550	2853.619	0.931	-0.04781	1.822	
YBR061C	0.09393	6704	20000894776	1347.105	1340.092	7.014	0.0214	0.4309	
YBR062C	0.2979	3522	20000415258	751.729	754.429	-2.700	-0.01138	0.1258	
YBR063C	0.01252	8135	20006356611	1783.625	1772.187	11.438	-0.04817	0.6168	
YBR065C	0.004003	7518	20001413186	1574.248	1593.903	-19.655	0.02188	0.5941	
YBR066C	0.02145	4301	20000581207	926.763	928.544	-1.781	-0.007436	0.1377	
YBR067C	0.6982	5464	20006364837	883.113	879.086	4.027	-0.04215	0.1459	
YBR068C	0.09922	13063	20000299408	2798.348	2804.994	-6.646	-0.004228	1.524	
YBR069C	0.2658	13354	20000901100	2839.421	2820.467	18.955	-0.08016	1.496	
YBR070C	0.04578	5212	20001185949	1012.276	1010.050	2.226	0.01855	0.238	
YBR071W	0.02923	4438	20003122199	893.290	888.986	4.305	0.01413	0.1665	
YBR072W	0.02975	4229	20006739321	900.319	902.855	-2.536	0.02306	0.1729	
YBR073W	0.111	19225	20000288433	4643.279	4610.135	33.145	-0.1097	5.338	
YBR074W	0.004177	20427	20000597570	5006.252	4963.562	42.690	0.04461	6.083	
YBR076W	0.002367	6205	20007791590	1451.681	1464.248	-12.568	-0.003309	0.4234	
YBR077C	0.03277	3206	20012730499	672.553	675.394	-2.841	-0.01501	0.1171	
YBR078W	0.5424	10762	20001162559	2098.572	2080.149	18.423	-0.04984	0.9739	
YBR079C	0.245	20237	20000263824	4913.519	4883.008	30.510	0.02927	4.817	
YBR080C	0.08344	15882	20000196958	3615.108	3599.438	15.671	-0.06587	2.955	
YBR081C	0.006609	25204	20000121874	7324.678	7343.314	-18.636	0.07996	14.93	
YBR082C	1.265	3222	20001400260	613.185	615.086	-1.901	0.001613	0.07668	
YBR083W	0.08904	9678	20001476904	2187.857	2181.097	6.760	-0.005829	0.985	
YBR084CA	1.476	4488	20000872623	790.306	792.880	-2.574	-0.03618	0.09676	
YBR084W	0.2036	21667	20000051844	4833.903	4830.822	3.080	-0.05389	4.349	
YBR085W	0.03843	6740	20001866351	1322.667	1313.073	9.594	-0.03206	0.3219	
YBR086C	0.2155	19792	20000811336	4689.543	4634.865	54.679	-0.1127	4.469	
YBR087W	0.08409	7544	20000962417	1538.994	1544.753	-5.759	0.01589	0.5864	
YBR088C	0.3611	5366	20000335174	1098.526	1100.099	-1.573	0.003721	0.3237	
YBR090C	0.06787	2718	20003129629	510.367	507.987	2.380	-0.01635	0.06748	
YBR091C	0.1748	2059	20020933331	451.133	452.156	-1.024	0.03026	0.03389	
YBR092C	0.5274	9396	20002381032	2071.271	2061.296	9.975	-0.01083	0.8636	
YBR093C	0.2518	9241	20000429472	2083.120	2079.780	3.340	0.05974	0.8742	
YBR094W	0.01827	14791	20000909261	3569.828	3517.318	52.509	-0.06622	2.494	
YBR095C	0.04418	8949	20006745532	1912.219	1926.365	-14.146	0.03348	0.8791	
YBR096W	0.3083	4376	20002170500	978.652	973.046	5.606	0.003883	0.2261	
YBR097W	0.005803	29456	20000720524	8200.903	8290.460	-89.558	-0.008616	17.47	
YBR098W	0.001808	13572	20000140014	3271.934	3239.682	32.252	-0.01869	2.313	
YBR101C	0.1614	5903	20001912598	1247.583	1238.557	9.026	-0.0329	0.3418	
YBR102C	0.006627	15122	20000665833	3616.434	3643.999	-27.565	0.01089	3.702	
YBR103W	0.04038	10885	20007580678	2419.173	2416.651	2.522	0.01555	1.239	
YBR104W	0.03652	7446	20000975224	1419.122	1431.174	-12.052	0.0123	0.4583	
YBR105C	0.02705	7455	20012324835	1576.958	1572.613	4.345	-0.01026	0.4881	
YBR106W	1.616	3697	20002942850	786.905	785.761	1.144	-0.01873	0.1051	
YBR107C	0.01706	4956	20001400838	1042.625	1044.100	-1.475	-0.009112	0.2597	
YBR108W	0.005819	20729	20000892029	4839.451	4853.998	-14.547	0.05567	5.799	
YBR109C	0.5927	2972	20026622977	614.361	612.758	1.603	0.00699	0.1024	
YBR110W	0.03502	9190	20000493824	1992.299	1991.731	0.569	0.0122	0.8715	
YBR111C	0.3505	4559	20000690448	975.610	975.434	0.176	-0.01272	0.1632	
YBR112C	0.0456	20812	20001462422	5017.838	4963.214	54.624	-0.09157	6.099	
YBR114W	0.002993	15552	20001322851	3804.060	3808.327	-4.266	-0.063	2.981	
YBR115C	0.05816	30216	20000509731	7745.446	7777.699	-32.253	0.02689	14.9	
YBR117C	0.001251	14991	20001004730	3198.009	3174.303	23.707	-0.04005	2.131	
YBR118W	15.34	8690	20002110094	2046.749	1941.638	105.111	-0.2977	0.4338	
YBR119W	0.02869	6339	20000086726	1293.458	1280.377	13.081	-0.03557	0.3675	
YBR120C	0.03467	3239	20007428454	671.762	671.442	0.320	-0.0306	0.0687	
YBR121C	0.5913	14016	20000075849	3101.745	3058.323	43.421	-0.1432	1.746	
YBR122C	0.03535	3606	20003968205	743.903	739.298	4.606	-0.01795	0.09977	
YBR123C	0.02717	12945	20003226358	2952.456	2969.349	-16.893	-0.01286	1.446	
YBR125C	0.04148	8025	20002523674	1718.661	1730.255	-11.594	0.022	0.689	
YBR126C	0.2723	10127	20000575077	2218.409	2217.161	1.248	-0.02125	1.139	
YBR127C	0.4815	11264	20001199334	2336.658	2344.313	-7.655	0.03993	1.082	
YBR128C	0.004076	6562	20004652705	1491.579	1495.751	-4.173	-0.003258	0.5551	
YBR129C	0.02591	6205	20006540800	1410.414	1407.092	3.322	0.004148	0.3369	
YBR130C	0.02499	8339	20000422996	1896.041	1882.698	13.343	0.01098	0.8242	
YBR131W	0.00627	13690	20001137657	3299.535	3290.181	9.354	-0.01606	2.22	
YBR132C	0.005439	12879	20001809854	2738.411	2741.367	-2.956	0.02242	1.525	
YBR133C	0.0215	17211	20003778212	4064.224	3987.272	76.953	-0.09979	3.589	
YBR135W	0.1703	3014	20008952547	629.801	626.586	3.215	-0.03838	0.09954	
YBR136W	0.002926	47930	20000125172	17517.446	17135.581	381.865	-0.1761	85.15	
YBR137W	0.0964	3509	20002510045	745.916	752.252	-6.336	0.03215	0.1374	
YBR138C	0.001973	10092	20003309575	2366.887	2376.421	-9.534	0.04833	1.237	
YBR139W	0.1156	10344	20003761350	2290.634	2270.694	19.940	-0.02475	0.9117	
YBR140C	0.005786	64518	20000113395	27888.328	26621.578	1266.750	-0.4347	217.8	
YBR141C	0.03977	6872	20002238445	1483.539	1470.969	12.569	7.239e-06	0.5207	
YBR142W	0.1166	16073	20001552979	3755.079	3739.012	16.067	0.02915	3.519	
YBR143C	0.4094	8921	20001742277	1921.778	1920.104	1.674	-0.01404	0.668	
