ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YBL069W	0.03191	8679	20000680073	1882.716	1882.348	0.368	-0.003976	0.5984	
YBL072C	11.06	4476	20002656677	840.753	847.887	-7.134	0.0487	0.1458	
YBL074C	0.004676	6402	20000132841	1533.012	1538.163	-5.151	0.004512	0.5492	
YBL075C	0.002516	14671	20000109995	3055.978	3028.103	27.875	0.0428	1.767	
YBL076C	0.2965	22145	20001621354	5559.116	5531.888	27.228	0.07718	6.948	
YBL078C	0.03413	2448	20005324650	485.612	484.114	1.498	-0.001398	0.04694	
YBL079W	0.01312	31032	20001227053	8503.266	8581.623	-78.357	0.07211	16.89	
YBL080C	0.002522	11087	20001245397	2497.109	2481.490	15.619	0.03576	1.49	
YBL081W	0.06194	7415	20000162844	1622.830	1613.363	9.467	0.02862	0.6858	
YBL082C	0.04462	9884	20001396383	2049.829	2046.956	2.873	-0.04311	1.188	
YBL084C	0.0126	15355	20000937291	3626.361	3656.313	-29.952	0.08063	3.851	
YBL085W	0.03164	20445	20001059375	4921.392	4934.677	-13.285	-0.007209	5.547	
YBL086C	0.01809	9361	20004438751	2088.124	2083.810	4.314	0.03217	0.8732	
YBL087C	7.181	3225	20003466830	567.510	567.568	-0.058	-0.01172	0.03625	
YBL088C	0.002629	56203	20001209995	22794.013	21878.915	915.098	-0.4035	139	
YBL089W	0.0167	10317	20000604186	2044.104	2045.940	-1.836	-0.03541	0.9092	
YBL090W	0.0559	3495	20003771138	738.386	744.715	-6.329	0.02112	0.1014	
YBL091C	0.3904	8637	20002467753	1857.228	1852.951	4.276	0.01921	0.614	
YBL092W	5.544	2978	20002100696	538.803	539.767	-0.964	0.004964	0.06388	
YBL093C	0.06796	4506	20004070732	934.838	936.077	-1.239	0.04326	0.1886	
YBL095W	0.02917	5627	20002033898	1156.391	1149.552	6.839	-0.01636	0.2495	
YBL097W	0.00167	14102	20000857888	3529.778	3592.145	-62.368	0.09381	2.79	
YBL098W	0.01906	9474	20001111500	2050.089	2057.609	-7.520	0.03808	0.9921	
YBL099W	0.2293	13290	20000989769	2498.180	2461.256	36.923	-0.1071	1.252	
YBL101C	0.02321	23822	20002087953	5815.220	5726.684	88.536	-0.09525	6.197	
YBL102W	0.0795	4775	20002890602	908.465	908.559	-0.095	-0.006052	0.1649	
YBL103C	0.005756	10006	20000419167	2177.597	2173.971	3.626	-0.02081	0.9704	
YBL104C	0.01457	21230	20000942569	5327.074	5300.477	26.597	-0.01045	5.914	
YBL105C	0.008728	23169	20000400963	6105.800	6010.456	95.345	-0.103	8.742	
YBL106C	0.004269	21757	20000700258	5094.200	5120.030	-25.830	-0.01869	5.51	
YBL107C	0.01805	3698	20001527328	823.497	825.006	-1.510	-0.00233	0.1311	
YBL111C	0.00322	13942	20000959542	3123.613	3170.725	-47.111	0.08778	2.245	
YBL112C	0.3144	2205	20007252382	433.898	435.674	-1.777	0.00644	0.04163	
YBL113C	0.04457	16955	20000673692	3838.703	3818.771	19.932	-0.06031	3.327	
YBR001C	0.01807	16232	20000505628	3751.546	3722.450	29.096	-0.008348	2.816	
YBR002C	0.03481	6105	20001194898	1232.180	1220.374	11.806	-0.04523	0.3059	
YBR003W	0.02192	10613	20000866875	2145.342	2124.658	20.684	0.04496	0.9132	
YBR004C	0.04596	9086	20002810274	1904.503	1926.990	-22.487	0.065	0.9103	
YBR005W	0.06782	4886	20002976525	906.863	901.347	5.516	-0.01471	0.1854	
YBR006W	0.00943	11039	20002374332	2215.030	2232.371	-17.341	0.05352	0.9751	
YBR007C	0.00789	15457	20001196832	3521.837	3531.451	-9.613	0.07572	2.866	
YBR008C	0.009961	12157	20004514551	2464.418	2484.386	-19.968	-0.03545	1.474	
YBR009C	0.9327	2409	20033483552	426.778	426.795	-0.017	0.008825	0.0384	
YBR010W	8.729	3331	20005112742	569.184	568.094	1.089	-0.004587	0.08292	
YBR011C	1.211	5803	20000895222	1221.183	1216.173	5.009	-0.009675	0.2621	
YBR013C	0.008822	2625	20005356679	535.265	538.497	-3.232	0.03346	0.08249	
YBR014C	0.1709	4231	20000742492	859.304	859.161	0.143	0.05048	0.1735	
YBR015C	0.07583	12065	20000305388	2733.954	2706.109	27.845	0.002087	1.395	
YBR016W	0.394	2405	20005701900	531.967	535.143	-3.176	0.02789	0.06996	
YBR017C	0.03486	18397	20001433985	4611.175	4495.866	115.308	-0.02737	4.417	
YBR018C	0.002649	7635	20001955361	1614.816	1591.420	23.397	-0.06501	0.5812	
YBR019C	0.002838	14476	20000051003	3274.890	3266.594	8.297	0.01213	2.046	
YBR020W	0.001345	11547	20000031551	2399.731	2400.714	-0.984	0.05793	1.206	
YBR021W	0.01162	13341	20000611240	2917.750	2920.746	-2.996	0.02671	1.698	
YBR022W	0.04004	3562	20013447425	742.864	742.607	0.257	0.01712	0.1162	
YBR023C	0.03619	24131	20000854478	6165.360	6134.160	31.200	0.06311	8.778	
YBR024W	0.02069	6297	20002342341	1293.001	1293.219	-0.218	0.01098	0.2776	
YBR025C	0.7339	8313	20009195770	1742.157	1732.750	9.407	0.03156	0.549	
YBR026C	0.05271	7969	20001207597	1683.940	1660.314	23.626	-0.009182	0.6235	
YBR028C	0.008253	10531	20003832850	2358.220	2348.976	9.244	-0.05585	1.107	
YBR029C	0.08614	9718	20000378609	2029.136	2015.690	13.446	-0.06033	0.9282	
YBR030W	0.004463	10701	20001841215	2506.193	2507.993	-1.800	-0.01428	1.526	
YBR031W	7.696	8624	20008452031	1571.966	1580.147	-8.180	-0.01869	0.5801	
YBR033W	0.0009323	19012	20000581399	4569.102	4557.360	11.741	-0.004635	4.69	
YBR034C	0.1513	6694	20004732618	1502.250	1497.367	4.883	-0.03504	0.4002	
YBR035C	0.2623	4727	20006051576	978.493	964.660	13.833	-0.03367	0.1795	
YBR036C	0.2121	8927	20006853266	1820.243	1830.164	-9.921	0.06078	0.977	
YBR037C	0.01464	6326	20001409925	1268.507	1276.245	-7.738	0.06657	0.3067	
YBR038W	0.02252	20251	20000143502	4811.866	4815.321	-3.454	-0.0379	5.05	
YBR039W	0.1783	6620	20000054979	1337.502	1335.553	1.949	-0.01469	0.3594	
YBR040W	0.006545	6303	20009789070	1281.774	1279.423	2.351	-0.006881	0.3825	
YBR041W	0.1049	13719	20002740069	3133.432	3142.149	-8.717	0.05028	2.278	
YBR042C	0.03551	8300	20000263945	1733.709	1734.968	-1.260	-0.02265	0.6256	
YBR043C	0.009788	14871	20002474824	3258.329	3251.401	6.928	0.003996	2.236	
YBR044C	0.006442	12191	20000840036	2622.525	2610.154	12.371	-0.01492	1.33	
YBR045C	0.002516	11119	20000668164	2618.369	2629.540	-11.172	0.0602	1.515	
YBR046C	0.06737	7287	20001458114	1443.584	1433.394	10.191	-0.0408	0.3696	
YBR047W	0.01127	3507	20000582345	732.593	732.770	-0.177	0.01129	0.1024	
YBR048W	2.13	3493	20016720515	648.283	649.106	-0.823	-0.01165	0.0564	
YBR049C	0.05636	15361	20002117210	3915.719	3883.980	31.739	0.01149	3.043	
YBR050C	0.01928	6556	20000335701	1460.647	1455.323	5.324	-0.05814	0.4	
YBR052C	0.2058	4408	20004731752	881.253	878.664	2.589	-0.02284	0.1152	
YBR053C	0.06684	7155	20000769550	1557.159	1547.154	10.005	-0.05309	0.4959	
YBR054W	0.1017	7251	20000332721	1497.828	1482.807	15.021	-0.003933	0.4304	
YBR055C	0.007054	18447	20001417313	4587.007	4487.127	99.879	0.01837	4.836	
YBR056W	0.04721	9579	20001039092	2216.771	2211.230	5.542	-0.03903	0.7382	
YBR057C	0.01172	7007	20003804111	1589.191	1596.115	-6.924	0.02596	0.5882	
YBR058C	0.0396	15104	20000464401	3727.178	3702.018	25.160	-0.1465	2.902	
YBR059C	0.02528	22548	20000984226	5890.179	5966.109	-75.930	0.0981	9.087	
YBR060C	0.01228	12709	20001366320	2920.425	2879.964	40.461	0.02736	1.911	
YBR061C	0.09393	6707	20001353959	1346.928	1340.872	6.056	0.004594	0.4461	
YBR062C	0.2979	3595	20003343691	755.263	756.063	-0.800	0.00317	0.1286	
YBR063C	0.01252	8220	20002185731	1770.872	1764.232	6.639	-0.07315	0.5996	
YBR065C	0.004003	7540	20000420700	1592.278	1587.055	5.223	0.01346	0.6085	
YBR066C	0.02145	4293	20011177021	926.801	929.867	-3.067	0.001003	0.1283	
YBR067C	0.6982	5383	20000500503	884.312	882.936	1.376	-0.009551	0.1524	
YBR068C	0.09922	13006	20002463090	2805.451	2801.225	4.226	-0.009925	1.596	
YBR069C	0.2658	13253	20004939382	2889.376	2857.311	32.065	0.03557	1.701	
YBR070C	0.04578	5095	20001504146	1004.939	1011.507	-6.568	0.01849	0.255	
YBR071W	0.02923	4275	20000891145	893.315	891.490	1.825	0.01254	0.2096	
YBR072W	0.02975	4393	20003459637	906.661	904.566	2.095	0.03631	0.1858	
YBR073W	0.111	19507	20000575080	4683.868	4740.904	-57.036	0.1975	5.908	
YBR074W	0.004177	20502	20001777018	4957.496	4823.151	134.345	-0.1468	5.315	
YBR076W	0.002367	6407	20012769636	1470.663	1463.022	7.641	-0.01854	0.4123	
YBR077C	0.03277	3200	20003219247	676.149	671.262	4.886	-0.03701	0.09125	
YBR078W	0.5424	10980	20000898842	2106.361	2087.397	18.964	0.01617	0.9371	
YBR079C	0.245	20486	20001217049	4939.873	4851.584	88.289	-0.009274	4.795	
YBR080C	0.08344	16292	20000940614	3648.477	3610.000	38.477	-0.01931	2.871	
YBR081C	0.006609	25239	20000648023	7169.833	7320.966	-151.132	0.08365	14.01	
YBR082C	1.265	3275	20004715646	618.640	617.842	0.798	0.0377	0.07186	
YBR083W	0.08904	9912	20002190955	2209.203	2197.824	11.379	0.06064	1.19	
YBR084CA	1.476	4369	20002860503	798.174	797.503	0.671	-0.001559	0.1124	
YBR084W	0.2036	21731	20001692492	4865.116	4836.417	28.699	-0.05041	4.282	
YBR085W	0.03843	6763	20008727642	1322.193	1313.083	9.109	-0.0294	0.313	
YBR086C	0.2155	19753	20001954300	4687.630	4711.774	-24.144	0.01709	5.137	
YBR087W	0.08409	7639	20001926365	1553.988	1562.307	-8.319	0.06973	0.6366	
YBR088C	0.3611	5333	20004144239	1098.874	1094.852	4.022	-0.003739	0.2462	
YBR090C	0.06787	2716	20014656339	508.980	512.667	-3.688	0.05719	0.1023	
YBR091C	0.1748	2074	20007654014	449.402	451.969	-2.567	0.02395	0.03406	
YBR092C	0.5274	9330	20004882311	2079.996	2066.147	13.849	0.007516	0.8125	
YBR093C	0.2518	9292	20004030810	2055.333	2060.242	-4.910	-0.03528	0.8308	
YBR094W	0.01827	14947	20000878397	3618.925	3529.116	89.809	0.02681	2.233	
YBR095C	0.04418	8807	20001169157	1917.798	1905.638	12.161	-0.03789	0.7431	
YBR096W	0.3083	4398	20007482382	982.462	971.814	10.648	-0.02144	0.2154	
YBR097W	0.005803	29704	20000199276	8339.144	8277.954	61.190	0.03939	16.15	
YBR098W	0.001808	13731	20000546233	3283.937	3272.507	11.430	0.03185	2.51	
YBR101C	0.1614	5995	20003838252	1245.096	1236.298	8.798	-0.02331	0.3256	
YBR102C	0.006627	15201	20000094985	3632.652	3667.622	-34.970	0.1049	3.957	
YBR103W	0.04038	10759	20000409606	2410.956	2414.216	-3.260	0.04265	1.062	
YBR104W	0.03652	7363	20000476980	1420.252	1424.886	-4.634	0.002529	0.4669	
YBR105C	0.02705	7565	20000320589	1588.163	1575.362	12.800	-0.007618	0.54	
YBR106W	1.616	3692	20003828874	783.744	785.836	-2.092	-0.008028	0.09347	
YBR107C	0.01706	4913	20000045160	1044.014	1042.468	1.546	-0.01338	0.2344	
YBR108W	0.005819	20683	20000448910	4820.337	4745.963	74.374	-0.1496	4.806	
YBR109C	0.5927	2936	20001605749	614.515	611.833	2.682	0.006494	0.08199	
YBR110W	0.03502	9108	20007067835	1987.672	1994.215	-6.542	-0.002675	0.9251	
YBR111C	0.3505	4724	20000686416	979.606	975.584	4.021	-0.009256	0.1628	
YBR112C	0.0456	20287	20000126111	4987.122	5090.607	-103.484	0.08851	6.555	
YBR114W	0.002993	15775	20001048270	3809.813	3874.897	-65.084	0.1184	3.41	
YBR115C	0.05816	30285	20001024327	7848.895	7731.061	117.834	-0.03944	14.23	
YBR117C	0.001251	15003	20001430557	3227.304	3142.098	85.206	-0.1318	1.987	
YBR118W	15.34	9997	20001983809	2038.534	2022.739	15.795	-0.04037	0.6836	
YBR119W	0.02869	6388	20002279790	1291.223	1282.172	9.052	-0.02434	0.3312	
YBR120C	0.03467	3313	20002700341	674.100	675.348	-1.248	0.001346	0.08394	
YBR121C	0.5913	14065	20003007977	3120.993	3108.135	12.858	-0.02934	1.909	
YBR122C	0.03535	3588	20003428350	746.850	747.000	-0.150	0.06074	0.1303	
YBR123C	0.02717	12694	20001976420	3017.998	2981.875	36.123	0.02331	1.467	
YBR125C	0.04148	8006	20000266958	1720.813	1726.953	-6.139	0.03401	0.5494	
YBR126C	0.2723	9901	20000111226	2202.507	2211.485	-8.978	-0.01902	0.9446	
YBR127C	0.4815	11368	20006506487	2324.498	2330.255	-5.758	-0.00946	1.105	
YBR128C	0.004076	6607	20002411987	1498.710	1501.755	-3.045	0.02892	0.5283	
YBR129C	0.02591	6200	20006715659	1414.156	1407.385	6.771	0.001939	0.3556	
YBR130C	0.02499	8448	20001337128	1876.780	1877.877	-1.097	-0.009971	0.7905	
YBR131W	0.00627	13642	20000608751	3288.638	3310.056	-21.417	-0.02483	2.563	
YBR132C	0.005439	12720	20001269116	2731.886	2746.248	-14.363	0.011	1.751	
YBR133C	0.0215	17168	20000285425	4026.316	4097.564	-71.248	0.07927	4.193	
YBR135W	0.1703	2888	20001013011	630.983	629.332	1.650	0.01755	0.0932	
YBR136W	0.002926	48250	20001093158	17743.281	16868.431	874.850	-0.2673	83.15	
YBR137W	0.0964	3555	20011022852	748.281	745.711	2.570	-0.01832	0.1018	
YBR138C	0.001973	10032	20002953515	2364.978	2369.389	-4.411	5.148e-05	1.255	
YBR139W	0.1156	10389	20000792666	2288.029	2288.789	-0.759	0.0275	0.9669	
YBR140C	0.005786	64145	20000137930	28812.983	27482.260	1330.723	0.09219	241.6	
YBR141C	0.03977	6799	20000875466	1481.182	1471.977	9.205	0.01059	0.5313	
YBR142W	0.1166	15919	20000562993	3750.386	3723.063	27.324	-0.01233	3.615	
YBR143C	0.4094	9073	20000873944	1928.193	1915.245	12.948	-0.01652	0.669	
