ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL042W	0.4625	6043	20004094274	1843.262	1736.365	106.898	-0.3218	0.3251	
YAL043C	0.02276	16188	20000515165	3877.409	3635.830	241.579	-0.3873	2.68	
YAL044C	1.007	2724	20007246324	712.376	694.460	17.916	-0.1423	0.05023	
YAL046C	0.06163	2468	20010192825	490.333	489.113	1.220	-0.004759	0.05394	
YAL047C	0.006219	12010	20001200808	2940.264	2843.294	96.969	-0.1845	2.238	
YAL048C	0.00264	13945	20003008070	3124.040	3104.048	19.991	-0.02157	2.314	
YAL049C	0.2205	4726	20003508985	1030.015	1020.221	9.794	-0.1024	0.09974	
YAL051W	0.01629	20685	20000001333	5345.265	5095.265	250.000	-0.4279	5.285	
YAL053W	0.148	13564	20000195998	3760.722	3422.816	337.907	-0.6101	1.504	
YAL054C	0.003736	15845	20001958553	3374.213	3346.260	27.953	-0.02609	2.375	
YAL055W	0.08669	3687	20000091373	751.131	750.233	0.898	-0.01929	0.06488	
YAL056W	0.0126	17846	20000795729	4319.315	4201.566	117.749	-0.1785	3.087	
YAL058W	0.05662	9859	20001588530	2234.754	2190.123	44.631	-0.2067	0.752	
YAL059W	0.1477	4113	20022201680	894.501	879.952	14.550	-0.09912	0.1078	
YAL060W	0.1071	7601	20001115960	1665.657	1615.156	50.501	-0.2242	0.3518	
YAL061W	0.01077	9024	20001097737	1831.521	1816.394	15.127	-0.09587	0.5806	
YAL062W	0.02865	9694	20002085655	2005.305	2001.357	3.949	-0.07141	0.5665	
YAL063C	0.000671	31986	20000613243	7439.828	7397.732	42.096	-0.09683	14.69	
YAL064CA	0.004815	2714	20027472575	520.165	523.208	-3.044	0.0313	0.0528	
YAL064W	0.005307	2305	20003412294	447.581	450.108	-2.527	0.02371	0.05574	
YAL064WB	0.005464	2911	20003637911	522.553	525.083	-2.530	0.03363	0.04568	
YAL065C	0.002324	2964	20000845279	531.780	528.951	2.829	-0.03442	0.04711	
YAL067C	0.003482	11918	20000002339	2709.748	2694.343	15.404	-0.0378	1.488	
YAL068C	0.05321	2931	20006697963	496.004	495.188	0.817	-0.02116	0.03245	
YAR002CA	0.3306	3952	20000429664	931.999	902.294	29.705	-0.1572	0.1024	
YAR002W	0.08884	10418	20000999615	2459.080	2336.468	122.612	-0.3233	0.8591	
YAR003W	0.01736	8481	20000053580	1897.449	1870.280	27.169	-0.0495	0.6212	
YAR007C	0.07204	11537	20003443567	2910.035	2724.932	185.103	-0.3539	1.163	
YAR008W	0.06365	5636	20002856685	1182.138	1158.911	23.226	-0.07312	0.1786	
YAR014C	0.01781	13828	20002628378	3317.795	3229.980	87.815	-0.2722	2.171	
YAR015W	0.2413	5644	20007404551	1318.690	1273.471	45.219	-0.2046	0.1974	
YAR018C	0.02681	8313	20000017673	1938.076	1917.496	20.579	-0.05345	0.7144	
YAR019C	0.004468	20318	20000714620	4903.747	4836.859	66.888	-0.1556	5.642	
YAR020C	0.9946	1228	20012096221	227.157	225.460	1.698	-0.03244	0.004948	
YAR023C	0.005318	3631	20002248322	748.454	749.024	-0.570	-0.001969	0.09199	
YAR027W	0.05885	4690	20003599102	998.207	982.115	16.092	-0.07169	0.1501	
YAR028W	0.02089	4783	20002025448	984.655	986.326	-1.672	-0.02856	0.1939	
YAR029W	0.002071	1388	20001488554	306.294	305.764	0.530	0.02544	0.03097	
YAR031W	0.002175	5666	20000975091	1266.435	1274.633	-8.198	-0.01579	0.3019	
YAR033W	0.0186	4904	20006085549	994.055	981.477	12.579	-0.08226	0.1616	
YAR035W	0.01023	15136	20002700469	3225.698	3173.235	52.463	-0.1335	1.835	
YAR042W	0.01532	23416	20000911804	6311.565	5793.603	517.962	-0.615	5.667	
YAR050W	0.001264	37363	20000784194	9267.163	9041.798	225.365	-0.1925	21.44	
YAR064W	0.001266	2024	20049397353	409.720	408.749	0.971	0.0009055	0.03057	
YAR066W	0.005157	4691	20002642830	853.633	854.877	-1.244	0.03019	0.1331	
YAR068W	0.01535	4064	20000527448	681.535	675.129	6.406	-0.06382	0.1662	
YAR071W	0.3374	7188	20003005951	2066.990	1966.845	100.145	-0.3365	0.404	
YBL001C	0.2903	2012	20027398944	430.730	426.709	4.021	-0.04363	0.02371	
YBL002W	0.7558	2437	20016228865	544.715	535.881	8.835	-0.09692	0.03769	
YBL003C	0.7568	2782	20010183890	548.590	541.593	6.998	-0.0879	0.04443	
YBL004W	0.01949	44067	20000057995	18528.308	14024.839	4503.470	-2.629	34.41	
YBL005W	0.02043	19235	20000069979	4948.134	4608.063	340.071	-0.536	4.182	
YBL006C	0.1949	3678	20005049881	759.683	746.297	13.386	-0.09624	0.0854	
YBL007C	0.1244	18641	20000036140	6855.400	5678.512	1176.887	-1.246	4.364	
YBL008W	0.004643	17636	20000355188	4131.985	4039.533	92.452	-0.1422	3.729	
YBL009W	0.008552	13981	20000461941	3236.243	3155.461	80.782	-0.1908	2.816	
YBL010C	0.004229	5564	20005392018	1213.899	1203.691	10.209	-0.01366	0.3506	
YBL011W	0.05449	14693	20001053074	3623.715	3407.410	216.305	-0.4494	1.689	
YBL013W	0.001373	9280	20001282422	1788.272	1778.102	10.170	0.003837	0.6968	
YBL014C	0.008265	17771	20000010516	4550.273	4342.804	207.470	-0.2246	4.496	
YBL015W	0.06615	10843	20005440474	2394.544	2312.517	82.028	-0.1604	0.802	
YBL016W	0.05935	7026	20004168160	1534.094	1507.062	27.032	-0.129	0.3375	
YBL017C	0.01178	30373	20000528783	9004.896	8280.494	724.402	-0.7119	11.48	
YBL018C	0.1121	2544	20007802105	554.608	552.267	2.341	-0.001857	0.06404	
YBL019W	0.006221	10881	20002436592	2342.138	2330.526	11.612	-0.05451	1.055	
YBL020W	0.03439	11976	20000110346	2625.931	2552.048	73.883	-0.1991	1.313	
YBL021C	0.05008	2902	20017224911	599.541	594.735	4.806	-0.04708	0.0561	
YBL022C	0.1225	17729	20000618765	5892.575	5105.680	786.895	-0.9872	3.11	
YBL023C	0.01862	18220	20000469342	4306.016	4100.993	205.023	-0.3614	2.907	
YBL024W	0.1272	11830	20001074230	3172.953	2970.531	202.422	-0.5103	1.1	
YBL025W	0.02827	2738	20022351227	602.832	603.956	-1.124	0.01078	0.07724	
YBL026W	0.1588	1882	20002351654	391.907	391.558	0.349	-0.01969	0.03304	
YBL027W	3.059	1829	20001696016	793.807	773.706	20.101	-0.1432	0.03828	
YBL028C	0.06786	2038	20004095893	438.965	436.378	2.587	-0.02866	0.03522	
YBL029W	0.002739	7702	20000879481	1656.402	1665.874	-9.473	0.008122	0.7904	
YBL030C	1.491	3818	20008762890	1372.741	1313.459	59.282	-0.2505	0.1576	
YBL031W	0.003607	7061	20005220887	1470.120	1473.102	-2.982	-0.007173	0.5515	
YBL032W	0.07395	7941	20005956100	1656.802	1625.181	31.620	-0.1329	0.3618	
YBL033C	0.07846	7046	20000621065	1501.565	1467.485	34.080	-0.1678	0.4101	
YBL034C	0.01999	27494	20001318739	8584.621	7711.590	873.031	-0.97	11.13	
YBL035C	0.04073	14430	20000294874	3350.609	3187.680	162.929	-0.3577	1.687	
YBL036C	0.1141	4915	20004483094	1087.922	1072.822	15.101	-0.103	0.1375	
YBL037W	0.009072	21700	20000396172	5311.833	5089.124	222.709	-0.2414	5.62	
YBL038W	0.09736	4849	20000554865	983.738	972.523	11.215	-0.0604	0.1341	
YBL039C	0.4582	7808	20000110562	2648.388	2450.718	197.670	-0.4989	0.6288	
YBL040C	0.1301	4384	20010729631	914.579	912.109	2.470	-0.08223	0.1392	
YBL041W	0.2396	4640	20002338577	1013.541	998.589	14.952	-0.1367	0.1164	
YBL042C	0.1333	11499	20000254542	2940.154	2765.069	175.084	-0.4207	0.9007	
YBL043W	0.01797	5183	20016239585	1087.688	1089.702	-2.014	-0.02879	0.2662	
YBL044W	0.006793	2522	20005320310	508.799	504.981	3.818	-0.03374	0.04437	
YBL045C	0.1741	8573	20000695429	2030.955	1928.079	102.876	-0.3604	0.5405	
YBL046W	0.01851	7793	20000034090	1941.370	1929.453	11.918	-0.03909	0.6384	
YBL047C	0.0317	26865	20000496150	8009.448	6779.139	1230.309	-0.9785	7.362	
YBL049W	0.003886	2622	20012542483	576.554	570.348	6.207	-0.02774	0.04118	
YBL050W	0.1331	5399	20005520724	1247.411	1224.887	22.524	-0.1403	0.2214	
YBL051C	0.03351	13211	20002143001	3188.078	2996.227	191.851	-0.4471	2.011	
YBL052C	0.005879	16253	20001657762	4050.600	3991.665	58.935	-0.05579	3.199	
YBL054W	0.04812	10599	20001247796	2404.601	2308.363	96.238	-0.1963	0.8324	
YBL055C	0.09544	8007	20005004247	1856.975	1783.553	73.422	-0.2225	0.4568	
YBL056W	0.07293	8924	20001300137	2089.424	2002.677	86.747	-0.2744	0.5873	
YBL057C	0.0887	4622	20001455599	900.838	891.138	9.700	-0.07524	0.1193	
YBL058W	0.2961	6868	20000824131	1878.216	1774.928	103.288	-0.3639	0.4228	
YBL059W	0.01267	3827	20015248547	817.202	810.755	6.447	-0.04095	0.1681	
YBL060W	0.00546	13198	20000849241	3247.416	3195.067	52.349	-0.03279	2.052	
YBL061C	0.06041	13552	20000130770	3282.570	3098.663	183.907	-0.3643	1.351	
YBL063W	0.004451	22018	20000187092	5827.089	5677.779	149.310	-0.1902	8.151	
YBL064C	0.1106	5170	20000194171	1111.191	1088.914	22.277	-0.1096	0.1605	
YBL066C	0.001105	24124	20001184947	5999.313	5891.935	107.378	-0.2265	8.074	
YBL067C	0.007985	14546	20000046625	3532.500	3480.599	51.900	-0.149	2.397	
YBL068W	0.2072	6243	20001183400	1420.481	1369.185	51.296	-0.2021	0.2587	
YBL069W	0.03191	8693	20006151960	1881.006	1858.247	22.759	-0.08299	0.5529	
YBL072C	11.06	787	20020859893	846.502	817.105	29.397	-0.173	0.0506	
YBL074C	0.004676	6486	20000963505	1552.018	1532.108	19.910	-0.005613	0.4484	
YBL075C	0.002516	14519	20001135807	3018.912	3004.552	14.359	0.003367	1.647	
YBL076C	0.2965	12877	20000232933	5488.276	4730.203	758.073	-0.954	2.138	
YBL078C	0.03413	2482	20012098057	484.388	482.433	1.955	-0.03183	0.04159	
YBL079W	0.01312	30037	20002115282	8518.458	7790.668	727.790	-0.7811	10.83	
YBL080C	0.002522	11165	20001121081	2461.016	2460.768	0.249	-0.00249	1.186	
YBL081W	0.06194	7251	20007336248	1599.446	1573.830	25.616	-0.1363	0.5271	
YBL082C	0.04462	9423	20000215797	2043.452	1988.219	55.233	-0.2391	0.957	
YBL084C	0.0126	15443	20000899176	3644.307	3542.970	101.337	-0.182	2.779	
YBL085W	0.03164	19031	20002928109	4924.906	4588.142	336.763	-0.5792	3.664	
YBL086C	0.01809	9593	20001330059	2075.339	2055.696	19.642	-0.0503	0.7516	
YBL087C	7.181	1102	20003566903	567.204	558.638	8.566	-0.1134	0.02116	
YBL088C	0.002629	55662	20000250286	22957.421	20089.628	2867.793	-1.403	106.4	
YBL089W	0.0167	10255	20004935863	2077.106	2029.552	47.554	-0.09881	0.8806	
YBL090W	0.0559	3520	20003825497	742.142	740.090	2.052	-0.01843	0.07842	
YBL091C	0.3904	6244	20002533836	1851.570	1763.323	88.248	-0.3336	0.3833	
YBL092W	5.544	1137	20134072552	538.692	529.436	9.256	-0.1103	0.02334	
YBL093C	0.06796	4415	20003502869	927.254	924.079	3.174	-0.03689	0.1354	
YBL095W	0.02917	5671	20009189762	1150.351	1137.366	12.985	-0.08484	0.1929	
YBL097W	0.00167	14155	20002197303	3542.777	3550.289	-7.513	-0.03003	2.586	
YBL098W	0.01906	9416	20000802975	2063.705	2018.387	45.318	-0.1278	0.8936	
YBL099W	0.2293	10322	20000578579	2516.336	2315.497	200.839	-0.4024	0.6008	
YBL101C	0.02321	22948	20004017356	5806.132	5432.177	373.955	-0.5627	5.079	
YBL102W	0.0795	4863	20000923063	912.810	900.322	12.488	-0.07723	0.1521	
YBL103C	0.005756	10215	20000934089	2180.432	2164.274	16.158	-0.06595	0.869	
YBL104C	0.01457	20564	20000072016	5329.130	5043.058	286.072	-0.4459	4.643	
YBL105C	0.008728	22749	20001012264	6051.432	5761.916	289.516	-0.3718	7.128	
YBL106C	0.004269	21679	20000342613	5120.158	5033.085	87.073	-0.1376	5.13	
YBL107C	0.01805	3703	20010561722	825.965	819.584	6.381	-0.04071	0.1234	
YBL111C	0.00322	14223	20001187619	3142.396	3127.431	14.965	-0.02544	2.161	
YBL112C	0.3144	2091	20010653511	434.384	431.365	3.019	-0.06524	0.03444	
YBL113C	0.04457	15765	20000028858	3978.816	3608.146	370.670	-0.4268	2.037	
YBR001C	0.01807	15946	20001725960	3759.707	3596.288	163.419	-0.2378	1.975	
YBR002C	0.03481	5917	20003827584	1228.477	1218.687	9.790	-0.01696	0.2433	
YBR003W	0.02192	10623	20003563779	2129.328	2090.730	38.597	-0.1304	0.9133	
YBR004C	0.04596	8870	20001262449	1924.873	1866.832	58.041	-0.1691	0.5791	
YBR005W	0.06782	4942	20013211360	906.560	890.764	15.796	-0.09225	0.1282	
YBR006W	0.00943	11015	20000486447	2213.594	2216.326	-2.732	-0.01977	0.9592	
YBR007C	0.00789	15267	20001802576	3458.677	3450.462	8.214	-0.08945	2.463	
YBR008C	0.009961	12257	20002976243	2506.110	2467.665	38.445	-0.06773	1.213	
YBR009C	0.9327	1980	20003230830	426.390	421.443	4.947	-0.07734	0.02661	
YBR010W	8.729	881	20080864404	569.632	554.860	14.773	-0.1159	0.0229	
YBR011C	1.211	3551	20000903016	1217.950	1181.874	36.077	-0.2115	0.1214	
YBR013C	0.008822	2587	20002316195	536.236	534.405	1.830	-0.005798	0.05795	
YBR014C	0.1709	4073	20000753914	852.122	842.649	9.473	-0.08244	0.1042	
YBR015C	0.07583	11426	20000654813	2731.541	2596.179	135.361	-0.3379	0.9677	
YBR016W	0.394	2052	20000582221	533.478	526.764	6.714	-0.07491	0.04405	
YBR017C	0.03486	17380	20001402625	4558.856	4257.793	301.064	-0.5221	3.277	
YBR018C	0.002649	7457	20012010121	1610.995	1612.726	-1.731	0.03096	0.7029	
YBR019C	0.002838	14779	20000051779	3281.249	3261.240	20.010	0.01319	2.027	
YBR020W	0.001345	11380	20001742769	2392.879	2374.690	18.190	-0.01149	1.145	
YBR021W	0.01162	13027	20001678654	2931.055	2878.153	52.902	-0.09261	1.425	
YBR022W	0.04004	3507	20005021472	743.189	738.656	4.532	-0.01717	0.09813	
YBR023C	0.03619	22188	20000910311	6133.098	5526.024	607.074	-0.7956	5.095	
YBR024W	0.02069	6422	20000604112	1290.082	1284.796	5.286	-0.05132	0.2733	
YBR025C	0.7339	5422	20000855142	1735.901	1639.882	96.019	-0.3212	0.2829	
YBR026C	0.05271	7678	20002213820	1646.032	1626.270	19.762	-0.1368	0.5008	
YBR028C	0.008253	10672	20000793442	2369.168	2335.439	33.729	-0.06155	0.9411	
YBR029C	0.08614	8963	20002516576	2016.532	1964.227	52.305	-0.2532	0.6893	
YBR030W	0.004463	10778	20002687474	2497.992	2492.389	5.603	-0.02084	1.475	
YBR031W	7.696	1591	20023565811	1602.442	1493.457	108.984	-0.3042	0.1704	
YBR033W	0.0009323	18838	20001387751	4571.158	4607.761	-36.603	0.1048	5	
YBR034C	0.1513	6404	20001162108	1502.552	1461.240	41.312	-0.2135	0.2831	
YBR035C	0.2623	4302	20001070546	965.694	946.902	18.793	-0.1452	0.1204	
YBR036C	0.2121	7568	20000851727	1816.096	1729.474	86.623	-0.3159	0.4675	
YBR037C	0.01464	6252	20000126718	1264.182	1258.701	5.481	-0.04089	0.2618	
YBR038W	0.02252	19573	20000529336	4770.244	4540.017	230.227	-0.4172	3.334	
YBR039W	0.1783	6200	20003943024	1336.352	1295.816	40.536	-0.224	0.2531	
YBR040W	0.006545	6469	20007889630	1285.996	1275.006	10.989	-0.04837	0.3885	
YBR041W	0.1049	11928	20002301938	3125.036	2905.566	219.470	-0.5209	1.19	
YBR042C	0.03551	8081	20000093655	1745.643	1712.788	32.855	-0.1089	0.5326	
YBR043C	0.009788	14913	20001394777	3266.889	3181.318	85.571	-0.1486	2.041	
YBR044C	0.006442	12465	20002138585	2608.612	2606.009	2.603	9.249e-05	1.284	
YBR045C	0.002516	11165	20000208566	2614.771	2609.559	5.212	-0.004522	1.443	
YBR046C	0.06737	6939	20000199885	1447.691	1417.645	30.046	-0.1163	0.2858	
YBR047W	0.01127	3420	20000231885	735.860	734.581	1.279	0.01772	0.1353	
YBR048W	2.13	1907	20003494833	652.460	636.455	16.005	-0.1416	0.03553	
YBR049C	0.05636	13642	20004280261	3899.754	3613.837	285.917	-0.5895	2.249	
YBR050C	0.01928	6489	20007784394	1470.432	1448.946	21.486	-0.06884	0.4476	
YBR052C	0.2058	4116	20006811976	877.093	870.821	6.272	-0.08686	0.0903	
YBR053C	0.06684	7018	20000890805	1560.167	1524.326	35.840	-0.145	0.3828	
YBR054W	0.1017	6921	20000905189	1487.346	1452.256	35.089	-0.1556	0.2954	
YBR055C	0.007054	18261	20000776906	4540.869	4322.265	218.604	-0.2918	4.363	
YBR056W	0.04721	9273	20003781253	2229.712	2180.456	49.255	-0.1628	0.6397	
YBR057C	0.01172	6962	20001164506	1603.726	1577.140	26.587	-0.06327	0.4815	
YBR058C	0.0396	14504	20000420022	3716.977	3550.865	166.112	-0.405	1.921	
YBR059C	0.02528	21191	20001507214	5820.571	5346.855	473.717	-0.6962	5.169	
YBR060C	0.01228	12230	20000785250	2841.319	2810.302	31.018	-0.1701	1.595	
YBR061C	0.09393	6270	20013446483	1344.508	1305.728	38.780	-0.1658	0.2779	
YBR062C	0.2979	3204	20018070454	756.727	743.977	12.750	-0.08014	0.06893	
YBR063C	0.01252	8057	20005700705	1770.199	1775.711	-5.512	-0.01794	0.6863	
YBR065C	0.004003	7441	20000271662	1583.689	1589.389	-5.700	0.01101	0.6414	
YBR066C	0.02145	4290	20005154702	934.798	927.408	7.390	-0.01514	0.1383	
YBR067C	0.6982	4127	20000920812	882.485	861.526	20.959	-0.1686	0.08959	
YBR068C	0.09922	11735	20007942162	2779.046	2642.987	136.059	-0.4094	1.042	
YBR069C	0.2658	10005	20003607536	2857.494	2645.266	212.228	-0.4851	0.7716	
YBR070C	0.04578	5117	20000950167	1012.019	1004.514	7.505	0.005253	0.2162	
YBR071W	0.02923	4399	20000822294	888.474	884.924	3.550	-0.02792	0.1612	
YBR072W	0.02975	4420	20004351124	900.647	896.544	4.103	-0.02131	0.1231	
YBR073W	0.111	15179	20000552457	4696.506	4117.430	579.075	-0.7899	2.323	
YBR074W	0.004177	20581	20000180195	4872.415	4857.461	14.954	-0.1124	5.336	
YBR076W	0.002367	6315	20001541510	1476.494	1472.455	4.039	0.04242	0.4974	
YBR077C	0.03277	3135	20024686790	674.653	674.950	-0.298	-0.009271	0.1085	
YBR078W	0.5424	7266	20000076202	2084.155	1958.249	125.906	-0.3925	0.4311	
YBR079C	0.245	12947	20004268332	4892.757	4236.931	655.825	-0.8508	1.767	
YBR080C	0.08344	14351	20000597225	3637.143	3355.009	282.134	-0.5358	1.643	
YBR081C	0.006609	24971	20001048868	7396.291	6921.237	475.054	-0.4245	10.1	
YBR082C	1.265	2417	20003114652	614.040	604.209	9.831	-0.1118	0.03733	
YBR083W	0.08904	8974	20000034959	2208.508	2090.012	118.496	-0.3123	0.6704	
YBR084CA	1.476	2492	20001272663	791.237	773.358	17.878	-0.1551	0.05611	
YBR084W	0.2036	14787	20000709528	4826.542	4286.243	540.299	-0.8401	1.83	
YBR085W	0.03843	6688	20001431056	1322.864	1324.526	-1.662	0.02675	0.3678	
YBR086C	0.2155	13786	20001520055	4772.035	4163.277	608.758	-0.823	1.984	
YBR087W	0.08409	7314	20000628353	1553.009	1502.203	50.806	-0.1993	0.3587	
YBR088C	0.3611	4509	20010804809	1093.685	1070.259	23.426	-0.1753	0.1706	
YBR090C	0.06787	2683	20000120224	513.585	506.186	7.399	-0.02419	0.07257	
YBR091C	0.1748	2100	20033360778	452.153	448.446	3.707	-0.04285	0.02298	
YBR092C	0.5274	6321	20003543675	2080.250	1958.234	122.016	-0.3574	0.3916	
YBR093C	0.2518	7482	20000603193	2067.106	1973.038	94.069	-0.3119	0.4372	
YBR094W	0.01827	14723	20000782501	3540.257	3457.557	82.700	-0.211	2.316	
YBR095C	0.04418	8724	20000428817	1912.004	1855.772	56.233	-0.1927	0.6372	
YBR096W	0.3083	3927	20009938054	972.149	954.809	17.340	-0.1376	0.1443	
YBR097W	0.005803	29619	20000184455	8421.535	7805.324	616.211	-0.4657	12.38	
YBR098W	0.001808	13595	20001670802	3250.670	3263.413	-12.742	0.01722	2.4	
YBR101C	0.1614	5429	20004381726	1247.212	1215.827	31.385	-0.1079	0.1875	
YBR102C	0.006627	15137	20001325013	3641.472	3594.776	46.696	-0.02488	3.051	
YBR103W	0.04038	10631	20002441048	2424.013	2342.523	81.490	-0.2314	0.9561	
YBR104W	0.03652	7312	20001452949	1431.234	1415.410	15.824	-0.07036	0.3759	
YBR105C	0.02705	7204	20002227727	1574.757	1550.249	24.508	-0.1087	0.4143	
YBR106W	1.616	2365	20005118862	790.754	769.725	21.028	-0.1477	0.05184	
YBR107C	0.01706	4859	20001728699	1046.130	1039.928	6.202	-0.0386	0.2106	
YBR108W	0.005819	20592	20001777474	4792.446	4727.502	64.944	-0.1626	4.714	
YBR109C	0.5927	2537	20001391667	612.575	601.974	10.601	-0.1061	0.05625	
YBR110W	0.03502	8970	20005013134	1986.922	1960.155	26.767	-0.1707	0.806	
YBR111C	0.3505	4081	20000107508	974.257	954.017	20.240	-0.136	0.09408	
YBR112C	0.0456	18455	20000117945	5082.687	4438.272	644.415	-0.7907	3.403	
YBR114W	0.002993	15298	20000202513	3845.263	3757.940	87.323	-0.1551	3.219	
YBR115C	0.05816	24749	20000019799	7743.440	6588.482	1154.958	-1.152	5.73	
YBR117C	0.001251	15022	20000359456	3152.416	3234.442	-82.026	0.1036	2.307	
YBR118W	15.34	1180	20025070112	2036.201	1903.431	132.770	-0.4013	0.2491	
YBR119W	0.02869	6236	20002209171	1287.710	1278.351	9.359	-0.04079	0.3143	
YBR120C	0.03467	3271	20015349555	672.628	674.836	-2.208	-0.004001	0.0905	
YBR121C	0.5913	7735	20000772694	3098.964	2838.993	259.971	-0.6072	0.8372	
YBR122C	0.03535	3554	20000037377	743.856	738.680	5.175	-0.02694	0.08665	
YBR123C	0.02717	12464	20004813699	2991.628	2895.547	96.081	-0.2471	1.192	
YBR125C	0.04148	7921	20001672687	1711.106	1688.512	22.594	-0.127	0.4639	
YBR126C	0.2723	7544	20001634160	2197.861	2092.472	105.389	-0.388	0.4855	
YBR127C	0.4815	7243	20001258721	2308.460	2173.585	134.875	-0.4314	0.4516	
YBR128C	0.004076	6619	20003332247	1508.895	1499.774	9.121	0.05525	0.4809	
YBR129C	0.02591	6004	20001406424	1415.697	1399.129	16.568	-0.05487	0.3399	
YBR130C	0.02499	8457	20001184842	1893.385	1871.068	22.316	-0.05828	0.8177	
YBR131W	0.00627	13822	20000714643	3323.818	3265.285	58.533	-0.0887	2.125	
YBR132C	0.005439	12687	20004895227	2788.921	2694.012	94.909	-0.08349	1.36	
YBR133C	0.0215	16576	20000368783	4061.964	3851.138	210.827	-0.3275	2.905	
YBR135W	0.1703	2826	20002221137	632.596	622.480	10.116	-0.06746	0.08882	
YBR136W	0.002926	48020	20000040758	17275.411	15844.713	1430.697	-0.904	66.32	
YBR137W	0.0964	3526	20001925590	748.176	742.830	5.346	-0.04286	0.0667	
YBR138C	0.001973	9953	20001871128	2377.118	2390.792	-13.673	0.004455	1.479	
YBR139W	0.1156	9272	20001755615	2275.426	2180.693	94.734	-0.3231	0.6938	
YBR140C	0.005786	61026	20000105618	27940.567	20955.376	6985.191	-2.72	89.11	
YBR141C	0.03977	6806	20000112000	1455.149	1438.285	16.864	-0.1278	0.3919	
YBR142W	0.1166	12999	20000772397	3804.452	3395.780	408.672	-0.6334	1.601	
