ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YJL158C	3.736	1503	10006065934	957.451	926.390	31.061	-0.1741	0.0602	
YAL016W	0.2432	7513	10000207057	2913.023	2716.704	196.319	-0.4871	0.8686	
YOR134W	0.007853	6162	10002321596	1801.343	1784.333	17.010	-0.08267	0.6144	
YJL159W	1.097	4042	10000348323	1788.327	1712.932	75.394	-0.3396	0.2589	
YLR133W	0.03915	8230	10001672660	2612.532	2562.642	49.891	-0.2417	0.9942	
YDL112W	0.07701	16087	10000528961	7899.076	6715.622	1183.454	-1.329	6.251	
YJL160C	0.0105	4578	10002155516	1228.069	1213.214	14.855	-0.09254	0.254	
YOR136W	0.4597	4433	10002060825	1606.920	1533.702	73.217	-0.2934	0.2808	
YJL161W	0.005545	2730	10001457498	754.504	754.608	-0.104	0.02193	0.1339	
YMR280C	0.001849	20809	10000215894	7869.024	7781.803	87.220	-0.2928	13.38	
YLR134W	0.1693	7521	10004695570	2541.300	2403.881	137.419	-0.3882	0.6719	
YJL162C	0.003656	7666	10001635982	2649.970	2659.190	-9.220	-0.04881	1.621	
YMR281W	0.05872	4306	10006980370	1301.458	1280.993	20.465	-0.05751	0.1989	
YDL113C	0.003804	9281	10000165775	2943.631	2927.548	16.083	-0.08563	1.768	
YOR137C	0.001328	8707	10003090669	2850.655	2811.004	39.651	-0.08379	1.359	
YER008C	0.02883	16937	10000381331	7198.352	6507.446	690.906	-1.011	6.937	
YER009W	0.4998	1535	10007988083	513.991	510.582	3.409	-0.06601	0.0383	
YER010C	0.03164	3644	10000607252	988.207	983.178	5.029	-0.04485	0.1844	
YDL114W	0.003383	4687	10007345443	1321.438	1309.189	12.249	-0.05378	0.3454	
YER011W	1.171	3008	10006813151	1074.608	1042.426	32.183	-0.1952	0.1019	
YDL115C	0.02407	4658	10000373588	1504.633	1500.817	3.816	-0.08821	0.287	
YER012W	0.3635	2510	10002867302	826.792	813.052	13.740	-0.1342	0.08226	
YJL163C	0.007254	8295	10000702375	2504.573	2500.586	3.986	-0.05973	1.238	
YMR282C	0.004915	8056	10000773862	2643.292	2632.752	10.541	-0.03069	1.249	
YJL164C	0.02377	5396	10000172548	1733.826	1715.577	18.249	-0.07258	0.552	
YLR135W	0.005246	10067	10000284602	3531.708	3468.839	62.870	-0.2027	2.329	
YOR138C	0.03581	9352	10000555438	3117.424	2994.055	123.369	-0.3392	1.451	
YLR136C	0.004792	4022	10000343015	1219.625	1223.033	-3.408	0.03451	0.3034	
YMR283C	0.01597	7109	10001076168	2299.847	2273.544	26.302	-0.0913	0.9543	
YLR137W	0.01648	5558	10000639046	1590.315	1589.421	0.894	-0.07128	0.5508	
YDL116W	0.04049	9760	10000279883	3378.646	3243.670	134.976	-0.4287	1.814	
YMR284W	0.009631	8167	10000344368	2754.721	2705.104	49.617	-0.08022	1.302	
YMR285C	0.015	6911	10003766714	2293.710	2273.209	20.501	-0.1198	0.8417	
YMR286W	0.2758	1361	10004189611	352.858	352.655	0.202	-0.0118	0.02458	
YOR140W	0.0049	11399	10000490236	3638.914	3612.270	26.643	-0.1168	2.686	
YJL165C	0.009806	12063	10001724078	4133.409	4024.958	108.452	-0.2324	2.841	
YJL166W	0.4014	1158	10006004263	384.761	382.595	2.166	-0.05485	0.01948	
YJL167W	0.7534	3417	10000118018	1515.830	1456.039	59.791	-0.2549	0.1892	
YAL017W	0.009617	19335	10000069956	7276.764	6984.782	291.982	-0.445	7.896	
YAL018C	0.007849	4703	10001939259	1398.031	1391.254	6.776	-0.01631	0.3424	
YER013W	0.004007	16132	10000971316	5959.179	5766.436	192.744	-0.3342	6.459	
YDL117W	0.02951	12246	10002531782	4304.319	4068.488	235.831	-0.4948	2.544	
YDL119C	0.004164	4894	10001556772	1320.343	1306.291	14.052	-0.05952	0.2589	
YJL168C	0.007234	9765	10000173249	3479.604	3432.768	46.836	-0.0909	2.728	
YDL120W	0.006759	2521	10004383484	725.216	723.803	1.413	-0.03436	0.1011	
YJL170C	0.02429	2727	10002167051	881.285	871.533	9.752	-0.07196	0.1677	
YDL121C	0.1023	2097	10001592817	618.050	611.924	6.127	-0.03143	0.03259	
YLR138W	0.0386	13650	10000139323	4915.454	4564.868	350.587	-0.5962	2.784	
YER014W	0.02862	7932	10002536798	2445.951	2384.065	61.886	-0.1298	0.8918	
YOR141C	0.03719	11843	10002471004	4302.287	4037.242	265.045	-0.4577	2.388	
YJL171C	0.1433	5385	10001944927	1723.472	1672.218	51.254	-0.2455	0.3866	
YMR287C	0.001182	14137	10000777180	4875.755	4829.015	46.740	-0.06988	5.016	
YOR142W	0.1664	4821	10004309732	1415.029	1378.699	36.330	-0.1675	0.2164	
YOR143C	0.04281	4312	10000840137	1370.063	1359.123	10.939	-0.05076	0.312	
YLR139C	0.005874	9238	10001052985	3004.354	2935.065	69.289	-0.1762	1.902	
YGR184C	0.01353	26050	10000375673	12214.797	10597.574	1617.223	-1.382	19.54	
YLR141W	0.006023	5428	10002572315	1577.350	1570.419	6.931	-0.08556	0.4073	
YJL172W	0.09386	7769	10001054738	2575.458	2483.476	91.982	-0.3302	0.7527	
YJL173C	0.3927	1582	10009971329	504.111	498.293	5.818	-0.06308	0.03154	
YER015W	0.005252	11263	10001099626	3517.726	3493.052	24.674	-0.06917	2.638	
YDL122W	0.1184	9067	10000129410	3852.778	3529.283	323.495	-0.6429	1.318	
YGR185C	0.3785	4517	10003252511	1720.434	1642.692	77.742	-0.2832	0.2671	
YDL123W	0.02144	2178	10010327610	582.099	581.249	0.850	0.008057	0.06861	
YJL174W	0.3602	3584	10001963824	1174.989	1140.521	34.468	-0.2313	0.1702	
YER016W	0.06174	4742	10003676832	1493.317	1458.175	35.142	-0.1335	0.3025	
YDL124W	0.3766	3558	10000091810	1343.785	1293.834	49.951	-0.2241	0.2051	
YDL125C	0.6293	1954	10000374285	651.551	645.874	5.677	-0.1017	0.06549	
YLR142W	0.01035	7017	10000129795	2115.525	2108.420	7.105	-0.05816	0.923	
YAL019W	0.03881	14691	10000453089	5815.215	5300.405	514.809	-0.7092	4.16	
YOR144C	0.01072	10894	10000781130	3779.923	3690.015	89.908	-0.2534	2.72	
YOR145C	0.1859	3839	10000744829	1167.305	1142.861	24.443	-0.1729	0.2021	
YAL020C	0.0247	4820	10002295918	1436.541	1436.634	-0.093	-0.03727	0.3695	
YGR186W	0.04852	9923	10001711053	3423.068	3272.432	150.637	-0.358	1.364	
YMR288W	0.004879	14787	10000095676	4867.615	4755.180	112.435	-0.1914	4.496	
YDL126C	0.6193	6395	10001715170	4029.103	3593.935	435.168	-0.6953	0.9357	
YLR143W	0.03231	9294	10000510825	3167.855	3082.660	85.195	-0.304	1.636	
YJL176C	0.008722	11081	10001315546	3952.648	3889.316	63.332	-0.1906	2.694	
YJL177W	4.665	1130	10003040400	767.145	749.344	17.800	-0.1665	0.0516	
YGR187C	0.1533	5053	10000921945	1717.554	1660.833	56.721	-0.2286	0.292	
YDL127W	0.01114	4560	10000189938	1317.618	1309.871	7.747	-0.0674	0.3111	
YJL178C	0.134	3652	10008902404	1152.144	1131.475	20.669	-0.1468	0.2118	
YMR289W	0.04123	5291	10001585788	1633.247	1593.958	39.289	-0.1571	0.3782	
YJL179W	0.04392	1532	10008006757	448.400	448.628	-0.229	0.0009988	0.04764	
YER017C	0.05471	10843	10000668534	3612.199	3404.823	207.376	-0.4199	1.608	
YOR147W	0.002916	9042	10001868707	2884.239	2866.511	17.728	0.001903	1.953	
YOR148C	0.02259	2462	10000436788	770.284	767.210	3.074	-0.03871	0.07914	
YER018C	0.008176	3362	10000073529	934.974	929.974	5.001	-0.03017	0.1682	
YER019CA	0.4284	1358	10005500151	360.663	359.213	1.450	-0.03102	0.01651	
YJL180C	0.04276	4910	10003552949	1398.089	1374.778	23.311	-0.1461	0.2958	
YDL128W	0.3311	5462	10001514958	1813.138	1723.615	89.524	-0.2721	0.3305	
YDL129W	0.006964	4442	10001786253	1251.994	1246.968	5.026	-0.03366	0.3212	
YDL130W	15.92	486	10015002386	434.545	429.075	5.470	-0.06188	0.006827	
YMR290C	0.1476	6975	10000684790	2289.147	2152.755	136.392	-0.3353	0.6122	
YOR149C	0.005733	7632	10000506965	2353.939	2339.671	14.268	0.0378	1.492	
YOR150W	0.0899	2375	10003509085	676.522	670.312	6.210	-0.09123	0.07291	
YER019W	0.09797	6554	10000592017	2135.851	2044.231	91.620	-0.2999	0.6537	
YAL021C	0.0777	10581	10001300051	3957.616	3728.494	229.122	-0.559	1.82	
YLR144C	0.01284	11008	10000139080	3641.344	3571.287	70.057	-0.2848	2.051	
YDL131W	0.3223	5200	10002288251	1936.679	1847.195	89.484	-0.2871	0.3328	
YLR145W	0.07672	2796	10000365793	840.120	836.601	3.519	-0.05961	0.09877	
YJL181W	0.008785	8633	10001052098	2782.778	2759.648	23.130	-0.1339	1.471	
YER020W	0.05806	6109	10000071293	1969.231	1932.312	36.918	-0.2171	0.5974	
YLR146C	0.06501	4166	10000095171	1278.617	1259.977	18.640	-0.1093	0.1949	
YLR147C	0.1885	1536	10006403358	417.466	415.038	2.428	-0.01682	0.03329	
YMR291W	0.007873	8319	10000350071	2640.121	2643.093	-2.972	-0.06648	1.406	
YMR292W	0.1055	2242	10003477231	573.422	569.566	3.855	-0.03566	0.05623	
YAL022C	0.09222	7041	10000055009	2312.629	2231.554	81.075	-0.2744	0.704	
YJL183W	0.09566	5897	10001674268	1839.497	1793.347	46.150	-0.1852	0.3828	
YJL184W	0.0952	1751	10003475504	509.554	503.607	5.947	-0.05923	0.03567	
YJL185C	0.004428	4287	10000363106	1255.482	1251.101	4.381	-0.04116	0.35	
YER021W	0.18	6110	10001113594	2325.700	2224.564	101.136	-0.3869	0.6714	
YGR188C	0.001858	14221	10000129578	5149.688	5045.848	103.840	-0.2765	5.263	
YMR293C	0.04052	7061	10002282385	2044.024	2019.402	24.622	-0.1484	0.6564	
YMR294W	0.04385	4838	10001942880	1628.721	1590.337	38.384	-0.2088	0.4579	
YMR295C	0.8629	2023	10012747797	825.931	806.026	19.906	-0.1626	0.06563	
YJL186W	0.1187	7254	10004272267	2636.376	2527.436	108.940	-0.3543	0.7862	
YDL132W	0.09402	9904	10001795462	3864.013	3599.594	264.419	-0.5655	1.586	
YGR189C	0.5382	5481	10000406744	2260.289	2125.558	134.730	-0.4925	0.6057	
YAL023C	0.3228	7550	10003610386	3585.938	3274.565	311.373	-0.6057	0.9684	
YER022W	0.04583	8816	10000458354	3260.281	3041.316	218.966	-0.3715	1.314	
YLR148W	0.00435	12204	10000098409	4468.225	4403.350	64.875	-0.1485	3.99	
YDL133W	0.01825	6301	10000485655	1941.623	1914.415	27.209	-0.09265	0.7523	
YER023W	0.4576	3551	10001281497	1216.039	1184.797	31.242	-0.199	0.1563	
YMR296C	0.3085	6386	10006511561	2555.173	2368.690	186.483	-0.4423	0.6474	
YDL134C	0.04475	5067	10001846060	1590.087	1579.988	10.099	-0.1109	0.3361	
YDL135C	0.13	2741	10011108875	845.164	836.674	8.490	-0.05799	0.08649	
YDL136W	3.175	1007	10012580628	496.795	487.144	9.651	-0.1069	0.02271	
YGR191W	0.3547	6764	10000287881	2780.287	2567.536	212.752	-0.4762	0.7054	
YDL137W	0.6133	2130	10002233967	755.651	740.983	14.668	-0.1427	0.07645	
YGR192C	8.8	1031	10012201232	1419.500	1361.984	57.515	-0.2791	0.1386	
YMR297W	0.7608	4707	10000490131	2370.587	2233.725	136.862	-0.4101	0.3881	
YMR298W	0.3139	2096	10004720739	619.693	614.626	5.067	-0.05555	0.0388	
YMR299C	0.004173	4094	10000138498	1335.218	1338.583	-3.365	-0.008083	0.3339	
YOR151C	0.1646	12447	10001662559	6483.731	5539.367	944.364	-1.176	3.501	
YJL187C	0.004781	11701	10000431787	3884.224	3849.142	35.083	-0.1977	2.647	
YGR193C	0.07979	5819	10000268987	1807.771	1744.036	63.734	-0.1786	0.3978	
YJL189W	6.172	370	10029439610	208.449	207.219	1.230	-0.05047	0.00506	
YJL190C	5.446	857	10004360241	533.838	527.575	6.263	-0.1082	0.02187	
YLR149C	0.004176	10518	10002083759	3445.430	3398.019	47.411	-0.1207	2.244	
YOR152C	0.002596	3688	10000191443	1082.325	1079.364	2.961	-0.03614	0.2351	
YJL191W	0.5789	1899	10004572700	574.663	564.627	10.036	-0.08789	0.04143	
YLR150W	2.062	2086	10000188058	1156.600	1120.210	36.390	-0.2159	0.1047	
YJL192C	0.1004	3429	10002868642	986.788	974.411	12.377	-0.09578	0.152	
YLR151C	0.01644	4707	10001455296	1457.341	1457.542	-0.201	-0.02588	0.3962	
YMR300C	0.03946	7599	10000303976	2274.637	2215.781	58.856	-0.1898	0.5882	
YJL193W	0.007769	6240	10005858314	1771.745	1751.523	20.222	-0.1047	0.6105	
YGR194C	0.02126	8385	10003729910	2726.157	2675.859	50.298	-0.1447	1.047	
YDL138W	0.004345	11678	10000933157	3591.231	3576.180	15.051	-0.1062	2.524	
YGR195W	0.2204	3317	10004129019	1039.113	1016.232	22.882	-0.1807	0.1414	
YDL139C	0.01188	2909	10000348628	938.472	930.752	7.720	-0.0352	0.1358	
YER024W	0.01061	13390	10000213365	4553.774	4378.336	175.437	-0.3053	3.476	
YLR152C	0.004923	8619	10002191004	2585.266	2569.436	15.830	-0.1757	1.18	
YJL194W	0.003118	7859	10001376080	2284.286	2300.325	-16.040	-0.08364	1.151	
YJL196C	0.5297	3475	10003208478	1336.682	1285.517	51.166	-0.2155	0.1756	
YER025W	0.4839	5448	10000452188	2372.762	2220.230	152.531	-0.4731	0.5678	
YMR301C	0.04168	9968	10000105612	3225.987	3082.444	143.543	-0.3021	1.322	
YER026C	0.1608	3801	10001976343	1175.099	1151.836	23.263	-0.1363	0.1925	
YLR153C	0.4534	6797	10004709476	3201.635	2901.102	300.532	-0.6249	0.8827	
YLR154C	0.4219	1401	10000117183	453.561	449.146	4.415	-0.06548	0.03356	
YGR196C	0.007221	10982	10001287277	3836.622	3830.301	6.321	-0.1081	2.801	
YER027C	0.06121	5698	10002265527	1820.683	1788.731	31.952	-0.1821	0.5346	
YLR155C	0.004176	5819	10001917340	1555.637	1563.372	-7.736	-0.02735	0.4803	
YLR156W	0.03067	1654	10016345892	470.307	469.289	1.018	-0.01297	0.0449	
YER028C	0.01568	6242	10003239779	1718.161	1710.122	8.039	-0.08594	0.4453	
YER029C	0.07069	2787	10005234914	824.135	819.959	4.176	-0.01654	0.108	
YER030W	0.2435	1853	10006071185	633.393	626.880	6.513	-0.07589	0.04344	
YLR157C	0.005708	5866	10000292889	1556.090	1575.335	-19.244	0.03047	0.446	
YGR197C	0.01051	8238	10001639462	2461.632	2431.391	30.241	-0.1095	0.913	
YAL024C	0.002008	20133	10000351096	7974.340	7774.583	199.756	-0.3906	14.34	
YER031C	0.1406	3133	10001555517	936.012	925.773	10.239	-0.0747	0.0902	
YAL025C	0.08824	3761	10000590889	1303.098	1288.374	14.725	-0.1111	0.1826	
YLR158C	0.002326	5796	10000653167	1560.157	1560.287	-0.130	-0.03779	0.3819	
YLR159W	0.04316	1599	10005437980	471.624	469.772	1.852	-0.01175	0.04485	
YLR160C	0.002575	5811	10003654272	1576.593	1571.415	5.178	-0.0007177	0.4823	
YLR161W	0.02947	1603	10009011663	470.246	467.906	2.340	-0.03453	0.04042	
YMR302C	0.04104	11922	10000577683	4102.811	3822.214	280.597	-0.552	2.012	
YLR162W	0.0009925	1976	10006175589	486.555	487.417	-0.862	-0.002168	0.05528	
YMR303C	0.1963	5026	10000149763	1493.923	1456.720	37.203	-0.2026	0.2541	
YLR163C	0.01989	7192	10000614946	2034.186	2019.013	15.172	-0.1108	0.8003	
YLR164W	0.004115	2682	10000613786	701.199	696.762	4.438	-0.02038	0.08359	
YGR198W	0.01671	11022	10002364861	3962.623	3749.742	212.881	-0.3315	2.609	
YLR165C	0.01214	3586	10003426066	1072.787	1076.420	-3.633	-0.01334	0.2371	
YER032W	0.009419	12598	10000087354	4307.186	4234.768	72.418	-0.1601	3.92	
YJL197W	0.01539	17007	10001322069	6543.270	6182.616	360.654	-0.6383	6.689	
YOR153W	0.1044	16391	10001582175	8564.453	7052.164	1512.289	-1.352	5.298	
YGR199W	0.08603	9524	10004514217	3589.364	3334.074	255.290	-0.5076	1.321	
YOR154W	0.006978	8158	10000915758	2699.896	2661.588	38.308	-0.0894	1.535	
YLR166C	0.006075	11859	10001053733	4251.813	4168.637	83.175	-0.09569	3.745	
YLR167W	4.888	975	10001188812	630.000	618.049	11.950	-0.1171	0.02457	
YLR168C	0.04336	3023	10002249815	978.224	963.095	15.129	-0.05405	0.1432	
YLR170C	0.07032	2183	10004040023	649.714	643.599	6.116	-0.04262	0.05474	
YOR155C	0.02146	6672	10000839802	2000.893	1959.414	41.480	-0.1476	0.6762	
YLR172C	0.343	3635	10000766673	1287.633	1245.149	42.484	-0.1902	0.1657	
YAL026C	0.003022	19760	10000857084	7305.620	7170.359	135.261	-0.2386	10.13	
YER033C	0.002986	15341	10000574838	5538.274	5370.554	167.719	-0.1643	5.849	
YGR200C	0.09416	9796	10000511834	3708.304	3470.040	238.265	-0.5516	1.462	
YLR173W	0.003414	8652	10000404539	2781.078	2781.380	-0.302	-0.04982	1.854	
YJL198W	0.128	10877	10000397244	4240.991	3890.334	350.657	-0.7376	2.08	
YER034W	0.02892	2559	10002941625	768.572	765.663	2.908	-0.06114	0.1091	
YGR201C	0.002963	3203	10000823927	946.120	944.696	1.424	-0.02685	0.1433	
YAL027W	0.02962	3708	10000452691	1106.666	1103.191	3.476	-0.0251	0.2274	
YER035W	0.2513	2105	10005662892	598.951	595.620	3.331	-0.0505	0.04462	
YMR304W	0.01437	16441	10001100257	6449.012	6060.694	388.318	-0.6173	6.238	
