ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAR020C	0.9946	1295	20015204613	226.412	225.363	1.049	-0.02793	0.003536	
YAR023C	0.005318	3633	20000663188	747.355	752.791	-5.436	0.03704	0.09456	
YAR027W	0.05885	4692	20003717456	987.365	987.800	-0.435	-0.03908	0.1413	
YAR028W	0.02089	4709	20000005844	986.420	984.376	2.044	-0.01555	0.1606	
YAR029W	0.002071	1304	20022612447	306.773	304.847	1.926	-0.01177	0.02389	
YAR031W	0.002175	5566	20000417899	1278.668	1280.308	-1.640	0.02094	0.3357	
YAR033W	0.0186	4910	20002684049	993.627	989.655	3.971	-0.03828	0.1924	
YAR035W	0.01023	15136	20000083426	3218.171	3174.656	43.514	-0.1615	2.054	
YAR042W	0.01532	23157	20000322186	6295.524	5864.552	430.972	-0.492	6.248	
YAR050W	0.001264	37381	20000213815	9219.277	9115.007	104.270	-0.1434	21.85	
YAR064W	0.001266	2007	20000850895	410.134	408.023	2.111	-0.04333	0.03438	
YAR066W	0.005157	4752	20000383190	855.448	853.344	2.104	-0.009531	0.1604	
YAR068W	0.01535	4159	20001575669	682.424	678.816	3.608	-0.01976	0.1662	
YAR071W	0.3374	7097	20001721642	2058.955	1969.829	89.126	-0.3257	0.4174	
YBL001C	0.2903	2047	20007726000	430.522	426.487	4.034	-0.05468	0.02873	
YBL002W	0.7558	2475	20008199009	542.951	535.995	6.956	-0.08725	0.03592	
YBL003C	0.7568	2776	20005093085	546.498	540.221	6.277	-0.08512	0.03768	
YBL004W	0.01949	44692	20000085223	19163.034	14014.106	5148.928	-2.577	34.54	
YBL005W	0.02043	19247	20000061515	4860.395	4656.330	204.066	-0.483	4.252	
YBL006C	0.1949	3637	20005692718	762.867	745.378	17.489	-0.1053	0.0809	
YBL007C	0.1244	18803	20000314043	6837.872	5669.308	1168.564	-1.255	4.216	
YBL008W	0.004643	17548	20000300527	4107.465	4064.640	42.825	-0.07644	3.831	
YBL009W	0.008552	14168	20000006660	3182.910	3127.890	55.019	-0.1587	2.365	
YBL010C	0.004229	5396	20000264778	1209.313	1210.833	-1.520	0.03671	0.3762	
YBL011W	0.05449	14806	20000694799	3658.683	3386.758	271.925	-0.4879	1.766	
YBL013W	0.001373	9260	20006488408	1787.308	1759.575	27.733	-0.04476	0.5924	
YBL014C	0.008265	18105	20001706103	4487.539	4327.148	160.391	-0.1996	4.292	
YBL015W	0.06615	10772	20000936784	2398.848	2280.120	118.729	-0.2602	0.7339	
YBL016W	0.05935	7187	20000654021	1547.901	1523.273	24.628	-0.04649	0.3725	
YBL017C	0.01178	30780	20000552900	9029.199	8293.113	736.086	-0.7334	12.27	
YBL018C	0.1121	2425	20008869467	555.283	549.915	5.367	-0.03397	0.06146	
YBL019W	0.006221	10699	20007560035	2382.369	2335.886	46.484	-0.03694	0.9817	
YBL020W	0.03439	11756	20001490827	2627.285	2544.287	82.998	-0.2246	1.303	
YBL021C	0.05008	2878	20005116938	602.756	597.933	4.822	-0.009419	0.05703	
YBL022C	0.1225	17550	20000704730	5936.877	5106.822	830.056	-0.9669	3.02	
YBL023C	0.01862	18340	20000146092	4306.949	4163.151	143.798	-0.2415	3.204	
YBL024W	0.1272	11810	20000017309	3237.651	2978.596	259.056	-0.5087	1.086	
YBL025W	0.02827	2847	20004524237	603.155	602.773	0.382	0.006069	0.06736	
YBL026W	0.1588	1894	20011814093	393.573	392.135	1.437	-0.01859	0.034	
YBL027W	3.059	1834	20006399872	799.696	774.693	25.003	-0.1481	0.04653	
YBL028C	0.06786	2049	20002296207	438.510	436.836	1.674	-0.02033	0.02967	
YBL029W	0.002739	7691	20003568144	1659.056	1643.824	15.232	-0.03849	0.5968	
YBL030C	1.491	3918	20007997814	1372.821	1313.783	59.038	-0.2464	0.1438	
YBL031W	0.003607	7125	20001910204	1472.793	1477.213	-4.421	0.02068	0.5666	
YBL032W	0.07395	8125	20002594643	1667.391	1628.538	38.854	-0.1384	0.4027	
YBL033C	0.07846	7139	20004110464	1505.166	1467.249	37.917	-0.1351	0.3116	
YBL034C	0.01999	28153	20000369130	8633.076	7662.900	970.176	-0.9415	10.13	
YBL035C	0.04073	14495	20003878661	3368.588	3182.448	186.140	-0.3322	1.672	
YBL036C	0.1141	4989	20001946951	1087.446	1074.025	13.420	-0.1148	0.1643	
YBL037W	0.009072	21987	20000045039	5345.051	5161.831	183.220	-0.169	6.276	
YBL038W	0.09736	4754	20004844799	984.372	971.602	12.770	-0.0752	0.1506	
YBL039C	0.4582	7713	20000955915	2653.964	2449.716	204.248	-0.4582	0.5257	
YBL040C	0.1301	4393	20002645037	927.976	911.277	16.699	-0.07168	0.1078	
YBL041W	0.2396	4625	20008904352	1018.493	1000.152	18.341	-0.1167	0.1134	
YBL042C	0.1333	11388	20000727861	2928.217	2763.120	165.098	-0.4071	0.8318	
YBL043W	0.01797	5168	20000012628	1096.176	1089.024	7.153	-0.01294	0.2132	
YBL044W	0.006793	2491	20002773088	507.614	507.772	-0.158	-0.005646	0.04836	
YBL045C	0.1741	8695	20003617639	2022.471	1933.923	88.548	-0.2987	0.4641	
YBL046W	0.01851	7686	20001299055	1933.513	1924.252	9.261	-0.03989	0.6075	
YBL047C	0.0317	26545	20000045439	7877.738	6774.254	1103.485	-0.9787	6.957	
YBL049W	0.003886	2593	20010002827	573.724	572.068	1.656	-0.009903	0.03981	
YBL050W	0.1331	5461	20002493786	1256.639	1223.251	33.388	-0.1569	0.2391	
YBL051C	0.03351	13492	20000285988	3203.211	3005.185	198.027	-0.3756	2.035	
YBL052C	0.005879	15802	20000294732	3993.067	3990.847	2.220	-0.05848	3.128	
YBL054W	0.04812	10550	20002076405	2387.862	2315.725	72.138	-0.1762	0.9316	
YBL055C	0.09544	7776	20001583944	1857.077	1786.839	70.238	-0.2329	0.5341	
YBL056W	0.07293	8852	20000188513	2085.383	2015.827	69.556	-0.2302	0.6121	
YBL057C	0.0887	4739	20002741245	906.353	892.512	13.841	-0.07652	0.1346	
YBL058W	0.2961	6753	20001636157	1876.879	1776.040	100.839	-0.3344	0.3635	
YBL059W	0.01267	3830	20002662360	816.242	809.802	6.440	-0.01815	0.1028	
YBL060W	0.00546	13374	20006437055	3218.445	3214.878	3.567	-0.0006243	2.357	
YBL061C	0.06041	13629	20000377943	3279.758	3087.613	192.145	-0.3843	1.317	
YBL063W	0.004451	22181	20000110591	5836.417	5696.916	139.501	-0.1942	7.595	
YBL064C	0.1106	5217	20003973020	1106.438	1093.085	13.353	-0.1086	0.203	
YBL066C	0.001105	24585	20000602230	6008.713	5966.845	41.868	-0.06098	7.781	
YBL067C	0.007985	14929	20000373304	3590.825	3512.345	78.480	-0.09821	2.49	
YBL068W	0.2072	6316	20001464234	1420.748	1371.663	49.085	-0.194	0.2508	
YBL069W	0.03191	8815	20000120983	1878.227	1858.661	19.565	-0.06686	0.4673	
YBL072C	11.06	724	20027389411	841.726	818.112	23.615	-0.1705	0.04757	
YBL074C	0.004676	6309	20004717386	1542.002	1544.382	-2.380	0.02801	0.5105	
YBL075C	0.002516	14459	20001268461	3015.032	2998.311	16.721	-0.02345	1.662	
YBL076C	0.2965	12806	20000769985	5486.273	4732.004	754.269	-0.9726	2.244	
YBL078C	0.03413	2371	20007541153	484.172	482.983	1.190	-0.00578	0.03553	
YBL079W	0.01312	30293	20000264357	8741.606	7863.687	877.919	-0.6701	11.17	
YBL080C	0.002522	11119	20003253627	2477.617	2471.858	5.759	0.01073	1.569	
YBL081W	0.06194	7231	20006712613	1598.764	1564.007	34.757	-0.2246	0.5005	
YBL082C	0.04462	9671	20000656336	2054.012	2007.231	46.781	-0.1688	1.079	
YBL084C	0.0126	15429	20003679629	3629.983	3527.497	102.487	-0.182	2.771	
YBL085W	0.03164	19151	20000233552	5020.329	4620.436	399.893	-0.5617	3.851	
YBL086C	0.01809	9469	20001003774	2077.719	2061.726	15.993	-0.03125	0.8246	
YBL087C	7.181	1226	20001750531	570.594	558.591	12.003	-0.1142	0.02178	
YBL088C	0.002629	55794	20000020379	23341.947	20185.735	3156.212	-1.353	107.6	
YBL089W	0.0167	10079	20002409606	2050.480	2022.082	28.398	-0.1205	0.8391	
YBL090W	0.0559	3633	20002801138	741.205	740.451	0.754	-0.02119	0.0835	
YBL091C	0.3904	6101	20006468477	1858.833	1762.997	95.836	-0.3372	0.3523	
YBL092W	5.544	1118	20007475666	540.363	529.770	10.594	-0.1017	0.01784	
YBL093C	0.06796	4370	20013375281	929.025	922.452	6.573	-0.04518	0.1437	
YBL095W	0.02917	5642	20002750492	1153.663	1140.010	13.653	-0.07673	0.2191	
YBL097W	0.00167	14124	20000696815	3536.393	3545.807	-9.414	-0.009212	2.527	
YBL098W	0.01906	9707	20000688912	2054.289	2029.658	24.630	-0.04776	0.822	
YBL099W	0.2293	10200	20000419688	2476.138	2328.153	147.985	-0.4288	0.8189	
YBL101C	0.02321	23091	20000232570	5871.340	5426.395	444.945	-0.5203	4.684	
YBL102W	0.0795	4861	20000229423	911.180	901.837	9.343	-0.04856	0.1499	
YBL103C	0.005756	9965	20000014215	2174.924	2166.665	8.258	-0.06274	0.8812	
YBL104C	0.01457	20897	20000129994	5309.937	5027.406	282.530	-0.4165	4.415	
YBL105C	0.008728	22844	20001282367	6131.446	5782.574	348.871	-0.4157	7.498	
YBL106C	0.004269	21430	20000108633	5107.206	4996.622	110.583	-0.2002	4.809	
YBL107C	0.01805	3741	20002054802	822.909	825.600	-2.692	0.02498	0.1239	
YBL111C	0.00322	14220	20000974402	3141.454	3106.001	35.453	-0.04933	2.016	
YBL112C	0.3144	2064	20000575885	437.130	432.883	4.247	-0.02211	0.02653	
YBL113C	0.04457	15761	20000128616	3891.303	3597.942	293.361	-0.4786	2.213	
YBR001C	0.01807	15864	20002231477	3702.036	3578.776	123.259	-0.3137	2.136	
YBR002C	0.03481	5948	20000593341	1230.051	1207.866	22.185	-0.1027	0.2684	
YBR003W	0.02192	10571	20002039355	2090.446	2092.798	-2.353	-0.1064	0.9006	
YBR004C	0.04596	8610	20000407052	1923.246	1860.053	63.193	-0.1803	0.5453	
YBR005W	0.06782	4768	20002570718	897.801	895.858	1.943	-0.03768	0.1364	
YBR006W	0.00943	11165	20001055249	2215.329	2229.483	-14.154	0.01394	1.023	
YBR007C	0.00789	15204	20000364431	3496.209	3401.216	94.993	-0.2497	2.39	
YBR008C	0.009961	12102	20002214018	2487.632	2476.617	11.015	-0.04068	1.185	
YBR009C	0.9327	1929	20015121740	427.229	421.856	5.373	-0.06668	0.02343	
YBR010W	8.729	918	20000237232	569.961	554.801	15.161	-0.1154	0.02338	
YBR011C	1.211	3606	20003669670	1223.044	1180.368	42.676	-0.2294	0.1313	
YBR013C	0.008822	2605	20004776704	536.510	533.086	3.423	-0.02796	0.06174	
YBR014C	0.1709	4018	20004972897	852.777	843.757	9.020	-0.08249	0.1088	
YBR015C	0.07583	11350	20003116975	2699.407	2595.792	103.615	-0.3282	0.9185	
YBR016W	0.394	2101	20021622475	534.793	525.928	8.865	-0.09121	0.04037	
YBR017C	0.03486	17616	20000657871	4489.226	4225.914	263.312	-0.5425	2.983	
YBR018C	0.002649	7470	20000106933	1611.527	1597.571	13.955	-0.0565	0.6737	
YBR019C	0.002838	14758	20000731822	3275.435	3261.536	13.899	0.001086	2.054	
YBR020W	0.001345	11331	20001146843	2372.842	2356.037	16.805	-0.08874	1.076	
YBR021W	0.01162	13201	20000049770	2888.009	2866.606	21.403	-0.1368	1.454	
YBR022W	0.04004	3532	20005588796	738.884	742.846	-3.961	0.002367	0.1038	
YBR023C	0.03619	21955	20001463640	6104.650	5505.827	598.823	-0.7588	4.496	
YBR024W	0.02069	6416	20000169320	1298.182	1289.623	8.559	-0.01027	0.2844	
YBR025C	0.7339	5114	20001515249	1722.626	1639.051	83.575	-0.3071	0.2464	
YBR026C	0.05271	7660	20001526106	1670.845	1639.465	31.380	-0.08095	0.4505	
YBR028C	0.008253	10872	20003734384	2366.797	2335.862	30.935	-0.09351	0.9675	
YBR029C	0.08614	8897	20005005050	2004.544	1951.988	52.556	-0.279	0.5673	
YBR030W	0.004463	10647	20001425527	2509.359	2509.340	0.018	0.02258	1.442	
YBR031W	7.696	1550	20006694652	1577.417	1493.125	84.292	-0.3053	0.17	
YBR033W	0.0009323	18699	20000467491	4591.455	4529.526	61.929	-0.08392	4.554	
YBR034C	0.1513	6183	20004620846	1496.131	1460.744	35.388	-0.2027	0.283	
YBR035C	0.2623	4198	20002273660	966.530	940.626	25.904	-0.1898	0.1262	
YBR036C	0.2121	7590	20001692608	1820.433	1726.121	94.312	-0.2848	0.3739	
YBR037C	0.01464	6339	20001971417	1256.561	1255.853	0.708	-0.0216	0.2295	
YBR038W	0.02252	19610	20000263779	4782.459	4537.695	244.764	-0.4016	3.48	
YBR039W	0.1783	5988	20007190193	1340.918	1300.595	40.323	-0.1651	0.2056	
YBR040W	0.006545	6228	20001943569	1286.130	1276.963	9.167	-0.04068	0.3752	
YBR041W	0.1049	11831	20000351785	3178.572	2910.726	267.846	-0.4959	1.228	
YBR042C	0.03551	8268	20000144015	1756.401	1710.889	45.512	-0.1306	0.5198	
YBR043C	0.009788	14796	20000079638	3304.926	3191.810	113.116	-0.1259	2.13	
YBR044C	0.006442	12126	20000121529	2614.651	2561.384	53.268	-0.1442	1.162	
YBR045C	0.002516	10942	20000214947	2631.683	2629.988	1.694	0.03812	1.563	
YBR046C	0.06737	7109	20001495532	1458.039	1415.120	42.919	-0.1167	0.2906	
YBR047W	0.01127	3515	20011827757	731.405	730.132	1.273	-0.02347	0.09651	
YBR048W	2.13	1958	20002422341	647.498	636.991	10.507	-0.1293	0.03315	
YBR049C	0.05636	13972	20001098158	3941.483	3632.033	309.450	-0.5455	2.164	
YBR050C	0.01928	6497	20002532922	1460.064	1453.711	6.353	-0.05156	0.4295	
YBR052C	0.2058	4010	20000955619	883.127	868.052	15.074	-0.1091	0.09184	
YBR053C	0.06684	6884	20005105684	1556.155	1522.998	33.157	-0.1476	0.3795	
YBR054W	0.1017	7023	20000677932	1483.316	1449.847	33.469	-0.16	0.2708	
YBR055C	0.007054	18156	20000865444	4458.872	4403.197	55.675	-0.2174	4.933	
YBR056W	0.04721	9115	20003488047	2207.046	2181.726	25.320	-0.1365	0.7039	
YBR057C	0.01172	6899	20002053684	1593.411	1580.555	12.856	-0.02685	0.5458	
YBR058C	0.0396	14370	20000566789	3715.300	3537.911	177.388	-0.4254	2.097	
YBR059C	0.02528	21138	20001317168	5983.118	5426.618	556.499	-0.6131	5.341	
YBR060C	0.01228	12433	20001497933	2908.605	2808.306	100.299	-0.1851	1.537	
YBR061C	0.09393	6244	20000772772	1335.610	1311.542	24.068	-0.1147	0.2803	
YBR062C	0.2979	3312	20002271671	761.125	742.549	18.576	-0.1189	0.08074	
YBR063C	0.01252	8031	20000114668	1763.708	1774.158	-10.450	-0.01638	0.6578	
YBR065C	0.004003	7377	20001094716	1593.529	1590.412	3.116	0.01087	0.6255	
YBR066C	0.02145	4424	20000173960	928.062	924.895	3.167	-0.0385	0.1164	
YBR067C	0.6982	4171	20002585467	886.259	862.122	24.136	-0.1595	0.09062	
YBR068C	0.09922	11759	20002829240	2806.004	2646.178	159.827	-0.3529	0.8879	
YBR069C	0.2658	10128	20001976078	2900.960	2647.126	253.834	-0.4936	0.8212	
YBR070C	0.04578	5116	20005617913	1016.571	998.126	18.445	-0.045	0.1778	
YBR071W	0.02923	4307	20004285730	892.726	884.364	8.362	-0.03469	0.1381	
YBR072W	0.02975	4390	20004882331	903.680	894.540	9.139	-0.04804	0.1179	
YBR073W	0.111	15037	20003454524	4585.405	4115.212	470.194	-0.7926	2.322	
YBR074W	0.004177	20148	20000478536	4967.788	4855.023	112.765	-0.148	5.312	
YBR076W	0.002367	6282	20002019382	1473.207	1474.022	-0.815	0.03285	0.425	
YBR077C	0.03277	3207	20007831155	673.387	674.313	-0.927	-0.04162	0.1046	
YBR078W	0.5424	6980	20000259272	2091.916	1961.729	130.187	-0.3844	0.417	
YBR079C	0.245	12919	20004246766	4906.417	4238.215	668.202	-0.8824	2.069	
YBR080C	0.08344	14064	20000597533	3658.291	3359.893	298.398	-0.5515	1.735	
YBR081C	0.006609	24970	20001711427	7435.274	7060.841	374.433	-0.3288	12.12	
YBR082C	1.265	2497	20000844722	616.529	604.781	11.748	-0.09982	0.03958	
YBR083W	0.08904	8935	20003864754	2183.624	2090.842	92.781	-0.3155	0.7162	
YBR084CA	1.476	2671	20001196967	797.576	773.139	24.437	-0.1567	0.05417	
YBR084W	0.2036	14955	20000796532	4895.043	4288.974	606.069	-0.8203	1.799	
YBR085W	0.03843	6645	20000625466	1327.730	1300.178	27.552	-0.09784	0.2881	
YBR086C	0.2155	13596	20000036086	4711.027	4147.426	563.601	-0.8361	1.91	
YBR087W	0.08409	7254	20002898976	1545.695	1515.012	30.684	-0.1356	0.4043	
YBR088C	0.3611	4478	20004094224	1098.978	1066.213	32.765	-0.1942	0.1514	
YBR090C	0.06787	2826	20011831499	508.361	508.547	-0.186	-0.001142	0.06645	
YBR091C	0.1748	2042	20000292685	451.179	449.380	1.799	-0.02652	0.02972	
YBR092C	0.5274	6427	20003100150	2062.802	1959.037	103.765	-0.3567	0.4	
YBR093C	0.2518	7553	20002863974	2077.735	1972.059	105.676	-0.319	0.4302	
YBR094W	0.01827	14636	20002366914	3591.142	3457.787	133.355	-0.1872	2.066	
YBR095C	0.04418	8607	20000149287	1910.579	1861.799	48.779	-0.19	0.6323	
YBR096W	0.3083	3879	20006177825	977.625	953.453	24.172	-0.1525	0.1366	
YBR097W	0.005803	29243	20000085077	8249.008	7895.395	353.612	-0.3903	12.49	
YBR098W	0.001808	13578	20000918176	3238.411	3278.923	-40.512	0.02962	2.618	
YBR101C	0.1614	5502	20001214556	1240.575	1212.168	28.407	-0.1741	0.246	
YBR102C	0.006627	15351	20000474640	3670.095	3593.001	77.094	-0.06456	3.045	
YBR103W	0.04038	10538	20000864055	2420.807	2360.027	60.779	-0.2024	1.026	
YBR104W	0.03652	7463	20000024420	1440.312	1410.964	29.347	-0.06909	0.4	
YBR105C	0.02705	7321	20000099083	1567.344	1552.971	14.373	-0.09214	0.415	
YBR106W	1.616	2351	20014588474	789.553	770.085	19.468	-0.1432	0.04556	
YBR107C	0.01706	4982	20005742055	1048.185	1038.704	9.480	-0.02819	0.274	
YBR108W	0.005819	20651	20000919099	4831.945	4718.626	113.318	-0.1437	4.841	
YBR109C	0.5927	2576	20015907352	611.878	601.420	10.458	-0.09841	0.04018	
YBR110W	0.03502	8837	20001946787	2002.350	1933.381	68.969	-0.2128	0.6693	
YBR111C	0.3505	4200	20002160570	978.811	957.825	20.986	-0.126	0.1024	
YBR112C	0.0456	18563	20001036715	5096.549	4439.836	656.713	-0.8023	3.34	
YBR114W	0.002993	15501	20002376514	3840.836	3800.863	39.973	-0.06335	3.001	
YBR115C	0.05816	24802	20000260309	7613.156	6585.138	1028.018	-1.135	5.53	
YBR117C	0.001251	14829	20002163885	3168.366	3167.766	0.600	-0.02771	1.943	
YBR118W	15.34	1195	20025884830	2019.780	1902.562	117.218	-0.4024	0.2526	
YBR119W	0.02869	6156	20001503682	1292.422	1273.936	18.486	-0.04716	0.3213	
YBR120C	0.03467	3158	20008394694	677.182	674.671	2.511	0.003031	0.07419	
YBR121C	0.5913	7752	20002299309	3110.604	2830.070	280.534	-0.5964	0.7537	
YBR122C	0.03535	3626	20000644400	737.913	738.584	-0.671	-0.0202	0.09421	
YBR123C	0.02717	12660	20001198555	2979.756	2902.813	76.942	-0.2435	1.272	
YBR125C	0.04148	8074	20000952585	1721.871	1690.883	30.988	-0.1262	0.4875	
YBR126C	0.2723	7757	20005331219	2241.079	2096.544	144.534	-0.4002	0.5703	
YBR127C	0.4815	7207	20008221473	2333.344	2176.020	157.324	-0.4183	0.4343	
YBR128C	0.004076	6507	20004211039	1514.897	1488.751	26.146	-0.05485	0.5738	
YBR129C	0.02591	6224	20005329408	1415.636	1408.984	6.652	-0.01987	0.3404	
YBR130C	0.02499	8504	20000263516	1873.910	1863.378	10.532	-0.1199	0.8029	
YBR131W	0.00627	13544	20003720178	3307.216	3320.575	-13.359	0.03951	2.597	
YBR132C	0.005439	12766	20000007466	2749.227	2714.130	35.097	-0.07655	1.434	
YBR133C	0.0215	16575	20002205957	4055.803	3833.812	221.990	-0.4194	3.029	
YBR135W	0.1703	2835	20005211452	634.198	623.223	10.975	-0.05772	0.09872	
YBR136W	0.002926	47844	20000548732	17758.685	16058.632	1700.054	-0.8343	68.43	
YBR137W	0.0964	3627	20010325800	751.716	742.329	9.387	-0.06201	0.08014	
YBR138C	0.001973	10252	20000346083	2376.240	2330.314	45.926	-0.1335	1.11	
YBR139W	0.1156	9269	20002267220	2286.976	2178.873	108.103	-0.2883	0.569	
YBR140C	0.005786	60901	20000075136	27558.725	21155.906	6402.819	-2.593	95.32	
YBR141C	0.03977	6739	20000648714	1473.828	1449.280	24.548	-0.08291	0.3887	
YBR142W	0.1166	12863	20000141724	3750.447	3396.619	353.828	-0.6386	1.662	
