ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL063C	0.000671	31808	20000464282	7499.095	7487.728	11.367	-0.05547	14.91	
YAL064CA	0.004815	2648	20000871333	547.554	548.258	-0.705	-0.01684	0.05561	
YAL064W	0.005307	2259	20017061286	475.047	475.866	-0.819	-0.01054	0.07242	
YAL064WB	0.005464	2966	20004242841	548.637	551.732	-3.095	0.01072	0.05828	
YAL065C	0.002324	3029	20000988761	558.621	560.116	-1.495	0.003788	0.07358	
YAL067C	0.003482	11812	20000865413	2738.241	2752.323	-14.082	0.0207	1.725	
YAL068C	0.05321	2909	20001477749	523.360	524.488	-1.128	-0.003818	0.05622	
YAR002CA	0.3306	3878	20004907238	958.546	932.694	25.852	-0.1533	0.1353	
YAR002W	0.08884	10555	20001592570	2481.046	2360.975	120.071	-0.3345	0.827	
YAR003W	0.01736	8583	20000669183	1928.572	1901.665	26.907	-0.02918	0.7043	
YAR007C	0.07204	11567	20000246013	2848.517	2745.812	102.705	-0.3814	1.236	
YAR008W	0.06365	5692	20007649504	1207.331	1188.988	18.343	-0.09458	0.2434	
YAR014C	0.01781	13442	20000213208	3369.948	3258.156	111.792	-0.2533	1.989	
YAR015W	0.2413	5562	20001416394	1350.787	1303.950	46.838	-0.1886	0.1986	
YAR018C	0.02681	8357	20001310669	1975.042	1965.770	9.272	0.004018	0.8823	
YAR019C	0.004468	20283	20000575229	4935.955	4818.895	117.061	-0.1395	5.126	
YAR020C	0.9946	1282	20000177962	253.577	251.898	1.678	-0.03346	0.007281	
YAR023C	0.005318	3611	20005392767	773.214	779.871	-6.658	0.0363	0.09818	
YAR027W	0.05885	4720	20007921130	1019.667	1011.067	8.599	-0.08597	0.1532	
YAR028W	0.02089	4634	20000351335	1018.243	1020.878	-2.634	0.0324	0.2249	
YAR029W	0.002071	1339	20020609346	332.756	332.378	0.378	0.0002413	0.02351	
YAR031W	0.002175	5761	20002455065	1315.075	1310.457	4.618	0.03193	0.3469	
YAR033W	0.0186	4934	20001277210	1026.188	1023.621	2.566	0.01993	0.2287	
YAR035W	0.01023	15085	20001559063	3309.050	3239.633	69.417	-0.08027	2.21	
YAR042W	0.01532	23314	20002052737	6312.546	5893.714	418.832	-0.5496	6.166	
YAR050W	0.001264	37320	20000430322	9385.533	9163.509	222.024	-0.1185	23.32	
YAR064W	0.001266	2006	20005002688	435.221	435.747	-0.526	-0.02024	0.03748	
YAR066W	0.005157	4900	20012236881	884.476	879.710	4.766	-0.01754	0.149	
YAR068W	0.01535	4071	20004146250	716.674	707.590	9.084	-0.02613	0.1741	
YAR071W	0.3374	6776	20001951389	2102.382	1994.261	108.121	-0.3735	0.4546	
YBL001C	0.2903	1929	20006230725	457.255	453.224	4.031	-0.06499	0.03038	
YBL002W	0.7558	2420	20000025881	568.976	562.421	6.554	-0.1068	0.04387	
YBL003C	0.7568	2613	20003197565	576.369	566.780	9.589	-0.09926	0.04193	
YBL004W	0.01949	44119	20001030921	18941.730	14184.989	4756.742	-2.58	36.33	
YBL005W	0.02043	19107	20000275532	5058.030	4706.441	351.589	-0.483	4.848	
YBL006C	0.1949	3616	20008111575	785.718	775.185	10.533	-0.08252	0.09306	
YBL007C	0.1244	18785	20000302508	6946.165	5703.762	1242.403	-1.293	4.525	
YBL008W	0.004643	17879	20002709766	4211.831	4085.887	125.945	-0.1145	3.958	
YBL009W	0.008552	14009	20000355274	3263.421	3172.839	90.582	-0.2039	2.583	
YBL010C	0.004229	5489	20004431795	1223.609	1235.007	-11.398	0.01327	0.4086	
YBL011W	0.05449	14837	20000243696	3682.866	3431.891	250.975	-0.4708	1.673	
YBL013W	0.001373	9245	20002938293	1809.800	1812.848	-3.047	0.01831	0.636	
