ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL039C	0.2378	4858	20000825740	1155.951	1124.294	31.656	-0.1778	0.198	
YAL040C	0.01916	12547	20003477124	2669.758	2627.070	42.688	-0.195	1.666	
YAL041W	0.01412	17040	20000207163	4163.015	4015.982	147.033	-0.3332	3.239	
YAL042W	0.4625	6234	20002371958	1837.794	1737.728	100.066	-0.3221	0.3156	
YAL043C	0.02276	16132	20000789493	3800.331	3697.184	103.148	-0.2507	2.996	
YAL044C	1.007	2499	20000467378	711.825	696.789	15.036	-0.1318	0.04048	
YAL046C	0.06163	2383	20001829263	492.981	490.027	2.954	-0.04611	0.06354	
YAL047C	0.006219	11867	20005822173	2909.735	2891.420	18.314	-0.08426	2.347	
YAL048C	0.00264	13895	20001187279	3123.153	3103.179	19.974	0.008307	2.487	
YAL049C	0.2205	4736	20002871741	1040.080	1020.613	19.468	-0.1174	0.1007	
YAL051W	0.01629	20609	20002729883	5474.807	5052.477	422.329	-0.4535	4.733	
YAL053W	0.148	13500	20000407092	3807.385	3426.758	380.627	-0.6361	1.596	
YAL054C	0.003736	15915	20000260668	3373.737	3342.033	31.704	-0.03336	2.182	
YAL055W	0.08669	3700	20011342016	759.556	752.250	7.306	-0.03746	0.09682	
YAL056W	0.0126	17677	20003948690	4319.114	4248.538	70.576	-0.107	3.387	
YAL058W	0.05662	10143	20003079206	2266.066	2200.023	66.043	-0.2107	0.8656	
YAL059W	0.1477	4346	20003500448	892.165	885.856	6.309	-0.07566	0.1058	
YAL060W	0.1071	7599	20002412344	1667.858	1621.631	46.226	-0.1705	0.2895	
YAL061W	0.01077	8716	20000343354	1838.862	1821.169	17.693	-0.07242	0.5721	
YAL062W	0.02865	9799	20005946852	2033.445	2004.214	29.231	-0.08295	0.5694	
YAL063C	0.000671	32211	20000210640	7492.304	7483.912	8.391	0.01739	15.23	
YAL064CA	0.004815	2632	20001955784	521.981	523.236	-1.255	-0.003894	0.05106	
YAL064W	0.005307	2185	20001009226	449.505	450.269	-0.764	-0.01025	0.06071	
YAL064WB	0.005464	3032	20007860108	523.935	525.357	-1.422	0.001912	0.04611	
YAL065C	0.002324	3105	20012660691	533.248	534.103	-0.855	-0.01023	0.06216	
YAL067C	0.003482	11843	20000920744	2710.451	2701.370	9.081	-0.00638	1.414	
YAL068C	0.05321	2786	20006219000	500.716	498.306	2.410	-0.008308	0.0331	
YAR002CA	0.3306	3892	20003933795	926.909	909.792	17.117	-0.1247	0.1272	
YAR002W	0.08884	10467	20000876064	2445.254	2334.769	110.486	-0.3092	0.7495	
YAR003W	0.01736	8566	20001763692	1873.273	1878.203	-4.929	-0.01937	0.6671	
YAR007C	0.07204	11640	20001858863	2852.974	2740.915	112.059	-0.3218	1.116	
YAR008W	0.06365	5791	20005202999	1177.185	1164.683	12.502	-0.08133	0.2077	
YAR014C	0.01781	13652	20002146150	3304.920	3257.267	47.653	-0.1791	2.158	
YAR015W	0.2413	5706	20000012098	1323.789	1275.034	48.755	-0.2193	0.2203	
YAR018C	0.02681	8308	20001036791	1937.543	1910.691	26.852	-0.08155	0.6996	
YAR019C	0.004468	20591	20000044739	4901.283	4876.807	24.476	-0.01997	5.399	
YAR020C	0.9946	1354	20001575622	229.150	227.631	1.519	-0.02427	0.004457	
YAR023C	0.005318	3683	20006646426	753.958	753.701	0.257	0.03137	0.09655	
YAR027W	0.05885	4802	20004048351	1000.242	986.946	13.295	-0.05083	0.1252	
YAR028W	0.02089	4620	20001363956	1000.552	996.529	4.023	0.0301	0.2266	
YAR029W	0.002071	1362	20011535545	307.979	308.571	-0.593	0.03348	0.0251	
YAR031W	0.002175	5750	20001462397	1272.420	1280.111	-7.691	0.004713	0.3157	
YAR033W	0.0186	4965	20008207852	996.495	985.005	11.490	-0.06208	0.1505	
YAR035W	0.01023	15291	20000938506	3239.295	3207.290	32.004	-0.08706	2.128	
YAR042W	0.01532	23034	20002021583	6272.638	5919.883	352.755	-0.4392	6.27	
YAR050W	0.001264	37200	20000857289	9269.432	9097.914	171.518	-0.1987	22.05	
YAR064W	0.001266	2107	20014657221	410.813	412.690	-1.877	0.001932	0.05805	
YAR066W	0.005157	4787	20000587861	852.771	855.789	-3.017	0.00524	0.1575	
YAR068W	0.01535	4097	20006199737	682.447	674.459	7.988	-0.0726	0.1346	
YAR071W	0.3374	7038	20009467155	2071.430	1970.894	100.536	-0.3428	0.4592	
YBL001C	0.2903	1998	20015254963	434.588	428.660	5.928	-0.0401	0.02194	
YBL002W	0.7558	2442	20006305677	546.093	537.887	8.207	-0.09763	0.04118	
YBL003C	0.7568	2719	20018374753	552.134	541.547	10.587	-0.08986	0.0338	
YBL004W	0.01949	44613	20000734567	19201.753	14148.113	5053.640	-2.541	34.82	
YBL005W	0.02043	19468	20000934311	4904.722	4661.275	243.447	-0.4612	4.304	
YBL006C	0.1949	3820	20020801842	759.491	752.564	6.927	-0.06677	0.09164	
YBL007C	0.1244	18803	20002697475	6844.508	5665.435	1179.072	-1.298	4.4	
YBL008W	0.004643	17547	20001753815	4140.722	4003.511	137.211	-0.2056	3.541	
YBL009W	0.008552	14000	20000829535	3212.471	3131.859	80.612	-0.1784	2.35	
YBL010C	0.004229	5544	20000887072	1205.501	1210.933	-5.432	0.04576	0.3623	
YBL011W	0.05449	14895	20000553036	3682.953	3390.749	292.204	-0.4786	1.7	
YBL013W	0.001373	9339	20000924107	1790.016	1782.057	7.959	-0.0123	0.7181	
