ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL027W	0.02962	5488	20002843048	1227.325	1212.239	15.086	-0.05747	0.3468	
YAL028W	0.00626	11048	20001113623	2544.018	2490.146	53.872	-0.09576	1.456	
YAL029C	0.0107	28854	20003655839	8723.270	7854.824	868.446	-0.7711	12.52	
YAL030W	0.2404	2428	20003976642	587.038	581.263	5.775	-0.0653	0.05249	
YAL031C	0.01527	16217	20000507865	3896.827	3657.609	239.218	-0.4035	3.063	
YAL032C	0.005799	8106	20002980961	1767.853	1791.321	-23.469	0.1032	0.6742	
YAL033W	0.07453	3361	20002549234	832.532	819.432	13.100	-0.05111	0.09195	
YAL034C	0.001526	8592	20003016657	1963.597	1951.013	12.584	0.01216	1.016	
YAL034WA	0.006985	5995	20000133333	1361.594	1347.573	14.021	-0.03047	0.5202	
YAL035W	0.2857	12236	20000596500	5220.708	4513.062	707.647	-1.023	2.218	
YAL036C	0.3492	6122	20004216728	1724.560	1646.260	78.300	-0.3146	0.3298	
YAL037W	0.008014	5481	20002037247	1263.751	1252.392	11.359	0.0003048	0.4029	
YAL038W	14.56	1078	20009723506	2388.842	2188.423	200.419	-0.4789	0.3783	
YAL039C	0.2378	4607	20004330436	1256.131	1226.350	29.781	-0.2088	0.2498	
YAL040C	0.01916	12558	20000328809	2806.359	2731.430	74.929	-0.2216	1.787	
YAL041W	0.01412	16961	20004879346	4327.968	4193.407	134.561	-0.2533	3.896	
YAL042W	0.4625	5911	20004533237	1925.831	1837.113	88.718	-0.366	0.3306	
YAL043C	0.02276	16265	20000323431	3958.389	3742.798	215.591	-0.4471	3.271	
YAL044C	1.007	2328	20002499157	813.306	793.314	19.992	-0.1757	0.06128	
YAL046C	0.06163	2563	20004305767	591.722	586.478	5.244	-0.05161	0.06976	
YAL047C	0.006219	11932	20002660417	3059.899	3040.778	19.122	0.0237	2.773	
YAL048C	0.00264	13989	20000321600	3239.468	3208.963	30.505	-0.06113	2.437	
YAL049C	0.2205	4635	20001019519	1145.828	1121.585	24.243	-0.1478	0.1507	
YAL051W	0.01629	20607	20000418167	5559.681	5135.668	424.013	-0.6272	5.315	
YAL053W	0.148	13248	20000962902	3920.143	3529.720	390.423	-0.6615	1.619	
YAL054C	0.003736	15939	20000145756	3505.871	3468.218	37.653	-0.05176	2.593	
YAL055W	0.08669	3773	20007718916	853.109	850.419	2.690	-0.06348	0.1181	
YAL056W	0.0126	17762	20005117104	4438.880	4299.700	139.180	-0.3112	3.477	
YAL058W	0.05662	9922	20000320530	2370.214	2302.523	67.691	-0.2809	0.8806	
YAL059W	0.1477	4168	20006815125	1000.787	981.577	19.210	-0.1329	0.164	
YAL060W	0.1071	7322	20000726045	1783.464	1724.599	58.865	-0.215	0.3647	
YAL061W	0.01077	8873	20000059859	1938.960	1931.250	7.710	-0.05946	0.6823	
YAL062W	0.02865	9698	20000957260	2150.668	2116.193	34.475	-0.08508	0.7165	
YAL063C	0.000671	31784	20000129300	7678.639	7603.934	74.705	-0.0934	15.94	
YAL064CA	0.004815	2652	20002127204	625.848	624.404	1.443	0.04345	0.08375	
YAL064W	0.005307	2284	20000681645	553.442	545.397	8.045	-0.0356	0.0625	
YAL064WB	0.005464	2931	20001821474	626.410	623.877	2.532	0.0001438	0.07394	
YAL065C	0.002324	2988	20000056053	634.185	634.590	-0.405	0.00323	0.1114	
YAL067C	0.003482	11917	20000089023	2861.706	2840.594	21.113	0.01827	1.904	
YAL068C	0.05321	2848	20001802237	596.433	595.721	0.712	-0.03681	0.06452	
YAR002CA	0.3306	3852	20007974917	1030.141	1003.950	26.190	-0.1616	0.1189	
YAR002W	0.08884	10354	20003951192	2572.295	2444.876	127.419	-0.3623	0.8829	
YAR003W	0.01736	8491	20004676351	2003.250	1991.009	12.242	-0.03146	0.8541	
YAR007C	0.07204	11471	20001329423	3002.516	2825.904	176.611	-0.4109	1.268	
YAR008W	0.06365	5612	20000595917	1273.769	1269.392	4.377	-0.09669	0.3083	
YAR014C	0.01781	13750	20000537270	3424.631	3385.311	39.321	-0.1622	2.244	
YAR015W	0.2413	5668	20000733132	1417.857	1376.588	41.269	-0.2384	0.2467	
YAR018C	0.02681	8366	20002662678	2068.348	2005.525	62.823	-0.173	0.7434	
YAR019C	0.004468	20492	20000320365	5062.074	5001.631	60.442	-0.03631	5.962	
YAR020C	0.9946	1121	20026546020	325.035	322.564	2.471	-0.05443	0.01203	
YAR023C	0.005318	3682	20000151253	853.255	853.331	-0.076	0.007378	0.1216	
YAR027W	0.05885	4824	20005027013	1092.977	1091.623	1.354	-0.04077	0.2135	
YAR028W	0.02089	4663	20013115251	1093.143	1094.236	-1.093	-0.0163	0.2415	
YAR029W	0.002071	1315	20009948870	405.392	404.311	1.082	0.00678	0.03653	
YAR031W	0.002175	5724	20006418948	1383.115	1387.961	-4.846	0.01977	0.3717	
YAR033W	0.0186	5102	20000713995	1093.644	1096.714	-3.070	-0.01079	0.2633	
YAR035W	0.01023	15177	20000193599	3414.455	3280.098	134.357	-0.2075	2.09	
YAR042W	0.01532	23211	20000086148	6454.084	6049.170	404.914	-0.517	6.928	
YAR050W	0.001264	37472	20000050164	9456.671	9238.294	218.377	-0.1973	22.93	
YAR064W	0.001266	2010	20002966019	514.974	508.794	6.180	-0.02338	0.06638	
YAR066W	0.005157	4778	20004030542	960.486	956.773	3.713	-0.001249	0.1662	
YAR068W	0.01535	4209	20003653595	788.180	777.434	10.745	-0.07417	0.198	
YAR071W	0.3374	6820	20002053235	2173.684	2074.680	99.004	-0.3834	0.5262	
YBL001C	0.2903	2020	20011192563	532.013	524.613	7.400	-0.1021	0.04314	
YBL002W	0.7558	2358	20005570330	644.185	634.177	10.008	-0.1377	0.06057	
YBL003C	0.7568	2492	20001241554	647.126	638.587	8.539	-0.1306	0.05798	
YBL004W	0.01949	44179	20001469504	19946.566	14342.062	5604.504	-2.539	35.9	
YBL005W	0.02043	19228	20000152850	5082.668	4803.099	279.569	-0.4753	4.77	
YBL006C	0.1949	3554	20006866024	862.233	846.240	15.992	-0.1408	0.1205	
YBL007C	0.1244	18357	20000097608	6887.957	5781.620	1106.337	-1.354	4.711	
YBL008W	0.004643	17543	20000764267	4216.856	4224.930	-8.074	-0.01927	4.152	
YBL009W	0.008552	14235	20000986697	3329.951	3319.435	10.516	-0.006933	3.155	
YBL010C	0.004229	5518	20004797610	1314.136	1316.693	-2.557	-0.0119	0.5031	
YBL011W	0.05449	14551	20000381800	3794.717	3519.886	274.831	-0.4906	1.921	
YBL013W	0.001373	9249	20000441512	1909.101	1894.719	14.382	0.002254	0.7706	
