ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL024C	0.002008	28802	20000379551	8372.046	7979.392	392.655	-0.3316	14.52	
YAL025C	0.08824	5333	20004346660	1404.403	1376.807	27.596	-0.1261	0.247	
YAL026C	0.003022	28113	20001338901	7561.943	7339.020	222.923	-0.3259	10.7	
YAL027W	0.02962	5493	20002047246	1200.527	1191.786	8.741	-0.07891	0.3001	
YAL028W	0.00626	11179	20000078964	2486.544	2466.444	20.100	-0.08669	1.424	
YAL029C	0.0107	28792	20001605170	8662.290	7768.417	893.873	-0.7647	11.54	
YAL030W	0.2404	2414	20007011975	565.473	560.597	4.876	-0.06873	0.0493	
YAL031C	0.01527	16222	20002913470	3822.250	3632.264	189.986	-0.3124	2.861	
YAL032C	0.005799	7986	20000977180	1743.798	1744.670	-0.872	-0.01414	0.5662	
YAL033W	0.07453	3524	20005839159	805.915	805.133	0.782	0.01643	0.1089	
YAL034C	0.001526	8832	20003822060	1914.775	1930.928	-16.154	0.03579	1.016	
YAL034WA	0.006985	5830	20004810396	1327.454	1324.417	3.036	-0.03797	0.4828	
YAL035W	0.2857	12009	20000161488	5347.885	4488.385	859.500	-1.028	2.33	
YAL036C	0.3492	6095	20002548063	1701.602	1622.017	79.585	-0.301	0.2964	
YAL037W	0.008014	5390	20005656822	1226.474	1229.792	-3.318	-0.003814	0.4106	
YAL038W	14.56	1067	20013487225	2338.937	2166.965	171.973	-0.4706	0.3669	
YAL039C	0.2378	4862	20005001899	1235.219	1201.348	33.871	-0.2031	0.2049	
YAL040C	0.01916	12373	20002478068	2783.183	2715.792	67.391	-0.1869	1.81	
YAL041W	0.01412	16896	20001096303	4314.788	4154.476	160.312	-0.2589	3.829	
YAL042W	0.4625	5953	20004766588	1908.477	1818.671	89.806	-0.35	0.3362	
YAL043C	0.02276	16191	20000057479	4009.271	3747.732	261.539	-0.3406	3.013	
YAL044C	1.007	2422	20004440913	791.972	774.033	17.939	-0.1666	0.0742	
YAL046C	0.06163	2422	20004247291	567.790	568.616	-0.827	-0.02821	0.08568	
YAL047C	0.006219	11765	20002495204	3001.115	3004.767	-3.652	-0.009262	2.666	
YAL048C	0.00264	14016	20000172752	3222.248	3230.804	-8.556	0.05616	2.862	
YAL049C	0.2205	4609	20003289266	1133.100	1096.630	36.470	-0.1592	0.1227	
YAL051W	0.01629	20565	20002051717	5477.462	5153.286	324.176	-0.4793	4.822	
YAL053W	0.148	13328	20005437967	3859.130	3514.497	344.632	-0.6449	1.576	
YAL054C	0.003736	15756	20000319424	3422.263	3433.249	-10.986	-0.02824	2.242	
YAL055W	0.08669	3637	20000365085	838.773	826.422	12.351	-0.08523	0.09617	
YAL056W	0.0126	17947	20001114608	4485.531	4288.868	196.662	-0.2179	3.308	
YAL058W	0.05662	9918	20001532467	2343.518	2276.645	66.872	-0.2371	0.8343	
YAL059W	0.1477	4127	20000368731	979.786	963.828	15.958	-0.08782	0.1324	
YAL060W	0.1071	7437	20003599255	1762.918	1707.037	55.881	-0.2242	0.4215	
YAL061W	0.01077	8954	20001072784	1942.267	1920.368	21.899	-0.04135	0.7272	
YAL062W	0.02865	9735	20002621655	2127.023	2101.577	25.446	-0.03359	0.7023	
YAL063C	0.000671	31850	20000437085	7752.537	7448.844	303.693	-0.1893	15.01	
YAL064CA	0.004815	2703	20022305897	601.392	602.288	-0.896	0.009992	0.0772	
YAL064W	0.005307	2231	20001318137	528.638	528.750	-0.112	0.0135	0.06936	
YAL064WB	0.005464	2999	20025451203	600.889	604.748	-3.859	0.0006532	0.0741	
YAL065C	0.002324	3056	20001988638	613.385	613.128	0.257	0.02108	0.07563	
YAL067C	0.003482	11746	20004367029	2824.050	2774.089	49.960	-0.1074	1.687	
YAL068C	0.05321	2890	20004423990	576.274	575.895	0.379	-0.009553	0.05548	
YAR002CA	0.3306	3804	20004715425	1009.387	984.309	25.078	-0.1673	0.143	
YAR002W	0.08884	10073	20001300134	2539.140	2416.999	122.141	-0.3448	0.8349	
YAR003W	0.01736	8428	20001713895	1960.596	1960.774	-0.178	-0.07743	0.7696	
YAR007C	0.07204	11563	20002261693	2984.519	2816.402	168.117	-0.3819	1.288	
YAR008W	0.06365	5651	20003383416	1262.932	1239.490	23.442	-0.1433	0.2536	
YAR014C	0.01781	13782	20005876431	3416.842	3337.897	78.946	-0.2225	2.321	
YAR015W	0.2413	5585	20003494150	1397.621	1354.478	43.143	-0.2424	0.253	
YAR018C	0.02681	8408	20001004152	2028.713	1990.569	38.144	-0.1462	0.7873	
YAR019C	0.004468	20039	20000610573	5033.105	4930.306	102.800	-0.1497	5.616	
YAR020C	0.9946	1256	20042850250	304.567	302.201	2.365	-0.05545	0.01036	
YAR023C	0.005318	3639	20000169146	829.883	834.579	-4.696	0.02443	0.1313	
YAR027W	0.05885	4836	20001014356	1082.062	1067.131	14.931	-0.076	0.2213	
YAR028W	0.02089	4693	20006297060	1075.549	1070.722	4.827	-0.006963	0.2457	
YAR029W	0.002071	1282	20015341067	382.834	384.429	-1.595	0.01023	0.03951	
YAR031W	0.002175	5767	20001108209	1374.515	1369.887	4.627	0.03511	0.3946	
YAR033W	0.0186	4912	20003787268	1072.962	1069.988	2.973	-0.07687	0.2262	
YAR035W	0.01023	14987	20000322975	3359.936	3308.643	51.293	-0.09245	2.509	
YAR042W	0.01532	23401	20000570634	6359.207	5989.876	369.331	-0.4835	6.282	
YAR050W	0.001264	37196	20000278317	9561.995	9198.502	363.493	-0.1554	23.04	
YAR064W	0.001266	2068	20020141286	489.880	486.653	3.227	-0.04891	0.05114	
YAR066W	0.005157	4751	20020126093	935.477	932.654	2.824	-0.02836	0.1806	
YAR068W	0.01535	4117	20004862270	761.025	763.306	-2.281	-0.00315	0.2183	
YAR071W	0.3374	6861	20000414497	2160.612	2053.290	107.322	-0.3789	0.4988	
YBL001C	0.2903	1912	20004985260	510.351	503.734	6.618	-0.07788	0.0314	
YBL002W	0.7558	2302	20050187571	625.454	613.651	11.803	-0.12	0.0523	
YBL003C	0.7568	2626	20012317785	630.579	618.410	12.169	-0.1061	0.04762	
YBL004W	0.01949	44154	20000057468	19505.062	14115.029	5390.032	-2.712	35.49	
YBL005W	0.02043	19518	20000817051	5149.216	4743.093	406.123	-0.4445	4.208	
YBL006C	0.1949	3543	20005009325	845.285	825.212	20.073	-0.1309	0.1085	
YBL007C	0.1244	18740	20000581459	7032.240	5757.139	1275.101	-1.329	4.515	
YBL008W	0.004643	17780	20000142715	4187.565	4192.060	-4.495	-0.06294	4.241	
YBL009W	0.008552	14028	20003057886	3286.443	3245.041	41.401	-0.156	2.661	
YBL010C	0.004229	5385	20003934330	1290.229	1292.573	-2.344	0.01493	0.393	
YBL011W	0.05449	14851	20000000078	3785.789	3497.597	288.192	-0.4765	1.873	
YBL013W	0.001373	9219	20007155822	1858.075	1869.953	-11.878	-0.01155	0.788	
