ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL046C	0.06163	2411	20006906480	492.862	493.295	-0.433	-0.01832	0.05953	
YAL047C	0.006219	11734	20001688126	2908.630	2870.887	37.743	-0.1374	2.468	
YAL048C	0.00264	13719	20002421051	3123.792	3117.313	6.480	-0.006607	2.552	
YAL049C	0.2205	4698	20001612598	1048.079	1026.061	22.018	-0.1144	0.1276	
YAL051W	0.01629	20728	20000861269	5361.232	5094.989	266.244	-0.4146	5.15	
YAL053W	0.148	13676	20000437244	3781.751	3425.196	356.555	-0.6136	1.485	
YAL054C	0.003736	15587	20000779084	3379.036	3340.384	38.652	-0.007858	2.106	
YAL055W	0.08669	3808	20006865848	754.243	753.162	1.080	-0.03507	0.07266	
YAL056W	0.0126	17840	20000318714	4377.493	4196.260	181.232	-0.1583	2.951	
YAL058W	0.05662	10061	20000954828	2261.959	2181.238	80.721	-0.2784	0.7426	
YAL059W	0.1477	4243	20004601025	896.443	886.651	9.793	-0.1006	0.1322	
YAL060W	0.1071	7525	20005489194	1653.617	1626.221	27.395	-0.1847	0.3649	
YAL061W	0.01077	8884	20000238912	1861.258	1831.732	29.526	-0.02629	0.6962	
YAL062W	0.02865	9504	20001322977	2033.293	2003.273	30.020	-0.09556	0.6829	
YAL063C	0.000671	31913	20003236084	7492.626	7427.173	65.453	-0.06345	15.24	
YAL064CA	0.004815	2741	20009227060	527.698	526.935	0.762	0.01846	0.05575	
YAL064W	0.005307	2330	20000471458	453.047	451.077	1.970	-0.02182	0.05935	
YAL064WB	0.005464	3028	20000088849	526.231	527.059	-0.828	-0.001912	0.04587	
YAL065C	0.002324	3078	20001571419	536.138	534.956	1.182	-0.02638	0.06359	
YAL067C	0.003482	11940	20001496888	2737.336	2732.005	5.331	0.03063	1.778	
YAL068C	0.05321	2728	20012994066	502.014	499.875	2.139	-0.02696	0.04545	
YAR002CA	0.3306	4000	20006667360	930.796	911.189	19.607	-0.14	0.1341	
YAR002W	0.08884	10414	20004444657	2444.736	2329.619	115.117	-0.3359	0.7495	
YAR003W	0.01736	8441	20005543122	1919.155	1881.130	38.025	-0.06547	0.6648	
YAR007C	0.07204	11588	20001307073	2909.073	2745.792	163.280	-0.32	1.286	
YAR008W	0.06365	5701	20000791313	1180.994	1161.915	19.079	-0.09957	0.2141	
YAR014C	0.01781	13642	20002694936	3336.251	3270.099	66.152	-0.1253	1.983	
YAR015W	0.2413	5703	20000203783	1317.872	1278.397	39.475	-0.2114	0.2157	
YAR018C	0.02681	8450	20002413876	1943.823	1905.491	38.332	-0.0925	0.6484	
YAR019C	0.004468	20285	20000814960	4951.483	4865.039	86.444	-0.03524	5.62	
YAR020C	0.9946	1230	20007910310	230.697	230.233	0.464	-0.01419	0.009831	
YAR023C	0.005318	3645	20000109239	756.403	751.143	5.260	-0.01675	0.08279	
YAR027W	0.05885	4737	20000889432	1000.381	989.528	10.853	-0.04887	0.1303	
YAR028W	0.02089	4708	20000902130	991.132	992.903	-1.771	-0.02085	0.1885	
YAR029W	0.002071	1250	20032080220	309.480	309.081	0.399	-0.02263	0.0223	
YAR031W	0.002175	5748	20019937484	1288.164	1274.870	13.295	-0.01214	0.2481	
YAR033W	0.0186	5119	20003214368	998.983	993.118	5.865	-0.04647	0.191	
YAR035W	0.01023	15244	20000775567	3241.577	3162.692	78.885	-0.1943	1.909	
YAR042W	0.01532	23342	20001157082	6302.839	5893.688	409.151	-0.4498	5.997	
YAR050W	0.001264	37561	20000632572	9297.152	9021.527	275.625	-0.2474	21.7	
YAR064W	0.001266	2007	20005783068	413.416	414.371	-0.955	0.01448	0.036	
YAR066W	0.005157	4876	20010101346	861.527	854.256	7.271	-0.03011	0.1553	
YAR068W	0.01535	4094	20000387152	684.408	682.726	1.682	-0.02172	0.1577	
YAR071W	0.3374	7056	20000333794	2082.448	1969.293	113.155	-0.3497	0.4231	
YBL001C	0.2903	1987	20006556299	432.936	431.375	1.561	-0.05413	0.02966	
YBL002W	0.7558	2437	20008611549	548.443	540.124	8.318	-0.1028	0.04304	
YBL003C	0.7568	2765	20008482181	553.215	543.527	9.688	-0.08944	0.03049	
YBL004W	0.01949	44538	20000341892	19250.259	14107.819	5142.440	-2.57	34.64	
YBL005W	0.02043	19272	20001063247	4979.596	4655.963	323.633	-0.5223	4.457	
YBL006C	0.1949	3685	20001357809	759.712	750.115	9.597	-0.09013	0.08999	
YBL007C	0.1244	18655	20003247934	6813.477	5668.722	1144.755	-1.31	4.554	
YBL008W	0.004643	17814	20002272271	4091.935	4052.052	39.883	-0.05206	3.062	
YBL009W	0.008552	14048	20000105879	3221.017	3148.040	72.976	-0.121	2.489	
YBL010C	0.004229	5604	20007030188	1206.730	1217.238	-10.508	0.04013	0.3752	
YBL011W	0.05449	14846	20006017922	3659.738	3414.814	244.924	-0.4697	1.866	
YBL013W	0.001373	9089	20000836753	1789.663	1796.924	-7.261	0.01327	0.7658	
