ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL025C	0.08824	5466	20008969722	1309.515	1292.220	17.294	-0.1098	0.216	
YAL026C	0.003022	28012	20001149744	7405.518	7240.301	165.218	-0.2167	11.24	
YAL027W	0.02962	5530	20003399850	1119.723	1109.860	9.863	-0.004591	0.2432	
YAL028W	0.00626	11265	20000196169	2388.998	2375.032	13.966	-0.07537	1.242	
YAL029C	0.0107	28711	20001111707	8531.370	7681.622	849.747	-0.7772	11.93	
YAL030W	0.2404	2486	20006023842	483.404	480.035	3.368	-0.03425	0.03141	
YAL031C	0.01527	16465	20001877652	3724.940	3580.690	144.250	-0.2173	2.875	
YAL032C	0.005799	8070	20000690662	1645.961	1654.476	-8.515	0.01673	0.4292	
YAL033W	0.07453	3322	20002615507	721.428	715.119	6.309	-0.04022	0.05622	
YAL034C	0.001526	8732	20004224907	1825.842	1832.121	-6.279	0.009591	0.9701	
YAL034WA	0.006985	6030	20000387727	1257.585	1249.054	8.531	0.02701	0.4806	
YAL035W	0.2857	12290	20000406331	5143.919	4399.393	744.525	-0.956	2.112	
YAL036C	0.3492	6286	20009016028	1621.272	1536.350	84.922	-0.2995	0.2871	
YAL037W	0.008014	5637	20001898052	1141.671	1138.442	3.229	-0.02163	0.3257	
YAL038W	14.56	1304	20039818298	2219.205	2079.682	139.523	-0.4394	0.3426	
YAL039C	0.2378	4859	20001763209	1144.631	1116.815	27.816	-0.1679	0.1456	
YAL040C	0.01916	12661	20003294627	2675.805	2594.865	80.939	-0.1938	1.476	
YAL041W	0.01412	16916	20008461142	4161.044	3995.586	165.459	-0.3381	3.046	
YAL042W	0.4625	6212	20004489902	1833.564	1733.385	100.179	-0.3225	0.3198	
YAL043C	0.02276	16311	20000581113	3812.656	3596.155	216.502	-0.4336	2.95	
YAL044C	1.007	2647	20003005937	707.536	692.604	14.932	-0.1368	0.04501	
YAL046C	0.06163	2518	20004665029	487.270	487.975	-0.704	-0.003453	0.06136	
YAL047C	0.006219	12092	20000567733	2916.383	2898.806	17.577	-0.01202	2.377	
YAL048C	0.00264	13763	20000022479	3135.562	3105.675	29.887	-0.006586	2.397	
YAL049C	0.2205	4802	20000426535	1031.183	1019.958	11.225	-0.1097	0.1286	
YAL051W	0.01629	20985	20000896054	5376.027	5079.694	296.333	-0.5242	5.544	
YAL053W	0.148	13629	20001416957	3804.421	3417.617	386.804	-0.624	1.567	
YAL054C	0.003736	15653	20002333001	3373.481	3322.568	50.913	-0.01834	2.07	
YAL055W	0.08669	3637	20001766933	746.372	745.373	0.999	-0.04008	0.06357	
YAL056W	0.0126	17850	20000212513	4349.259	4200.111	149.148	-0.253	3.423	
YAL058W	0.05662	10340	20001703352	2288.758	2189.906	98.852	-0.2176	0.7944	
YAL059W	0.1477	4162	20002926184	889.646	881.301	8.345	-0.07059	0.1161	
YAL060W	0.1071	7641	20000079905	1669.406	1621.347	48.059	-0.1841	0.3598	
YAL061W	0.01077	8849	20001415538	1838.898	1821.126	17.773	-0.05426	0.522	
YAL062W	0.02865	9772	20000979356	2031.117	1992.089	39.029	-0.09333	0.5768	
YAL063C	0.000671	32419	20001075670	7496.885	7389.885	107.000	-0.04847	14.47	
YAL064CA	0.004815	2798	20006223975	520.335	517.341	2.994	-0.04071	0.04226	
YAL064W	0.005307	2350	20004806428	444.414	447.367	-2.952	0.01848	0.04766	
YAL064WB	0.005464	2993	20010332602	521.789	520.350	1.439	-0.005372	0.03947	
YAL065C	0.002324	3012	20003418027	526.709	531.082	-4.373	-0.0005643	0.06481	
YAL067C	0.003482	11930	20002023699	2697.931	2725.587	-27.657	0.05595	1.619	
YAL068C	0.05321	2817	20007408657	495.097	495.559	-0.463	0.01679	0.04077	
YAR002CA	0.3306	3896	20001572094	923.551	901.601	21.950	-0.1418	0.1002	
YAR002W	0.08884	10328	20002811973	2438.391	2353.242	85.149	-0.235	0.8504	
YAR003W	0.01736	8647	20001822737	1894.460	1864.000	30.460	-0.08536	0.7035	
YAR007C	0.07204	11609	20000481782	2837.355	2733.147	104.208	-0.3061	1.112	
YAR008W	0.06365	5713	20000293978	1179.065	1161.262	17.802	-0.07216	0.258	
YAR014C	0.01781	13612	20001543380	3357.259	3254.291	102.969	-0.146	2.093	
YAR015W	0.2413	5637	20001725539	1316.898	1271.843	45.055	-0.2133	0.2289	
YAR018C	0.02681	8500	20001568978	1931.092	1906.779	24.314	-0.1009	0.7206	
YAR019C	0.004468	20037	20000222352	4827.869	4795.456	32.413	-0.1546	5.192	
YAR020C	0.9946	1326	20001670162	224.607	223.698	0.909	-0.02754	0.00478	
YAR023C	0.005318	3647	20020637824	747.753	747.563	0.190	0.001851	0.08546	
YAR027W	0.05885	4722	20002426821	989.496	985.331	4.165	-0.05731	0.1543	
YAR028W	0.02089	4754	20006572910	986.915	983.131	3.783	-0.03573	0.1842	
YAR029W	0.002071	1252	20000771345	302.886	303.681	-0.795	0.009283	0.02548	
YAR031W	0.002175	5641	20002390448	1272.960	1275.087	-2.126	0.01746	0.3087	
YAR033W	0.0186	4827	20004217508	993.087	981.460	11.627	-0.06509	0.1804	
YAR035W	0.01023	15140	20000758544	3230.002	3191.165	38.837	-0.1081	2.126	
YAR042W	0.01532	23198	20001091546	6233.761	5892.958	340.803	-0.5059	6.301	
YAR050W	0.001264	37402	20000294965	9228.879	9229.091	-0.211	0.006178	24.38	
YAR064W	0.001266	2066	20014893998	407.692	407.806	-0.113	0.001383	0.03561	
YAR066W	0.005157	4840	20003271200	854.957	851.836	3.121	-0.007116	0.15	
YAR068W	0.01535	4168	20001312039	680.758	680.533	0.226	0.01183	0.158	
YAR071W	0.3374	7130	20000121832	2077.934	1965.461	112.473	-0.334	0.422	
YBL001C	0.2903	2044	20008875459	427.185	424.522	2.664	-0.05364	0.02346	
YBL002W	0.7558	2423	20010562033	540.185	533.396	6.789	-0.09848	0.03494	
YBL003C	0.7568	2874	20013093965	545.574	538.751	6.823	-0.08531	0.04258	
YBL004W	0.01949	44432	20000304551	19101.433	13938.135	5163.298	-2.765	35.05	
YBL005W	0.02043	19145	20000202114	4977.779	4678.218	299.561	-0.3719	4.366	
YBL006C	0.1949	3635	20001800807	758.268	747.336	10.932	-0.06162	0.09479	
YBL007C	0.1244	18820	20001457205	6931.186	5676.505	1254.681	-1.278	4.501	
YBL008W	0.004643	17674	20001075191	4112.231	3996.424	115.807	-0.1917	3.451	
YBL009W	0.008552	14292	20001361101	3212.935	3151.824	61.111	-0.1497	2.56	
YBL010C	0.004229	5377	20005219852	1198.401	1205.317	-6.916	0.001132	0.3833	
YBL011W	0.05449	14931	20001952135	3619.780	3396.909	222.871	-0.4332	1.765	
YBL013W	0.001373	9180	20001373019	1785.316	1778.636	6.679	-0.001019	0.7573	
