ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL029C	0.0107	28753	20000031959	8415.179	7727.137	688.042	-0.7181	12.22	
YAL030W	0.2404	2500	20001558244	484.120	481.768	2.351	-0.04478	0.03332	
YAL031C	0.01527	16414	20002286581	3680.534	3597.712	82.821	-0.1677	2.99	
YAL032C	0.005799	7960	20000314779	1659.766	1646.720	13.046	-0.03936	0.4513	
YAL033W	0.07453	3457	20007083924	720.674	715.359	5.315	-0.05976	0.06567	
YAL034C	0.001526	8988	20002797682	1837.181	1818.633	18.549	-0.02059	0.6889	
YAL034WA	0.006985	5894	20004225181	1244.081	1239.623	4.458	-0.03282	0.3695	
YAL035W	0.2857	12143	20000267956	5180.740	4405.419	775.321	-0.9833	2.293	
YAL036C	0.3492	6250	20001599270	1637.868	1541.168	96.699	-0.2863	0.2752	
YAL037W	0.008014	5479	20002938770	1141.611	1141.007	0.603	-0.05367	0.327	
YAL038W	14.56	1427	20009094945	2266.399	2083.165	183.234	-0.4382	0.3415	
YAL039C	0.2378	4857	20015937256	1146.521	1119.112	27.409	-0.1962	0.1842	
YAL040C	0.01916	12672	20000197753	2692.116	2627.751	64.364	-0.1306	1.744	
YAL041W	0.01412	17079	20001883349	4176.238	4011.599	164.639	-0.2798	2.991	
YAL042W	0.4625	6051	20003049895	1832.409	1734.089	98.320	-0.3388	0.3296	
YAL043C	0.02276	16023	20002505048	3876.238	3629.290	246.948	-0.4021	2.964	
YAL044C	1.007	2578	20003890236	710.516	694.755	15.762	-0.1296	0.03995	
YAL046C	0.06163	2414	20001640058	491.017	491.064	-0.047	0.003196	0.0658	
YAL047C	0.006219	11805	20005943447	2926.540	2875.808	50.732	-0.07716	2.216	
YAL048C	0.00264	13846	20001069149	3127.473	3144.558	-17.085	0.06992	2.586	
YAL049C	0.2205	4716	20000063216	1037.312	1022.591	14.721	-0.09251	0.1144	
YAL051W	0.01629	20749	20000634125	5372.506	5059.057	313.449	-0.4598	5.05	
YAL053W	0.148	13585	20000622212	3771.056	3418.370	352.686	-0.6266	1.466	
YAL054C	0.003736	15983	20000104043	3355.543	3350.285	5.259	-0.02798	2.478	
YAL055W	0.08669	3668	20001787206	750.405	747.753	2.652	-0.04911	0.08775	
YAL056W	0.0126	17872	20005255064	4379.193	4225.168	154.025	-0.1493	3.291	
YAL058W	0.05662	10055	20000848728	2265.087	2195.543	69.545	-0.231	0.8022	
YAL059W	0.1477	4202	20004622827	891.883	882.600	9.282	-0.07305	0.106	
YAL060W	0.1071	7503	20003355438	1675.047	1618.365	56.682	-0.1847	0.3205	
YAL061W	0.01077	8760	20003346961	1840.652	1824.689	15.962	-0.04719	0.5965	
YAL062W	0.02865	9622	20000979891	2015.670	1991.204	24.465	-0.09668	0.5321	
YAL063C	0.000671	32033	20000170363	7507.499	7443.857	63.642	-0.02719	15.23	
YAL064CA	0.004815	2687	20000703301	521.041	522.729	-1.689	0.01226	0.06199	
YAL064W	0.005307	2289	20007336834	448.147	449.008	-0.860	0.00215	0.06758	
YAL064WB	0.005464	3036	20008195541	524.192	522.477	1.715	0.001133	0.04235	
YAL065C	0.002324	3044	20003515367	531.536	534.716	-3.180	0.02362	0.06663	
YAL067C	0.003482	11931	20003368078	2721.362	2694.422	26.940	-0.06013	1.45	
YAL068C	0.05321	2844	20032361305	497.977	495.533	2.444	-0.01277	0.0289	
YAR002CA	0.3306	3971	20000044036	921.782	905.265	16.518	-0.1139	0.09039	
YAR002W	0.08884	10512	20000361965	2444.395	2322.049	122.345	-0.3625	0.7703	
YAR003W	0.01736	8584	20001272956	1907.258	1877.566	29.692	-0.01224	0.6967	
YAR007C	0.07204	11571	20001523544	2845.356	2716.558	128.798	-0.3788	1.135	
YAR008W	0.06365	5667	20001013374	1165.573	1159.095	6.478	-0.09555	0.239	
YAR014C	0.01781	13680	20000334656	3315.461	3239.444	76.017	-0.1926	2.129	
YAR015W	0.2413	5651	20002527103	1318.062	1277.050	41.012	-0.1722	0.2137	
YAR018C	0.02681	8212	20003235412	1954.875	1907.886	46.989	-0.08876	0.7156	
YAR019C	0.004468	20073	20000035202	4894.996	4806.585	88.411	-0.1233	5.126	
YAR020C	0.9946	1297	20012628747	226.863	225.572	1.291	-0.0215	0.003995	
YAR023C	0.005318	3653	20014669895	748.692	747.230	1.462	-0.004207	0.07945	
YAR027W	0.05885	4783	20007667492	996.483	985.367	11.116	-0.05426	0.1429	
YAR028W	0.02089	4713	20002316487	989.662	984.181	5.481	-0.01964	0.1823	
YAR029W	0.002071	1418	20006585922	305.452	305.701	-0.249	0.02463	0.02651	
YAR031W	0.002175	5728	20003354030	1278.464	1282.352	-3.887	0.02714	0.3245	
YAR033W	0.0186	4944	20000202869	993.418	995.564	-2.146	0.02218	0.1616	
YAR035W	0.01023	15105	20000291955	3260.691	3190.516	70.176	-0.1159	1.83	
YAR042W	0.01532	23056	20001079591	6233.469	5871.284	362.185	-0.5051	6.29	
YAR050W	0.001264	37282	20000107673	9168.384	9309.337	-140.953	0.01726	25.35	
YAR064W	0.001266	2081	20011640905	409.541	411.895	-2.354	0.03963	0.03888	
YAR066W	0.005157	4807	20002260328	853.633	855.818	-2.185	0.01489	0.1796	
YAR068W	0.01535	4167	20017348901	678.417	678.458	-0.041	-0.02242	0.1587	
YAR071W	0.3374	7179	20001448316	2039.172	1970.548	68.624	-0.3298	0.421	
YBL001C	0.2903	2064	20001723468	430.545	428.125	2.419	-0.03028	0.03119	
YBL002W	0.7558	2454	20004504964	544.674	535.254	9.420	-0.09056	0.03236	
YBL003C	0.7568	2639	20002950227	547.802	540.015	7.787	-0.08534	0.03512	
YBL004W	0.01949	44230	20000450601	19336.280	13950.819	5385.460	-2.6	33.13	
YBL005W	0.02043	19100	20000082496	4896.795	4689.269	207.526	-0.3633	4.19	
YBL006C	0.1949	3610	20002196246	754.231	749.663	4.568	-0.06937	0.09905	
YBL007C	0.1244	19089	20002257839	6851.214	5647.093	1204.121	-1.313	4.332	
YBL008W	0.004643	17539	20000077124	4119.690	4068.762	50.928	-0.04321	3.856	
YBL009W	0.008552	13891	20002571748	3214.584	3136.617	77.966	-0.215	2.631	
YBL010C	0.004229	5318	20004440294	1204.617	1199.092	5.525	-0.05842	0.3204	
YBL011W	0.05449	14807	20000339692	3666.515	3396.418	270.097	-0.4546	1.655	
YBL013W	0.001373	9120	20000212095	1792.350	1785.708	6.642	0.04631	0.6476	
