ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAR008W	0.06365	5677	20000462914	1174.860	1157.895	16.965	-0.07739	0.2039	
YAR014C	0.01781	13636	20001017849	3324.094	3257.572	66.522	-0.1335	1.836	
YAR015W	0.2413	5747	20001942625	1312.718	1271.031	41.686	-0.1925	0.1851	
YAR018C	0.02681	8477	20000062915	1918.534	1915.248	3.286	-0.08074	0.781	
YAR019C	0.004468	20270	20001318768	4969.962	4745.167	224.795	-0.2806	4.964	
YAR020C	0.9946	1303	20034082354	224.259	222.664	1.595	-0.02447	0.005916	
YAR023C	0.005318	3664	20004838943	746.089	747.137	-1.047	0.009213	0.08378	
YAR027W	0.05885	4658	20003459647	991.587	983.933	7.654	-0.04584	0.1492	
YAR028W	0.02089	4780	20007151720	989.016	987.437	1.579	0.0179	0.1847	
YAR029W	0.002071	1300	20007090052	301.954	301.414	0.540	-0.02029	0.01448	
YAR031W	0.002175	5741	20001177170	1269.201	1272.389	-3.188	-0.02026	0.3076	
YAR033W	0.0186	5186	20003538315	985.664	987.583	-1.918	-0.0145	0.1748	
YAR035W	0.01023	14939	20001941553	3256.422	3218.089	38.333	-0.05864	2.355	
YAR042W	0.01532	23395	20000855397	6265.528	5803.117	462.411	-0.5743	5.644	
YAR050W	0.001264	36859	20000419388	9364.778	9108.232	256.546	-0.08021	22.8	
YAR064W	0.001266	2023	20001899952	406.599	408.877	-2.279	0.0544	0.03868	
YAR066W	0.005157	4816	20002080460	849.162	845.577	3.586	-0.0344	0.1223	
YAR068W	0.01535	4170	20004832220	674.039	676.009	-1.970	-0.009912	0.1547	
YAR071W	0.3374	6976	20000582580	2076.385	1961.359	115.027	-0.3436	0.4141	
YBL001C	0.2903	2024	20001073092	425.912	422.798	3.114	-0.06295	0.02604	
YBL002W	0.7558	2430	20015268045	542.314	532.830	9.484	-0.09809	0.03691	
YBL003C	0.7568	2729	20009532867	547.990	537.830	10.160	-0.07553	0.03429	
YBL004W	0.01949	44188	20000236201	18523.503	13968.019	4555.484	-2.643	35.41	
YBL005W	0.02043	19384	20000628627	4948.283	4672.019	276.264	-0.424	4.201	
YBL006C	0.1949	3735	20001827016	755.481	746.189	9.292	-0.07058	0.09249	
YBL007C	0.1244	18941	20000724011	6847.157	5665.879	1181.278	-1.257	4.248	
YBL008W	0.004643	17735	20001091865	4091.384	4018.552	72.832	-0.1771	3.622	
YBL009W	0.008552	14236	20001971885	3242.959	3133.729	109.230	-0.1809	2.628	
YBL010C	0.004229	5537	20003596021	1204.388	1195.259	9.129	-0.06952	0.3461	
YBL011W	0.05449	14695	20002820759	3642.909	3405.564	237.345	-0.4396	1.818	
YBL013W	0.001373	9188	20002140476	1770.816	1770.653	0.163	0.001424	0.6288	
