ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAR008W	0.06365	5590	20004105518	1396.607	1374.708	21.898	-0.1178	0.352	
YAR014C	0.01781	13505	20000150808	3600.558	3503.216	97.342	-0.2129	2.49	
YAR015W	0.2413	5433	20001503663	1541.433	1482.594	58.839	-0.2952	0.3334	
YAR018C	0.02681	8421	20002668585	2171.933	2133.285	38.648	-0.1988	1.013	
YAR019C	0.004468	20328	20002009127	5209.840	5161.947	47.893	-0.09341	7.065	
YAR020C	0.9946	1048	20001540328	428.931	423.547	5.384	-0.101	0.0315	
YAR023C	0.005318	3618	20010024087	962.355	956.674	5.681	-0.04043	0.1957	
YAR027W	0.05885	4787	20007884290	1214.790	1193.081	21.709	-0.1314	0.2839	
YAR028W	0.02089	4729	20001217497	1217.091	1206.551	10.541	0.02463	0.3324	
YAR029W	0.002071	1267	20028136199	508.366	508.059	0.307	-0.006372	0.07334	
YAR031W	0.002175	5740	20005476026	1497.366	1499.208	-1.842	-0.002666	0.515	
YAR033W	0.0186	4827	20005279616	1216.364	1208.648	7.716	-0.01617	0.3301	
YAR035W	0.01023	14962	20001486202	3524.084	3474.845	49.239	-0.1154	2.705	
YAR042W	0.01532	23530	20000330421	6552.679	6190.034	362.645	-0.509	6.962	
YAR050W	0.001264	37038	20000896526	9664.680	9491.711	172.969	-0.1672	25.38	
YAR064W	0.001266	2072	20007832816	615.775	616.763	-0.988	0.02027	0.131	
YAR066W	0.005157	4796	20006278327	1068.401	1071.022	-2.621	0.00249	0.3095	
YAR068W	0.01535	4070	20003403160	897.089	891.867	5.222	-0.05899	0.3865	
YAR071W	0.3374	6570	20001330110	2320.387	2181.824	138.562	-0.4327	0.5715	
YBL001C	0.2903	1954	20017714212	634.266	627.970	6.297	-0.1137	0.07263	
YBL002W	0.7558	2090	20000908733	751.155	736.108	15.046	-0.1789	0.08225	
YBL003C	0.7568	2341	20003875948	763.590	741.185	22.405	-0.1858	0.1047	
YBL004W	0.01949	43435	20000151515	19321.625	14454.767	4866.859	-2.754	37.01	
YBL005W	0.02043	19239	20000317556	5296.662	4911.420	385.242	-0.5607	4.725	
YBL006C	0.1949	3603	20015029495	970.894	950.169	20.725	-0.1823	0.1743	
YBL007C	0.1244	18647	20002021059	7357.947	5914.717	1443.230	-1.401	4.928	
YBL008W	0.004643	17905	20000021498	4453.341	4350.126	103.214	-0.09731	4.678	
YBL009W	0.008552	14158	20000108800	3455.379	3412.276	43.103	-0.1437	3.189	
YBL010C	0.004229	5472	20001962865	1432.431	1426.509	5.922	-0.005586	0.5604	
YBL011W	0.05449	14585	20000750913	3920.825	3623.541	297.284	-0.5709	2.04	
YBL013W	0.001373	9051	20000278597	2019.883	2022.394	-2.511	-0.001923	1.077	
