ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAR003W	0.01736	8601	20005300858	2057.062	2044.605	12.457	-0.04202	0.9486	
YAR007C	0.07204	11381	20001247174	3050.553	2868.635	181.918	-0.4395	1.139	
YAR008W	0.06365	5653	20001355646	1350.289	1325.816	24.473	-0.0968	0.3438	
YAR014C	0.01781	13462	20000537667	3491.922	3425.883	66.039	-0.2367	2.464	
YAR015W	0.2413	5514	20000734181	1497.277	1430.907	66.371	-0.2417	0.2716	
YAR018C	0.02681	8432	20001078091	2107.774	2084.778	22.997	-0.1115	1.031	
YAR019C	0.004468	20341	20001429875	5119.214	5092.523	26.690	-0.03445	6.288	
YAR020C	0.9946	1184	20005135457	376.013	373.395	2.618	-0.06755	0.02379	
YAR023C	0.005318	3550	20002090699	912.643	909.729	2.914	0.01444	0.1694	
YAR027W	0.05885	4802	20004457191	1155.962	1140.922	15.040	-0.1292	0.2566	
YAR028W	0.02089	4716	20003247341	1148.120	1145.560	2.559	-0.03903	0.2688	
YAR029W	0.002071	1336	20025721851	457.689	453.639	4.050	-0.07608	0.04669	
YAR031W	0.002175	5678	20006340455	1455.347	1445.969	9.378	0.02618	0.4439	
YAR033W	0.0186	4977	20003055908	1158.008	1154.243	3.764	0.01376	0.3576	
YAR035W	0.01023	14905	20000547442	3475.414	3393.175	82.238	-0.05753	2.33	
YAR042W	0.01532	23136	20000200332	6500.605	6152.652	347.953	-0.5103	7.564	
YAR050W	0.001264	37103	20000532536	9666.097	9365.481	300.616	-0.1057	24.11	
YAR064W	0.001266	2136	20001878229	566.154	560.231	5.923	-0.04714	0.07187	
YAR066W	0.005157	4900	20011232801	1015.667	1009.059	6.608	-0.01925	0.2212	
YAR068W	0.01535	3992	20001987864	841.475	842.206	-0.731	0.02495	0.3087	
YAR071W	0.3374	6620	20001226313	2262.770	2123.873	138.897	-0.4232	0.5468	
YBL001C	0.2903	1951	20001085976	581.131	577.574	3.556	-0.0716	0.06297	
YBL002W	0.7558	2168	20001300641	701.180	685.070	16.109	-0.162	0.07076	
YBL003C	0.7568	2427	20001886880	706.746	689.431	17.315	-0.1453	0.06548	
YBL004W	0.01949	43970	20000008237	19898.747	14202.619	5696.128	-2.681	36.3	
YBL005W	0.02043	19296	20001047569	5251.925	4862.601	389.324	-0.5096	4.62	
YBL006C	0.1949	3514	20012100346	919.572	898.745	20.827	-0.1452	0.155	
YBL007C	0.1244	18540	20000481996	7100.327	5856.820	1243.507	-1.357	4.812	
YBL008W	0.004643	17795	20001033152	4320.828	4175.206	145.622	-0.269	3.56	
YBL009W	0.008552	13813	20000141428	3488.232	3339.909	148.323	-0.09273	2.817	
YBL010C	0.004229	5411	20003265784	1366.009	1369.721	-3.712	0.01109	0.4792	
YBL011W	0.05449	14773	20000684784	3856.285	3574.504	281.780	-0.5115	1.939	
YBL013W	0.001373	9177	20000016571	1953.324	1954.538	-1.215	0.02097	0.8785	
