ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL048C	0.00264	13836	20004940960	3162.960	3153.978	8.981	-0.03193	2.598	
YAL049C	0.2205	4763	20002379850	1089.524	1070.948	18.576	-0.09592	0.1123	
YAL051W	0.01629	20800	20000758450	5439.358	5108.585	330.772	-0.5475	5.331	
YAL053W	0.148	13427	20000980932	3867.258	3476.829	390.429	-0.6787	1.655	
YAL054C	0.003736	16097	20000327601	3417.976	3388.289	29.687	-0.07111	2.264	
YAL055W	0.08669	3670	20004138642	804.520	799.683	4.837	-0.01217	0.09195	
YAL056W	0.0126	17709	20000402542	4401.650	4246.702	154.948	-0.2572	3.108	
YAL058W	0.05662	10076	20002865006	2330.212	2271.409	58.803	-0.1607	0.9409	
YAL059W	0.1477	4194	20002733319	944.771	932.063	12.708	-0.1019	0.1535	
YAL060W	0.1071	7381	20002780174	1713.690	1675.900	37.790	-0.1809	0.3881	
YAL061W	0.01077	8776	20000187406	1882.049	1886.601	-4.552	-0.003139	0.6366	
YAL062W	0.02865	9575	20007649517	2075.025	2051.958	23.067	-0.06625	0.6499	
YAL063C	0.000671	31852	20000969842	7737.350	7600.598	136.752	0.07901	15.88	
YAL064CA	0.004815	2709	20008664235	571.376	567.864	3.512	-0.007399	0.06832	
YAL064W	0.005307	2387	20008319595	495.498	498.988	-3.490	0.02024	0.09842	
YAL064WB	0.005464	2929	20010319818	571.879	570.699	1.180	-0.01767	0.05772	
YAL065C	0.002324	3012	20001175247	581.383	583.754	-2.371	0.03344	0.08313	
YAL067C	0.003482	12019	20002875010	2766.637	2735.519	31.119	-0.1104	1.456	
YAL068C	0.05321	2877	20008064628	545.364	544.221	1.143	-0.02439	0.05497	
YAR002CA	0.3306	3958	20002201532	980.600	955.049	25.551	-0.1427	0.132	
YAR002W	0.08884	10582	20003679824	2489.654	2390.797	98.856	-0.2891	0.7689	
YAR003W	0.01736	8557	20001599591	1958.631	1888.971	69.661	-0.1984	0.6279	
YAR007C	0.07204	11562	20000385080	2934.958	2793.439	141.519	-0.33	1.206	
YAR008W	0.06365	5663	20000455985	1227.446	1214.407	13.038	-0.08032	0.2688	
YAR014C	0.01781	13531	20002374180	3392.295	3336.057	56.238	-0.1298	2.46	
YAR015W	0.2413	5578	20000772453	1363.496	1318.578	44.918	-0.2253	0.2063	
YAR018C	0.02681	8357	20002254785	1998.159	1973.050	25.109	-0.07458	0.8395	
YAR019C	0.004468	20293	20001542022	5043.403	4845.374	198.029	-0.1576	5.196	
YAR020C	0.9946	1207	20007345597	273.558	271.935	1.624	-0.04151	0.007172	
YAR023C	0.005318	3644	20010671966	796.921	796.814	0.107	-0.01301	0.1108	
YAR027W	0.05885	4735	20007503800	1046.595	1040.699	5.895	-0.007463	0.1936	
YAR028W	0.02089	4707	20000541951	1041.644	1034.848	6.796	-0.04002	0.2086	
YAR029W	0.002071	1340	20014003975	351.683	353.209	-1.526	0.001162	0.02689	
YAR031W	0.002175	5777	20003045147	1318.442	1326.376	-7.934	0.0008298	0.3238	
YAR033W	0.0186	4997	20003937709	1048.203	1042.623	5.580	-0.02286	0.228	
YAR035W	0.01023	15102	20000935140	3332.354	3238.398	93.956	-0.1156	1.869	
YAR042W	0.01532	23370	20001153889	6389.869	5944.679	445.190	-0.4732	6.481	
YAR050W	0.001264	37328	20000456849	9246.235	9229.808	16.427	-0.127	23.6	
YAR064W	0.001266	2038	20001286441	457.363	457.709	-0.346	0.01274	0.05185	
YAR066W	0.005157	4774	20000017177	899.221	901.034	-1.813	-0.01307	0.153	
YAR068W	0.01535	4120	20001224806	729.562	727.894	1.668	-0.04824	0.1992	
YAR071W	0.3374	7158	20001441328	2139.425	2017.740	121.685	-0.3656	0.4676	
YBL001C	0.2903	1996	20002361172	480.260	474.590	5.670	-0.06096	0.03685	
YBL002W	0.7558	2318	20005936644	592.532	584.688	7.844	-0.102	0.05513	
YBL003C	0.7568	2591	20004419500	596.950	587.723	9.227	-0.1073	0.05616	
YBL004W	0.01949	44173	20000007023	19078.823	14086.276	4992.546	-2.685	35.41	
YBL005W	0.02043	19058	20000712404	5065.395	4660.047	405.348	-0.5654	4.128	
YBL006C	0.1949	3553	20007061972	810.136	792.377	17.758	-0.1244	0.1082	
YBL007C	0.1244	18697	20001781126	6894.362	5711.813	1182.550	-1.33	4.485	
YBL008W	0.004643	17852	20001417575	4119.913	4065.136	54.776	-0.1553	3.646	
YBL009W	0.008552	14185	20000078162	3273.360	3231.464	41.896	-0.1201	2.743	
YBL010C	0.004229	5417	20001656068	1252.745	1258.212	-5.467	0.04266	0.3786	
YBL011W	0.05449	14779	20000043749	3705.830	3457.321	248.508	-0.5037	2.001	
YBL013W	0.001373	9084	20000600322	1835.960	1826.488	9.473	0.008644	0.7049	
