ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL044C	1.007	2125	20018217225	1033.130	999.838	33.292	-0.2686	0.127	
YAL046C	0.06163	2424	20001268243	802.036	799.916	2.119	-0.0392	0.1929	
YAL047C	0.006219	11810	20000452756	3298.836	3262.486	36.350	-0.1418	3.26	
YAL048C	0.00264	13766	20002855637	3549.619	3494.185	55.433	-0.03023	3.257	
YAL049C	0.2205	4491	20006024268	1355.273	1334.285	20.988	-0.1961	0.2547	
YAL051W	0.01629	20612	20000922174	5941.353	5490.391	450.962	-0.6023	6.543	
YAL053W	0.148	12844	20004685091	4122.134	3761.014	361.120	-0.7767	1.982	
YAL054C	0.003736	15756	20001171570	3799.841	3734.613	65.228	-0.01454	2.995	
YAL055W	0.08669	3563	20000663891	1070.773	1060.628	10.146	-0.1104	0.178	
YAL056W	0.0126	17823	20001019313	4769.022	4658.118	110.904	-0.1926	4.766	
YAL058W	0.05662	10046	20006054800	2653.918	2537.866	116.053	-0.2922	1.201	
YAL059W	0.1477	4101	20023351187	1227.904	1197.540	30.364	-0.1517	0.2777	
YAL060W	0.1071	7425	20000192248	2021.911	1959.637	62.274	-0.2487	0.6631	
YAL061W	0.01077	8914	20000700836	2211.877	2170.143	41.734	-0.07338	0.9399	
YAL062W	0.02865	9702	20000244120	2391.454	2345.599	45.855	-0.1471	1.07	
YAL063C	0.000671	31723	20001474276	7985.120	7906.153	78.966	-0.1313	17.74	
YAL064CA	0.004815	2710	20011496968	834.426	831.585	2.841	-0.02364	0.1867	
YAL064W	0.005307	2236	20011200311	757.492	759.502	-2.010	-0.02227	0.2022	
YAL064WB	0.005464	3018	20001374552	837.082	835.949	1.133	-0.01424	0.1842	
YAL065C	0.002324	2949	20001784152	848.375	850.594	-2.218	0.04503	0.2602	
YAL067C	0.003482	11774	20000014463	3095.086	3088.309	6.778	-0.0146	2.473	
YAL068C	0.05321	2909	20015773466	806.835	804.713	2.122	-0.05522	0.1355	
YAR002CA	0.3306	3519	20003930656	1250.367	1211.285	39.081	-0.267	0.2146	
YAR002W	0.08884	10134	20004879372	2778.444	2653.570	124.874	-0.47	0.9789	
YAR003W	0.01736	8530	20000520681	2240.090	2212.014	28.076	-0.1085	0.9219	
YAR007C	0.07204	11351	20000868511	3285.975	3061.075	224.900	-0.4338	1.42	
YAR008W	0.06365	5597	20002222198	1505.643	1484.262	21.382	-0.1542	0.4578	
YAR014C	0.01781	13720	20000098529	3756.431	3612.435	143.996	-0.2856	2.601	
YAR015W	0.2413	5191	20000567205	1659.271	1588.134	71.137	-0.3305	0.3617	
YAR018C	0.02681	8419	20006555191	2298.410	2240.571	57.838	-0.2315	1.059	
YAR019C	0.004468	20264	20000339850	5335.813	5314.707	21.107	-0.1381	8.088	
YAR020C	0.9946	1007	20037399982	529.811	525.001	4.810	-0.12	0.05258	
YAR023C	0.005318	3610	20000111362	1069.280	1070.338	-1.059	0.002587	0.27	
YAR027W	0.05885	4619	20004703777	1318.528	1302.405	16.123	-0.1312	0.3389	
YAR028W	0.02089	4663	20000662623	1318.495	1320.516	-2.021	0.04648	0.4621	
YAR029W	0.002071	1338	20029266067	615.252	609.326	5.926	-0.05396	0.1119	
YAR031W	0.002175	5752	20001694312	1622.923	1619.951	2.972	0.04418	0.6335	
YAR033W	0.0186	4957	20001676923	1325.085	1323.399	1.686	0.01814	0.4153	
YAR035W	0.01023	15198	20001336053	3672.720	3560.390	112.330	-0.1611	2.681	
YAR042W	0.01532	23439	20000104285	6776.311	6244.055	532.256	-0.7029	7.092	
YAR050W	0.001264	36909	20000346136	9922.847	9666.398	256.450	-0.2045	26.86	
YAR064W	0.001266	2046	20010554636	716.905	719.807	-2.902	-0.006719	0.1628	
YAR066W	0.005157	4698	20000563106	1172.612	1178.099	-5.487	0.008397	0.4004	
YAR068W	0.01535	4280	20007309618	1000.803	1012.216	-11.413	0.04091	0.4869	
YAR071W	0.3374	6265	20000734222	2433.503	2290.125	143.377	-0.4539	0.5422	
YBL001C	0.2903	1816	20010737670	737.352	729.057	8.295	-0.1641	0.09637	
YBL002W	0.7558	2025	20005048482	858.891	839.279	19.612	-0.207	0.1094	
YBL003C	0.7568	2242	20030144195	865.054	842.669	22.385	-0.2123	0.1042	
YBL004W	0.01949	43471	20000032525	19936.569	14626.876	5309.693	-2.708	37.7	
YBL005W	0.02043	18952	20000163947	5364.582	5008.612	355.970	-0.6565	5.295	
YBL006C	0.1949	3544	20003378703	1081.390	1057.932	23.458	-0.1695	0.2302	
YBL007C	0.1244	18017	20000901222	7497.336	6045.475	1451.861	-1.456	5.3	
YBL008W	0.004643	17716	20001264586	4565.926	4443.209	122.716	-0.1407	4.846	
YBL009W	0.008552	14016	20000228620	3674.275	3547.361	126.914	-0.1394	3.423	
YBL010C	0.004229	5441	20001165170	1544.475	1536.065	8.411	-0.03606	0.7108	
YBL011W	0.05449	14586	20005080272	4072.105	3764.801	307.304	-0.5361	2.275	
YBL013W	0.001373	9213	20001802332	2130.884	2111.918	18.966	-0.08604	0.9989	
