ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL048C	0.00264	13752	20000281955	3223.341	3236.317	-12.976	0.0537	2.892	
YAL049C	0.2205	4779	20004312622	1127.147	1110.566	16.581	-0.1542	0.162	
YAL051W	0.01629	20800	20001484978	5518.215	5153.604	364.611	-0.5454	5.172	
YAL053W	0.148	13606	20002278998	3888.207	3520.862	367.345	-0.6149	1.445	
YAL054C	0.003736	16118	20000830592	3507.908	3518.890	-10.982	0.08972	2.765	
YAL055W	0.08669	3618	20017931361	846.701	836.523	10.178	-0.09299	0.09922	
YAL056W	0.0126	17915	20000523215	4484.818	4317.556	167.261	-0.241	3.439	
YAL058W	0.05662	9925	20004397410	2381.677	2283.476	98.201	-0.2944	0.9172	
YAL059W	0.1477	4268	20001976137	984.431	971.991	12.440	-0.1081	0.14	
YAL060W	0.1071	7425	20002713028	1768.301	1728.352	39.949	-0.1697	0.4438	
YAL061W	0.01077	8914	20000215265	1955.848	1922.341	33.506	-0.05332	0.6362	
YAL062W	0.02865	9808	20000121846	2115.921	2089.811	26.111	-0.1095	0.6525	
YAL063C	0.000671	31882	20000519383	7750.601	7651.954	98.646	0.005947	16.85	
YAL064CA	0.004815	2678	20006602794	610.057	614.312	-4.255	0.02433	0.07781	
YAL064W	0.005307	2309	20026017402	540.126	540.157	-0.031	0.01852	0.08109	
YAL064WB	0.005464	3071	20007508136	613.681	611.778	1.903	-0.03255	0.07317	
YAL065C	0.002324	3033	20006251047	625.265	623.513	1.751	0.002488	0.1017	
YAL067C	0.003482	12104	20001352725	2824.849	2815.809	9.040	-0.03482	1.774	
YAL068C	0.05321	2901	20006463009	588.754	585.561	3.193	-0.03151	0.06736	
YAR002CA	0.3306	3847	20004880187	1025.913	993.158	32.754	-0.1568	0.121	
YAR002W	0.08884	10250	20001569458	2552.238	2432.249	119.989	-0.356	0.884	
YAR003W	0.01736	8496	20009248083	1988.861	1965.393	23.468	-0.08014	0.7519	
YAR007C	0.07204	11366	20000705062	2948.030	2833.225	114.805	-0.3196	1.131	
YAR008W	0.06365	5654	20002286627	1278.209	1257.776	20.433	-0.06163	0.305	
YAR014C	0.01781	13701	20000219900	3388.454	3330.650	57.803	-0.2557	2.257	
YAR015W	0.2413	5515	20001922206	1409.489	1367.540	41.949	-0.2404	0.2686	
YAR018C	0.02681	8409	20001163648	2039.187	1997.377	41.810	-0.1712	0.8664	
YAR019C	0.004468	20322	20000240063	5137.248	4987.032	150.216	-0.1048	6.313	
YAR020C	0.9946	1241	20062793231	315.025	312.639	2.387	-0.04477	0.009706	
YAR023C	0.005318	3566	20006085981	840.335	845.604	-5.269	0.01655	0.138	
YAR027W	0.05885	4807	20003566873	1087.808	1083.429	4.379	-0.03916	0.214	
YAR028W	0.02089	4767	20000645783	1084.242	1075.136	9.106	-0.04091	0.2005	
YAR029W	0.002071	1333	20019103280	393.887	395.833	-1.946	0.02734	0.04233	
YAR031W	0.002175	5723	20002406981	1377.489	1381.678	-4.189	-0.003715	0.4293	
YAR033W	0.0186	5006	20012122231	1084.697	1085.625	-0.928	-0.02132	0.2313	
YAR035W	0.01023	14814	20000063311	3331.778	3329.864	1.914	-0.02978	2.23	
YAR042W	0.01532	23501	20001432523	6435.864	5944.898	490.966	-0.6341	6.364	
YAR050W	0.001264	37143	20000535941	9467.234	9198.442	268.793	-0.1786	23.54	
YAR064W	0.001266	2026	20010784568	499.106	498.082	1.024	-0.0274	0.06345	
YAR066W	0.005157	4965	20002657448	947.566	950.573	-3.007	0.0334	0.216	
YAR068W	0.01535	4183	20008174303	776.026	777.499	-1.473	0.0331	0.2712	
YAR071W	0.3374	6969	20001913890	2176.461	2061.409	115.052	-0.3991	0.5466	
YBL001C	0.2903	1957	20017774310	520.032	516.216	3.817	-0.0611	0.04597	
YBL002W	0.7558	2251	20008497197	634.003	624.229	9.774	-0.1304	0.05908	
YBL003C	0.7568	2637	20015482423	641.534	627.605	13.929	-0.1391	0.05865	
YBL004W	0.01949	44205	20000102902	19466.351	14018.298	5448.053	-2.75	34.22	
YBL005W	0.02043	19328	20000022065	5045.046	4736.479	308.567	-0.4863	4.096	
YBL006C	0.1949	3656	20001261153	851.376	834.105	17.271	-0.1118	0.09396	
YBL007C	0.1244	18751	20000156620	6890.802	5769.669	1121.133	-1.333	4.534	
YBL008W	0.004643	17817	20002961828	4216.668	4142.077	74.590	-0.1473	3.613	
YBL009W	0.008552	14060	20001321929	3314.067	3281.427	32.640	-0.07194	2.852	
YBL010C	0.004229	5462	20004588867	1307.117	1306.555	0.561	0.02811	0.4241	
YBL011W	0.05449	14539	20000058095	3807.351	3493.292	314.059	-0.5049	1.946	
YBL013W	0.001373	9172	20000292518	1874.499	1891.844	-17.345	0.04945	0.8453	
