ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL026C	0.003022	28071	20000115440	7707.622	7316.129	391.493	-0.1602	11.34	
YAL027W	0.02962	5463	20004877970	1127.310	1122.849	4.462	-0.05391	0.2727	
YAL028W	0.00626	11030	20004376542	2461.954	2403.167	58.787	-0.04538	1.393	
YAL029C	0.0107	28553	20000220690	8540.980	7736.057	804.923	-0.7127	11.88	
YAL030W	0.2404	2469	20002425669	501.282	497.820	3.462	-0.04416	0.02881	
YAL031C	0.01527	16150	20001613252	3726.152	3585.663	140.489	-0.2794	2.904	
YAL032C	0.005799	8209	20008394755	1683.869	1664.894	18.974	-0.01068	0.4296	
YAL033W	0.07453	3383	20003409053	741.741	735.301	6.440	-0.03211	0.08491	
YAL034C	0.001526	9028	20000271566	1848.448	1844.505	3.943	-0.006229	0.8156	
YAL034WA	0.006985	5890	20000031745	1267.171	1254.356	12.815	-0.04349	0.3764	
YAL035W	0.2857	12281	20000707363	5140.392	4419.286	721.106	-0.9746	2.081	
YAL036C	0.3492	6206	20000212680	1643.709	1557.747	85.962	-0.27	0.2553	
YAL037W	0.008014	5503	20003806918	1161.390	1167.668	-6.278	0.02895	0.3445	
YAL038W	14.56	1211	20008284378	2261.047	2098.260	162.787	-0.4497	0.3539	
YAL039C	0.2378	4742	20004111697	1169.735	1137.329	32.405	-0.2001	0.1985	
YAL040C	0.01916	12608	20000666644	2725.472	2648.330	77.142	-0.1242	1.764	
YAL041W	0.01412	16863	20000473450	4196.381	4077.484	118.897	-0.2622	3.38	
YAL042W	0.4625	6131	20002222018	1853.632	1755.710	97.922	-0.3097	0.3	
YAL043C	0.02276	16429	20002613709	3868.903	3640.699	228.204	-0.3661	2.657	
YAL044C	1.007	2587	20004724886	728.230	712.391	15.839	-0.1403	0.06196	
YAL046C	0.06163	2374	20008633223	507.889	504.768	3.121	-0.03071	0.04946	
YAL047C	0.006219	12125	20000134762	2916.990	2905.499	11.491	-0.05426	2.391	
YAL048C	0.00264	13608	20000797557	3098.483	3132.510	-34.027	-0.03866	2.516	
YAL049C	0.2205	4751	20002889592	1059.743	1036.311	23.432	-0.144	0.1449	
YAL051W	0.01629	20757	20000353569	5387.220	5098.644	288.576	-0.4533	5.144	
YAL053W	0.148	13678	20001190346	3794.520	3445.451	349.069	-0.62	1.617	
YAL054C	0.003736	15814	20002178395	3381.003	3351.227	29.776	-0.06379	2.232	
YAL055W	0.08669	3588	20002248122	770.124	766.384	3.741	-0.02786	0.07288	
YAL056W	0.0126	18092	20001298718	4359.334	4210.597	148.737	-0.2378	3.232	
YAL058W	0.05662	10032	20002718652	2293.273	2213.968	79.306	-0.2129	0.7934	
YAL059W	0.1477	4261	20001931097	907.386	900.499	6.887	-0.0662	0.1191	
YAL060W	0.1071	7326	20004957680	1693.707	1635.781	57.926	-0.1914	0.3509	
YAL061W	0.01077	8874	20000540061	1852.162	1843.400	8.761	-0.05084	0.5964	
YAL062W	0.02865	9790	20001569017	2054.286	2009.536	44.750	-0.1365	0.655	
YAL063C	0.000671	31833	20000435764	7680.569	7537.605	142.963	0.04283	15.07	
YAL064CA	0.004815	2620	20010406218	536.026	535.846	0.180	-0.03039	0.0454	
YAL064W	0.005307	2182	20001347908	465.385	465.258	0.126	-0.007036	0.05476	
YAL064WB	0.005464	2940	20004866914	544.025	540.995	3.030	0.01389	0.0533	
YAL065C	0.002324	2936	20005556250	546.173	549.171	-2.998	-0.000135	0.06128	
YAL067C	0.003482	11806	20000202180	2771.068	2731.897	39.172	-0.002503	1.61	
YAL068C	0.05321	2816	20002696232	514.863	512.957	1.906	-0.006395	0.03959	
YAR002CA	0.3306	3942	20000250139	945.313	921.156	24.157	-0.1597	0.1272	
YAR002W	0.08884	10307	20000757038	2463.467	2347.561	115.906	-0.3167	0.7593	
YAR003W	0.01736	8608	20000479512	1906.961	1875.689	31.272	-0.1141	0.6685	
YAR007C	0.07204	11461	20000463520	2885.176	2760.584	124.593	-0.3201	1.209	
YAR008W	0.06365	5578	20009388140	1194.941	1171.632	23.309	-0.134	0.233	
YAR014C	0.01781	13719	20000705586	3357.264	3291.251	66.013	-0.1412	2.25	
YAR015W	0.2413	5639	20000554487	1337.333	1292.231	45.102	-0.1888	0.1952	
YAR018C	0.02681	8363	20002955492	1947.756	1921.252	26.504	-0.1304	0.6923	
YAR019C	0.004468	20367	20000204658	4913.250	4804.504	108.746	-0.2093	5.361	
YAR020C	0.9946	1304	20002039125	243.258	241.650	1.608	-0.03521	0.007477	
YAR023C	0.005318	3718	20004887325	766.629	763.775	2.854	-0.04081	0.09377	
YAR027W	0.05885	4727	20004572031	1016.948	1000.806	16.143	-0.0756	0.1606	
YAR028W	0.02089	4659	20000113874	1004.124	1003.600	0.524	-0.02802	0.1885	
YAR029W	0.002071	1292	20012877525	322.139	321.596	0.543	-0.00771	0.01597	
YAR031W	0.002175	5798	20000346756	1302.426	1298.266	4.160	0.03143	0.3463	
YAR033W	0.0186	5039	20009656848	1008.924	1010.129	-1.205	0.003193	0.1889	
YAR035W	0.01023	14943	20001964658	3245.275	3178.073	67.201	-0.1861	1.964	
YAR042W	0.01532	23381	20000619006	6288.634	5849.624	439.010	-0.5776	5.986	
YAR050W	0.001264	37228	20000838914	9508.024	9283.861	224.163	0.01823	24.27	
YAR064W	0.001266	2021	20022015906	425.380	427.474	-2.094	0.02119	0.03875	
YAR066W	0.005157	4796	20006024459	876.506	874.225	2.281	0.01391	0.1595	
YAR068W	0.01535	4140	20002463568	691.978	695.154	-3.176	-0.01347	0.1666	
YAR071W	0.3374	7113	20003650647	2068.281	1988.404	79.877	-0.3498	0.4515	
YBL001C	0.2903	2067	20001080328	445.786	443.168	2.618	-0.05003	0.02931	
YBL002W	0.7558	2426	20007452767	564.959	553.686	11.272	-0.1016	0.04445	
YBL003C	0.7568	2641	20001571341	567.220	556.618	10.601	-0.108	0.05639	
YBL004W	0.01949	44500	20000552550	18657.965	14130.463	4527.503	-2.543	34.99	
YBL005W	0.02043	19493	20000835416	4966.930	4661.321	305.609	-0.4638	3.865	
YBL006C	0.1949	3608	20020253384	777.168	765.396	11.772	-0.0741	0.0871	
YBL007C	0.1244	18903	20000286640	6900.331	5685.907	1214.423	-1.289	4.432	
YBL008W	0.004643	17714	20000047471	4120.594	4058.741	61.853	-0.05896	3.602	
YBL009W	0.008552	13936	20002430543	3237.536	3188.449	49.087	-0.1305	2.753	
YBL010C	0.004229	5480	20001707384	1227.055	1221.716	5.339	0.01759	0.3634	
YBL011W	0.05449	14590	20002629048	3700.234	3448.710	251.524	-0.4102	1.87	
YBL013W	0.001373	9205	20000609034	1808.965	1793.707	15.258	-0.01466	0.7227	
