ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAL042W	0.4625	8480	20003391626	1823.014	1799.193	23.820	-0.1004	0.5157	
YAL043C	0.02276	16469	20000521175	3799.620	3846.020	-46.400	0.009305	4.211	
YAL044C	1.007	3535	20008158848	713.392	703.982	9.411	-0.06305	0.07333	
YAL046C	0.06163	2485	20030430102	490.949	490.437	0.512	0.004583	0.0693	
YAL047C	0.006219	11975	20001877458	2932.909	2910.493	22.416	0.06471	2.207	
YAL048C	0.00264	13818	20000164205	3088.699	3076.191	12.507	-0.06748	2.249	
YAL049C	0.2205	5063	20007901370	1043.413	1037.665	5.748	-0.01628	0.1895	
YAL051W	0.01629	21216	20001608564	5461.608	5266.871	194.738	-0.1687	6.769	
YAL053W	0.148	17169	20000035494	3781.684	3641.437	140.247	-0.2577	2.683	
YAL054C	0.003736	15409	20003047166	3394.355	3357.653	36.702	0.01961	2.28	
YAL055W	0.08669	3739	20012167250	752.390	750.748	1.642	-0.008696	0.07395	
YAL056W	0.0126	18042	20000068342	4324.732	4330.234	-5.503	0.01593	4.057	
YAL058W	0.05662	10223	20001474609	2269.912	2260.414	9.498	-0.0204	1.102	
YAL059W	0.1477	4353	20016773254	895.537	890.811	4.726	-0.02787	0.1318	
YAL060W	0.1071	7814	20008372020	1671.824	1670.894	0.930	0.03586	0.4862	
YAL061W	0.01077	8755	20003943955	1827.812	1831.926	-4.114	-0.003235	0.5825	
YAL062W	0.02865	9746	20001134154	2021.169	2000.483	20.686	-0.09374	0.6341	
YAL063C	0.000671	31950	20000860986	7573.588	7507.706	65.882	0.03568	15.81	
YAL064CA	0.004815	2702	20016982548	521.602	523.963	-2.362	0.03246	0.05947	
YAL064W	0.005307	2235	20006327108	450.416	445.567	4.849	-0.03595	0.04193	
YAL064WB	0.005464	2984	20006682175	523.200	522.856	0.344	0.002053	0.04303	
YAL065C	0.002324	3002	20001431341	532.828	534.850	-2.022	0.02921	0.06081	
YAL067C	0.003482	11857	20000010937	2709.658	2721.779	-12.121	-0.01814	1.828	
YAL068C	0.05321	2839	20008459563	496.403	495.716	0.686	-0.01851	0.04283	
YAR002CA	0.3306	4525	20002349708	923.950	915.676	8.274	-0.06696	0.1401	
YAR002W	0.08884	11425	20003111450	2461.982	2408.315	53.667	-0.1022	1.08	
YAR003W	0.01736	8675	20001978702	1881.452	1869.104	12.347	-0.06556	0.671	
YAR007C	0.07204	12688	20000188980	2873.507	2832.267	41.239	-0.07039	1.489	
YAR008W	0.06365	5683	20002228360	1176.863	1174.718	2.144	-0.009301	0.2736	
YAR014C	0.01781	13646	20000426882	3349.504	3334.060	15.444	0.0123	2.366	
YAR015W	0.2413	6508	20000159087	1322.833	1303.282	19.551	-0.07887	0.3238	
YAR018C	0.02681	8436	20004992115	1947.840	1938.436	9.404	0.006089	0.8494	
YAR019C	0.004468	20139	20000124248	4851.299	4854.230	-2.931	-0.1144	5.709	
YAR020C	0.9946	1476	20033928237	226.500	226.624	-0.124	0.007999	0.005977	
YAR023C	0.005318	3640	20000609522	752.971	749.279	3.692	0.02458	0.08321	
YAR027W	0.05885	4759	20001762675	997.408	994.366	3.043	-0.001536	0.1629	
YAR028W	0.02089	4747	20000242790	988.264	990.235	-1.970	-0.001985	0.1799	
YAR029W	0.002071	1317	20007689801	305.891	305.353	0.538	0.001613	0.01761	
YAR031W	0.002175	5717	20000889485	1272.511	1281.708	-9.197	0.04447	0.3297	
YAR033W	0.0186	5087	20004604829	993.575	997.628	-4.053	0.02807	0.2075	
YAR035W	0.01023	15041	20000473281	3231.575	3234.791	-3.216	-0.006431	2.445	
YAR042W	0.01532	24068	20000899059	6171.258	6263.327	-92.069	-0.05087	8.789	
YAR050W	0.001264	37378	20000759176	9245.886	9286.972	-41.086	0.02377	25.28	
YAR064W	0.001266	2070	20008202871	409.481	408.901	0.581	-0.004606	0.03318	
YAR066W	0.005157	4750	20003020829	859.844	855.308	4.536	0.01786	0.1549	
YAR068W	0.01535	4092	20003814863	684.882	677.954	6.928	-0.03645	0.1586	
YAR071W	0.3374	9273	20001823848	2069.266	2021.994	47.272	-0.1686	0.6712	
YBL001C	0.2903	2239	20019485000	430.637	430.478	0.159	0.002767	0.0319	
YBL002W	0.7558	3023	20004136140	548.507	543.092	5.415	-0.0164	0.06614	
YBL003C	0.7568	3244	20000548462	548.147	544.846	3.301	-0.0366	0.04765	
YBL004W	0.01949	51093	20000106991	19131.461	17588.921	1542.539	-0.93	84.72	
YBL005W	0.02043	19573	20000143860	4956.288	4908.985	47.303	-0.09223	5.897	
YBL006C	0.1949	4018	20000353887	760.109	756.001	4.108	-0.02706	0.1302	
YBL007C	0.1244	25983	20001484080	6781.629	6293.909	487.719	-0.6096	7.892	
YBL008W	0.004643	17819	20000578081	4170.290	4090.313	79.978	-0.01815	3.849	
YBL009W	0.008552	14093	20003612099	3252.552	3184.004	68.548	-0.05675	2.705	
YBL010C	0.004229	5347	20002899541	1201.883	1207.366	-5.483	0.01213	0.3547	
YBL011W	0.05449	16061	20000904921	3660.867	3631.399	29.468	-0.005715	2.715	
YBL013W	0.001373	8937	20002534726	1759.945	1780.272	-20.327	2.045e-05	0.6892	
YBL014C	0.008265	18293	20000648017	4478.361	4482.725	-4.364	0.1052	5.288	
YBL015W	0.06615	11305	20003578453	2379.444	2344.306	35.138	-0.1095	1.049	
YBL016W	0.05935	7236	20001010802	1533.512	1522.871	10.640	-0.04926	0.4002	
YBL017C	0.01178	31458	20001097028	9128.481	8817.882	310.599	-0.2294	17.04	
YBL018C	0.1121	2606	20001164074	551.840	555.689	-3.849	0.04393	0.0775	
YBL019W	0.006221	10865	20004513240	2366.524	2369.878	-3.354	0.07185	1.287	
YBL020W	0.03439	12035	20000090364	2632.941	2638.662	-5.720	-0.01358	1.835	
YBL021C	0.05008	2806	20017653350	601.085	597.734	3.350	0.00039	0.05605	
YBL022C	0.1225	23415	20000405110	5895.357	5677.444	217.914	-0.3511	6.459	
YBL023C	0.01862	18818	20000092589	4293.654	4320.732	-27.077	-0.009027	4.2	
YBL024W	0.1272	14143	20000205022	3213.771	3133.451	80.320	-0.1444	1.74	
YBL025W	0.02827	2833	20014242673	602.348	606.453	-4.105	0.02821	0.07144	
YBL026W	0.1588	1924	20010401952	393.500	392.562	0.939	-0.01815	0.03545	
YBL027W	3.059	3926	20000680044	793.771	782.627	11.144	-0.101	0.0814	
YBL028C	0.06786	2034	20000362522	437.062	436.975	0.088	-0.03202	0.0343	
YBL029W	0.002739	7785	20002055763	1665.316	1665.688	-0.373	0.04719	0.7957	
YBL030C	1.491	6863	20001313785	1360.592	1330.694	29.898	-0.2001	0.2499	
YBL031W	0.003607	7271	20002231455	1467.311	1472.570	-5.260	-0.02454	0.5244	
YBL032W	0.07395	8000	20000203698	1655.624	1651.997	3.627	-0.02731	0.4922	
YBL033C	0.07846	7333	20002164868	1509.440	1500.553	8.887	-0.006631	0.4939	
YBL034C	0.01999	29266	20000528252	8555.741	8319.930	235.811	-0.4035	15.84	
YBL035C	0.04073	15050	20002126169	3316.411	3298.239	18.172	-0.1018	2.289	
YBL036C	0.1141	5161	20010920326	1091.182	1086.515	4.667	-0.03552	0.195	
YBL037W	0.009072	22114	20000936614	5389.233	5234.103	155.129	-0.08341	6.401	
YBL038W	0.09736	4964	20002829606	981.181	978.754	2.428	-0.02086	0.17	
YBL039C	0.4582	11710	20000635695	2659.501	2550.576	108.924	-0.2665	1.004	
YBL040C	0.1301	4505	20000989549	920.240	918.681	1.560	-0.02924	0.1636	
YBL041W	0.2396	5078	20005621146	1020.339	1016.494	3.844	-0.01846	0.187	
YBL042C	0.1333	13590	20000162024	2899.999	2910.490	-10.491	-0.08773	1.513	
YBL043W	0.01797	5226	20010029727	1087.564	1086.741	0.823	-0.03067	0.2431	
YBL044W	0.006793	2528	20020314379	506.608	506.087	0.521	-0.02317	0.0485	
YBL045C	0.1741	10146	20001721125	2028.611	2015.393	13.218	-0.0734	0.8777	
YBL046W	0.01851	7899	20001719320	1953.476	1939.791	13.685	-0.00502	0.7376	
YBL047C	0.0317	29360	20002275434	7808.086	7509.141	298.944	-0.2912	12.24	
YBL049W	0.003886	2642	20001957560	573.790	572.672	1.118	-0.01455	0.05295	
YBL050W	0.1331	5894	20002442487	1256.536	1247.855	8.681	-0.002122	0.2686	
YBL051C	0.03351	13938	20000393967	3203.353	3200.346	3.007	0.09064	3.036	
YBL052C	0.005879	16241	20001609317	4053.437	4011.590	41.847	-0.02761	3.228	
YBL054W	0.04812	10940	20000044726	2360.998	2370.536	-9.538	-0.01273	1.157	
YBL055C	0.09544	8271	20003750224	1848.963	1838.549	10.415	-0.01908	0.7522	
YBL056W	0.07293	9319	20004173141	2073.840	2074.546	-0.706	-0.002005	0.8574	
YBL057C	0.0887	4724	20000434427	898.576	900.253	-1.677	-0.004513	0.1431	
YBL058W	0.2961	8878	20004067289	1883.881	1832.281	51.600	-0.1132	0.5554	
YBL059W	0.01267	3943	20003747727	816.272	814.355	1.917	0.007882	0.1408	
YBL060W	0.00546	13258	20006708145	3228.542	3228.863	-0.321	0.01991	2.499	
YBL061C	0.06041	14403	20000623235	3293.765	3232.714	61.050	-0.07571	1.907	
YBL063W	0.004451	22110	20000941246	5777.356	5803.836	-26.480	0.02847	8.382	
YBL064C	0.1106	5361	20001039621	1113.582	1111.726	1.856	0.02645	0.2166	
YBL066C	0.001105	24407	20000061228	6051.829	6100.224	-48.395	0.05362	9.354	
YBL067C	0.007985	14601	20001512205	3554.741	3596.782	-42.041	0.1416	2.82	
YBL068W	0.2072	7252	20003439822	1405.670	1420.239	-14.569	0.03745	0.4278	
YBL069W	0.03191	8610	20000063638	1869.660	1868.341	1.319	-0.04747	0.5576	
YBL072C	11.06	3045	20005252748	841.973	819.439	22.533	-0.1675	0.07474	
YBL074C	0.004676	6422	20001278532	1543.988	1533.835	10.153	0.02058	0.4593	
YBL075C	0.002516	14389	20002132548	3041.638	2996.992	44.646	-0.07196	1.726	
YBL076C	0.2965	20950	20002054577	5500.595	5061.739	438.856	-0.7013	4.447	
YBL078C	0.03413	2415	20006537061	486.990	484.730	2.259	0.01328	0.03638	
YBL079W	0.01312	30895	20000314018	8645.923	8509.468	136.455	-0.06451	16.78	
YBL080C	0.002522	11062	20000474804	2454.898	2463.050	-8.152	-0.01139	1.361	
YBL081W	0.06194	7513	20000848494	1616.615	1617.150	-0.535	0.03932	0.7019	
YBL082C	0.04462	9699	20011025813	2059.654	2043.153	16.502	-0.02092	1.148	
YBL084C	0.0126	15549	20001040901	3617.414	3606.597	10.816	-0.02269	3.126	
YBL085W	0.03164	20218	20000151292	5003.450	4908.990	94.459	-0.09623	5.702	
YBL086C	0.01809	9299	20000337248	2073.407	2085.742	-12.336	0.0195	0.9062	
YBL087C	7.181	2625	20000642459	570.587	559.889	10.698	-0.1111	0.03472	
YBL088C	0.002629	56282	20000259859	22787.403	22273.950	513.454	-0.2491	147.7	
YBL089W	0.0167	10329	20001809286	2056.955	2048.803	8.152	-0.008772	1	
YBL090W	0.0559	3616	20014888839	740.884	743.178	-2.294	0.009177	0.09379	
YBL091C	0.3904	8422	20002331299	1882.161	1824.499	57.662	-0.09592	0.5348	
YBL092W	5.544	2586	20007778929	541.712	533.511	8.201	-0.07027	0.03408	
YBL093C	0.06796	4385	20009967815	936.080	933.834	2.246	0.02327	0.1562	
YBL095W	0.02917	5721	20004811807	1151.677	1162.434	-10.758	0.04677	0.321	
YBL097W	0.00167	14147	20001963092	3548.054	3533.463	14.591	-0.08855	2.507	
YBL098W	0.01906	9477	20000162925	2050.775	2052.107	-1.332	-0.003596	1.04	
YBL099W	0.2293	13199	20000043818	2489.698	2444.391	45.308	-0.1391	1.137	
YBL101C	0.02321	24225	20000276420	5810.982	5734.353	76.629	-0.1245	7.118	
YBL102W	0.0795	4830	20010654888	911.156	909.655	1.500	0.01257	0.1592	
YBL103C	0.005756	10119	20000259050	2181.089	2207.833	-26.744	0.08698	1.099	
YBL104C	0.01457	20980	20001732699	5311.933	5228.798	83.135	-0.103	5.341	
YBL105C	0.008728	23014	20001092289	6167.175	6089.504	77.672	-0.008499	9.662	
YBL106C	0.004269	21568	20001394903	5112.556	5085.756	26.800	-0.09649	5.502	
YBL107C	0.01805	3611	20001725796	822.187	822.461	-0.273	-0.01939	0.1401	
YBL111C	0.00322	14131	20004263816	3161.259	3146.040	15.220	0.0339	2.194	
YBL112C	0.3144	2207	20002657361	434.881	434.447	0.434	-0.002485	0.03033	
YBL113C	0.04457	16991	20004214701	3819.561	3796.279	23.282	-0.1135	2.905	
YBR001C	0.01807	16189	20001326730	3745.596	3716.280	29.316	-0.03133	2.761	
YBR002C	0.03481	5987	20002301766	1235.010	1234.946	0.065	0.004904	0.3985	
YBR003W	0.02192	10684	20002483689	2128.365	2144.433	-16.068	0.06483	1.148	
YBR004C	0.04596	8874	20000268669	1905.360	1922.256	-16.897	0.01587	0.771	
YBR005W	0.06782	4766	20009550615	906.807	903.983	2.824	0.0139	0.1807	
YBR006W	0.00943	11208	20004488486	2214.587	2222.865	-8.278	-0.02349	1.051	
YBR007C	0.00789	15338	20000827754	3529.914	3492.231	37.683	0.01776	2.689	
YBR008C	0.009961	12068	20005611449	2500.133	2475.562	24.571	-0.0553	1.259	
YBR009C	0.9327	2460	20000536033	427.665	425.578	2.088	-0.02135	0.03311	
YBR010W	8.729	2514	20002985216	569.788	556.568	13.220	-0.1111	0.03957	
YBR011C	1.211	5510	20004445790	1223.714	1204.217	19.497	-0.1068	0.2228	
YBR013C	0.008822	2656	20005845997	533.820	534.603	-0.783	-0.01147	0.05968	
YBR014C	0.1709	4204	20001833364	855.028	854.272	0.756	0.0185	0.1452	
YBR015C	0.07583	12072	20002419035	2721.698	2717.462	4.236	0.0588	1.403	
YBR016W	0.394	2326	20002552558	532.223	531.007	1.216	-0.02877	0.06941	
YBR017C	0.03486	18365	20000516023	4532.476	4458.617	73.859	-0.09613	4.239	
YBR018C	0.002649	7604	20000840008	1592.211	1589.461	2.750	-0.03266	0.4926	
YBR019C	0.002838	14699	20001898423	3285.262	3284.217	1.045	0.0306	2.219	
YBR020W	0.001345	11330	20000548418	2382.239	2391.086	-8.848	0.01567	1.1	
YBR021W	0.01162	13360	20000580110	2897.787	2904.911	-7.125	-0.0006384	1.408	
YBR022W	0.04004	3617	20008317660	740.234	744.255	-4.021	0.01924	0.1263	
YBR023C	0.03619	24282	20000047742	6130.224	6027.358	102.867	-0.06656	7.513	
YBR024W	0.02069	6278	20012134367	1289.040	1286.481	2.559	-0.01807	0.295	
YBR025C	0.7339	8110	20000931326	1730.219	1671.278	58.941	-0.2078	0.3424	
YBR026C	0.05271	7869	20000111273	1649.964	1646.366	3.598	-0.03323	0.4999	
YBR028C	0.008253	10639	20003192733	2366.745	2363.539	3.206	0.02138	1.135	
YBR029C	0.08614	9649	20003853817	2040.935	2019.627	21.308	-0.02871	0.8428	
YBR030W	0.004463	10829	20001426623	2503.822	2517.427	-13.605	0.0729	1.665	
YBR031W	7.696	5501	20001650975	1589.902	1501.508	88.394	-0.2947	0.2346	
YBR033W	0.0009323	18570	20001002675	4595.285	4583.683	11.602	0.02952	4.599	
YBR034C	0.1513	6741	20000517857	1504.268	1492.321	11.948	-0.0514	0.4284	
YBR035C	0.2623	4747	20002161608	972.156	969.301	2.856	0.02649	0.1883	
YBR036C	0.2121	8944	20002370235	1818.232	1792.620	25.612	-0.06195	0.6597	
YBR037C	0.01464	6424	20001909810	1254.222	1262.464	-8.242	-0.01924	0.2935	
YBR038W	0.02252	20258	20000147048	4805.298	4780.557	24.741	-0.06071	4.776	
YBR039W	0.1783	6703	20001478758	1337.799	1339.535	-1.736	0.005097	0.415	
YBR040W	0.006545	6479	20000859137	1287.375	1276.609	10.765	-0.03809	0.3468	
YBR041W	0.1049	13764	20001582260	3153.644	3063.999	89.645	-0.1555	1.909	
YBR042C	0.03551	8272	20000522554	1740.909	1723.783	17.126	-0.05442	0.5602	
YBR043C	0.009788	14864	20000642937	3245.152	3242.770	2.382	-0.03743	2.361	
YBR044C	0.006442	12342	20002049785	2594.813	2596.904	-2.091	-0.02917	1.257	
YBR045C	0.002516	11219	20001857337	2629.483	2597.547	31.936	-0.05896	1.425	
YBR046C	0.06737	7246	20000423404	1447.288	1435.909	11.379	-0.05531	0.4472	
YBR047W	0.01127	3406	20016134531	730.197	730.534	-0.337	-0.006516	0.0852	
YBR048W	2.13	3282	20005067573	650.466	645.475	4.992	-0.0505	0.05003	
YBR049C	0.05636	15115	20000848546	3908.662	3861.282	47.380	-0.065	3.473	
YBR050C	0.01928	6582	20001095543	1453.812	1461.347	-7.534	-0.006472	0.4546	
YBR052C	0.2058	4407	20008298647	882.370	879.000	3.370	-0.02738	0.1318	
YBR053C	0.06684	7022	20009643938	1553.945	1554.707	-0.762	-0.01432	0.5227	
YBR054W	0.1017	7295	20008931617	1490.990	1475.836	15.155	-0.02034	0.3557	
YBR055C	0.007054	18299	20000144253	4515.156	4461.429	53.727	-0.09496	5.201	
YBR056W	0.04721	9498	20004399741	2232.651	2219.498	13.153	-0.0008765	0.7509	
YBR057C	0.01172	7119	20000466089	1601.696	1590.364	11.332	-0.02783	0.5541	
YBR058C	0.0396	15257	20000925487	3710.545	3687.117	23.428	-0.08778	2.77	
YBR059C	0.02528	22353	20000165414	5840.821	5798.735	42.086	-0.1051	7.87	
YBR060C	0.01228	12542	20003635185	2900.583	2890.931	9.652	0.05062	2.074	
YBR061C	0.09393	6707	20003611694	1350.855	1333.288	17.567	-0.01088	0.3787	
YBR062C	0.2979	3578	20018999683	759.017	749.455	9.562	-0.05222	0.1034	
YBR063C	0.01252	7919	20000789129	1775.275	1773.788	1.487	-0.02555	0.6763	
YBR065C	0.004003	7384	20005094421	1590.431	1595.039	-4.608	0.03906	0.616	
YBR066C	0.02145	4365	20004951402	932.353	929.611	2.742	0.004218	0.1475	
YBR067C	0.6982	5281	20006449137	889.309	876.222	13.087	-0.07141	0.1459	
YBR068C	0.09922	13275	20001906660	2793.638	2780.931	12.707	-0.03359	1.534	
YBR069C	0.2658	13215	20000634360	2847.258	2779.882	67.375	-0.197	1.336	
YBR070C	0.04578	5151	20009271515	1012.138	999.840	12.298	-0.04865	0.1876	
YBR071W	0.02923	4390	20008816071	897.498	887.195	10.304	-0.02151	0.1915	
YBR072W	0.02975	4441	20003095409	897.280	904.340	-7.059	0.02827	0.1612	
YBR073W	0.111	19042	20001165077	4656.984	4515.360	141.624	-0.1537	4.251	
YBR074W	0.004177	20748	20001548771	4997.678	4911.082	86.596	0.04586	5.472	
YBR076W	0.002367	6280	20003089110	1471.266	1471.515	-0.248	0.03071	0.4672	
YBR077C	0.03277	3156	20011470031	678.770	679.561	-0.791	0.008315	0.1409	
YBR078W	0.5424	10576	20000297097	2085.153	2039.071	46.082	-0.1665	0.7321	
YBR079C	0.245	19505	20000447303	4800.590	4561.815	238.775	-0.4378	3.121	
YBR080C	0.08344	16148	20001648661	3641.397	3605.669	35.728	-0.05914	2.866	
YBR081C	0.006609	25477	20001662463	7231.516	7190.533	40.983	-0.1255	12.79	
YBR082C	1.265	3183	20006096848	615.241	611.003	4.238	-0.0558	0.06312	
YBR083W	0.08904	9757	20005363858	2180.731	2167.450	13.281	-0.06947	1.041	
YBR084CA	1.476	4213	20010736355	795.790	785.626	10.164	-0.05817	0.08284	
YBR084W	0.2036	21496	20000460249	4876.253	4652.677	223.577	-0.3654	3.627	
YBR085W	0.03843	6760	20000159671	1318.223	1325.162	-6.939	0.02453	0.3972	
YBR086C	0.2155	19480	20000685970	4690.405	4437.174	253.232	-0.4321	3.607	
YBR087W	0.08409	7575	20002023162	1540.325	1532.166	8.160	-0.03969	0.4708	
YBR088C	0.3611	5207	20000075534	1098.891	1087.611	11.280	-0.0834	0.2555	
YBR090C	0.06787	2765	20011242878	509.493	508.249	1.244	-0.005112	0.07642	
YBR091C	0.1748	2114	20000083313	452.000	450.556	1.444	0.00107	0.03798	
YBR092C	0.5274	9136	20000460438	2069.843	2022.637	47.205	-0.1454	0.6424	
YBR093C	0.2518	9090	20005968350	2068.344	2040.626	27.718	-0.08534	0.6913	
YBR094W	0.01827	14804	20001591461	3581.447	3496.357	85.089	-0.1204	2.432	
YBR095C	0.04418	8853	20000557135	1889.894	1904.112	-14.218	-0.02569	0.8144	
YBR096W	0.3083	4457	20011154383	968.561	967.229	1.332	-0.03506	0.1735	
YBR097W	0.005803	29514	20000004531	8354.355	8439.896	-85.541	0.2336	18.58	
YBR098W	0.001808	13475	20000945187	3252.867	3263.507	-10.640	-0.0262	2.299	
YBR101C	0.1614	5799	20003446233	1250.355	1248.257	2.098	0.02102	0.4015	
YBR102C	0.006627	15437	20004489795	3628.822	3637.170	-8.348	0.0179	3.631	
YBR103W	0.04038	10896	20001252448	2429.459	2388.680	40.778	-0.07923	1.082	
YBR104W	0.03652	7276	20001283304	1428.621	1415.390	13.231	-0.03039	0.3333	
YBR105C	0.02705	7459	20004682681	1584.014	1566.472	17.542	-0.04098	0.4466	
YBR106W	1.616	3578	20023730090	784.978	780.459	4.520	-0.05849	0.09083	
YBR107C	0.01706	4950	20002549835	1044.685	1042.704	1.981	-0.02025	0.292	
YBR108W	0.005819	21042	20001332043	4883.400	4794.461	88.939	-0.05205	5.429	
YBR109C	0.5927	2928	20000585764	612.465	608.103	4.362	-0.04398	0.06728	
YBR110W	0.03502	9227	20001560106	1992.987	1994.913	-1.926	0.004572	0.9439	
YBR111C	0.3505	4653	20011341826	985.629	970.655	14.974	-0.05772	0.1813	
YBR112C	0.0456	20316	20002259112	4994.150	4870.770	123.380	-0.2354	5.44	
YBR114W	0.002993	15594	20000771081	3863.205	3797.071	66.134	-0.04988	3.282	
YBR115C	0.05816	30125	20000084230	7566.985	7445.237	121.748	-0.3857	12.05	
YBR117C	0.001251	15031	20000819951	3165.177	3137.503	27.673	-0.1454	1.917	
YBR118W	15.34	4184	20002481800	2034.670	1908.271	126.399	-0.3882	0.2585	
YBR119W	0.02869	6402	20002447377	1304.010	1287.546	16.463	-0.01698	0.4168	
YBR120C	0.03467	3208	20003400605	674.521	675.663	-1.142	0.001335	0.07627	
YBR121C	0.5913	13308	20000314392	3102.413	2958.177	144.237	-0.354	1.319	
YBR122C	0.03535	3553	20000446719	739.925	745.230	-5.305	0.05731	0.09933	
YBR123C	0.02717	12671	20001449445	2986.353	2956.939	29.414	-0.04695	1.353	
YBR125C	0.04148	8154	20006069160	1731.625	1727.329	4.297	0.004851	0.6699	
YBR126C	0.2723	10100	20002395710	2203.138	2169.449	33.689	-0.1643	0.7394	
YBR127C	0.4815	11070	20008479798	2353.489	2266.498	86.991	-0.1914	0.7869	
YBR128C	0.004076	6696	20003954074	1497.044	1494.769	2.275	0.006334	0.5546	
YBR129C	0.02591	6120	20001279355	1410.350	1402.327	8.023	-0.04276	0.3727	
YBR130C	0.02499	8297	20003070259	1895.636	1866.845	28.791	-0.05748	0.8161	
YBR131W	0.00627	13895	20000406285	3310.011	3305.389	4.622	0.008436	2.624	
YBR132C	0.005439	12818	20002196431	2766.396	2715.293	51.103	-0.05058	1.441	
YBR133C	0.0215	17096	20000042827	4077.625	4043.604	34.021	0.02038	3.976	
YBR135W	0.1703	2946	20006216713	629.546	629.660	-0.114	0.01932	0.1165	
YBR136W	0.002926	47641	20000090073	17720.907	17406.880	314.027	0.1365	90.54	
YBR137W	0.0964	3631	20003061700	746.311	750.544	-4.232	0.01265	0.1274	
YBR138C	0.001973	10049	20000759371	2395.541	2365.193	30.348	-0.008675	1.269	
YBR139W	0.1156	10327	20000552434	2300.876	2274.478	26.398	-0.04253	0.9888	
YBR140C	0.005786	63952	20000879995	27433.106	25872.134	1560.972	-0.729	195.3	
YBR141C	0.03977	6697	20000639282	1469.974	1480.307	-10.333	0.0314	0.5873	
YBR142W	0.1166	15763	20001472496	3719.542	3622.436	97.106	-0.1821	2.556	
YBR143C	0.4094	8583	20004248877	1915.401	1888.409	26.991	-0.138	0.5598	
