ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAR050W	0.001264	36787	20000479019	9146.625	8904.615	242.010	-0.2993	20.64	
YAR064W	0.001266	2026	20008171712	407.686	410.398	-2.711	0.02571	0.03957	
YAR066W	0.005157	4717	20003862986	853.089	851.126	1.962	-0.007321	0.1337	
YAR068W	0.01535	4101	20000287555	679.634	673.981	5.653	-0.05297	0.1515	
YAR071W	0.3374	6928	20001219293	2060.152	1965.564	94.588	-0.34	0.4202	
YBL001C	0.2903	2074	20005545594	429.493	426.483	3.011	-0.04814	0.02229	
YBL002W	0.7558	2511	20000261490	546.331	536.090	10.241	-0.08397	0.03651	
YBL003C	0.7568	2829	20021644695	548.038	540.446	7.592	-0.09453	0.04278	
YBL004W	0.01949	44151	20000951566	19369.201	14078.468	5290.733	-2.598	35.89	
YBL005W	0.02043	19172	20001429114	4897.721	4656.024	241.697	-0.4551	4.307	
YBL006C	0.1949	3578	20002927769	758.261	750.221	8.040	-0.07099	0.109	
YBL007C	0.1244	19120	20000290808	7002.459	5674.338	1328.122	-1.27	4.377	
YBL008W	0.004643	17834	20000287766	4090.438	3999.444	90.994	-0.1852	3.364	
YBL009W	0.008552	13909	20003017882	3238.446	3146.831	91.615	-0.1132	2.558	
YBL010C	0.004229	5505	20001070150	1205.777	1200.650	5.127	-0.03403	0.2982	
YBL011W	0.05449	14866	20001538830	3680.599	3412.241	268.358	-0.4024	1.697	
YBL013W	0.001373	9317	20002192625	1796.092	1775.174	20.917	-0.01167	0.6502	
YBL014C	0.008265	17831	20002523292	4510.184	4336.861	173.322	-0.1935	4.168	
YBL015W	0.06615	10735	20000284263	2378.291	2293.972	84.319	-0.2315	0.7593	
YBL016W	0.05935	7194	20000491468	1542.789	1501.467	41.322	-0.1798	0.3914	
YBL017C	0.01178	30494	20000219250	9087.887	8318.176	769.711	-0.6621	11.78	
YBL018C	0.1121	2582	20001609823	552.554	547.297	5.257	-0.06659	0.04139	
YBL019W	0.006221	10875	20000575876	2361.787	2320.907	40.880	-0.09516	0.9341	
YBL020W	0.03439	11629	20000461449	2638.304	2545.846	92.458	-0.2437	1.403	
YBL021C	0.05008	2858	20003773272	599.909	603.571	-3.662	0.03689	0.09094	
YBL022C	0.1225	17620	20002869842	5909.383	5123.724	785.659	-0.9607	3.196	
YBL023C	0.01862	18318	20000477841	4335.692	4118.702	216.990	-0.2974	2.937	
YBL024W	0.1272	11952	20002081620	3245.565	2972.117	273.448	-0.4968	0.9582	
YBL025W	0.02827	2815	20008753607	604.394	601.947	2.446	-0.003728	0.06419	
YBL026W	0.1588	1952	20006626961	393.193	391.086	2.107	-0.02467	0.02543	
YBL027W	3.059	1897	20001429948	794.927	772.931	21.995	-0.1484	0.04203	
YBL028C	0.06786	2016	20005498587	438.554	438.676	-0.122	-0.00499	0.03662	
YBL029W	0.002739	7743	20003748424	1652.494	1642.921	9.573	-0.08601	0.6805	
YBL030C	1.491	3880	20000714688	1370.715	1312.013	58.702	-0.2588	0.1511	
YBL031W	0.003607	7372	20003628054	1479.149	1466.119	13.030	-0.02734	0.5419	
YBL032W	0.07395	7888	20002840525	1667.709	1626.494	41.215	-0.1476	0.362	
YBL033C	0.07846	7116	20000144747	1500.490	1471.597	28.893	-0.1475	0.3849	
YBL034C	0.01999	27626	20000166402	8700.861	7655.015	1045.846	-0.9493	9.848	
YBL035C	0.04073	14184	20003907961	3340.228	3165.384	174.843	-0.347	1.465	
YBL036C	0.1141	4876	20000745834	1090.452	1074.910	15.541	-0.09726	0.1523	
YBL037W	0.009072	21815	20000290609	5309.297	5075.312	233.985	-0.309	5.657	
YBL038W	0.09736	4841	20002532494	984.204	973.635	10.570	-0.08429	0.1685	
YBL039C	0.4582	7514	20003520016	2646.112	2450.937	195.175	-0.4678	0.559	
YBL040C	0.1301	4344	20002153905	924.216	906.743	17.473	-0.1167	0.1105	
YBL041W	0.2396	4543	20002059529	1023.765	1000.838	22.927	-0.1312	0.169	
YBL042C	0.1333	11327	20002497198	2967.720	2761.646	206.074	-0.4322	0.8942	
YBL043W	0.01797	5144	20001770720	1100.124	1084.975	15.149	-0.03636	0.2155	
YBL044W	0.006793	2543	20003237742	506.378	507.795	-1.417	0.01628	0.04134	
YBL045C	0.1741	8571	20000336106	2047.811	1933.678	114.133	-0.3133	0.5065	
YBL046W	0.01851	7786	20001300694	1950.124	1911.485	38.639	-0.1261	0.6959	
YBL047C	0.0317	26582	20000665768	7865.958	6651.735	1214.224	-1.077	6.472	
YBL049W	0.003886	2700	20015941138	575.992	575.048	0.944	0.001529	0.06799	
YBL050W	0.1331	5449	20003758555	1250.483	1224.725	25.757	-0.1128	0.2059	
YBL051C	0.03351	13279	20000033744	3164.468	3039.605	124.863	-0.2955	2.008	
YBL052C	0.005879	16288	20000669174	4012.366	3956.838	55.528	-0.182	3.132	
YBL054W	0.04812	10414	20001374376	2393.022	2297.091	95.930	-0.2417	0.8727	
YBL055C	0.09544	7859	20000738098	1832.512	1785.436	47.076	-0.2121	0.558	
YBL056W	0.07293	8984	20001733721	2091.560	2019.261	72.300	-0.2169	0.6396	
YBL057C	0.0887	4451	20003487032	908.322	891.233	17.088	-0.06791	0.1206	
YBL058W	0.2961	6739	20006360794	1897.111	1778.366	118.745	-0.3499	0.3868	
YBL059W	0.01267	3676	20017454108	812.242	811.750	0.492	-0.027	0.1429	
YBL060W	0.00546	13112	20001607427	3246.295	3200.773	45.522	-0.05738	2.24	
YBL061C	0.06041	13612	20000394681	3308.442	3105.471	202.970	-0.3405	1.41	
YBL063W	0.004451	21947	20000645961	5729.444	5723.687	5.757	-0.08926	7.929	
YBL064C	0.1106	5278	20009598142	1107.319	1091.918	15.402	-0.1021	0.1847	
YBL066C	0.001105	24504	20000181639	6094.120	6022.391	71.729	-0.04216	8.072	
YBL067C	0.007985	14582	20003171423	3539.632	3464.642	74.990	-0.2134	2.424	
YBL068W	0.2072	6309	20000605319	1409.483	1370.058	39.425	-0.2206	0.283	
YBL069W	0.03191	8732	20002642289	1881.050	1867.213	13.837	-0.03972	0.4555	
YBL072C	11.06	848	20091241801	838.295	817.146	21.150	-0.174	0.05069	
YBL074C	0.004676	6502	20001334158	1530.842	1546.098	-15.257	0.03412	0.5288	
YBL075C	0.002516	14646	20000658623	3011.946	2979.364	32.582	-0.1055	1.609	
YBL076C	0.2965	13066	20000400332	5565.954	4730.880	835.074	-0.9705	2.22	
YBL078C	0.03413	2398	20002668328	483.455	481.526	1.929	-0.03157	0.0357	
YBL079W	0.01312	30229	20001561297	8580.907	7805.172	775.735	-0.7506	10.71	
YBL080C	0.002522	10968	20001933008	2441.422	2468.016	-26.594	-0.0186	1.505	
YBL081W	0.06194	7212	20001260347	1609.093	1577.592	31.501	-0.1371	0.5934	
YBL082C	0.04462	9410	20000649998	2070.210	2009.197	61.013	-0.1774	0.9803	
YBL084C	0.0126	15422	20000660304	3631.948	3560.401	71.547	-0.09795	2.743	
YBL085W	0.03164	19166	20000208294	4914.438	4613.934	300.503	-0.5758	3.707	
YBL086C	0.01809	9383	20001603771	2050.137	2045.325	4.812	-0.111	0.7351	
YBL087C	7.181	1123	20004661149	571.291	558.586	12.705	-0.1149	0.02208	
YBL088C	0.002629	55577	20000633822	22205.622	19839.961	2365.660	-1.484	97.16	
YBL089W	0.0167	10132	20000106922	2063.095	2035.547	27.549	-0.06634	0.921	
YBL090W	0.0559	3526	20021871115	739.514	738.048	1.466	-0.03117	0.06669	
YBL091C	0.3904	6333	20000718848	1864.531	1763.609	100.922	-0.3368	0.3614	
YBL092W	5.544	1209	20006005465	543.405	529.878	13.527	-0.1017	0.01756	
YBL093C	0.06796	4413	20001295279	928.969	926.895	2.074	-0.007086	0.131	
YBL095W	0.02917	5649	20005394102	1156.136	1149.949	6.188	0.004808	0.2043	
YBL097W	0.00167	14299	20002707019	3538.456	3498.598	39.857	-0.1513	2.264	
YBL098W	0.01906	9525	20001054863	2042.201	2026.091	16.110	-0.08885	0.7689	
YBL099W	0.2293	10176	20001531973	2504.516	2312.372	192.144	-0.4466	0.7034	
YBL101C	0.02321	23366	20000662901	5905.176	5398.413	506.763	-0.5417	4.628	
YBL102W	0.0795	4766	20005868003	903.732	900.189	3.543	-0.07474	0.1437	
YBL103C	0.005756	10109	20000085251	2200.275	2185.701	14.575	0.01482	1.023	
YBL104C	0.01457	20867	20000569660	5348.959	5003.540	345.419	-0.4765	4.064	
YBL105C	0.008728	22804	20000563177	6052.888	5789.286	263.603	-0.387	7.113	
YBL106C	0.004269	21638	20001155977	5129.838	5083.881	45.957	-0.1066	5.467	
YBL107C	0.01805	3720	20000913787	825.557	822.512	3.044	-0.01896	0.1369	
YBL111C	0.00322	14375	20001433239	3138.956	3114.664	24.292	-0.01832	2.042	
YBL112C	0.3144	2098	20011939331	433.731	431.750	1.981	-0.05768	0.03187	
YBL113C	0.04457	15696	20000890267	3839.585	3630.294	209.292	-0.3816	2.232	
YBR001C	0.01807	15841	20000360120	3689.886	3644.657	45.229	-0.1972	2.496	
YBR002C	0.03481	6050	20002180416	1238.719	1216.235	22.484	-0.06548	0.3101	
YBR003W	0.02192	10763	20008555125	2120.624	2090.411	30.214	-0.08623	0.8889	
YBR004C	0.04596	8855	20000107292	1901.115	1880.631	20.483	-0.1243	0.6198	
YBR005W	0.06782	4787	20001148631	902.060	897.829	4.231	-0.05261	0.1751	
YBR006W	0.00943	11073	20000393704	2214.530	2195.887	18.643	-0.09757	0.8338	
YBR007C	0.00789	15459	20000068270	3503.528	3456.327	47.202	-0.07526	2.546	
YBR008C	0.009961	12241	20002941436	2477.669	2479.655	-1.985	-0.03406	1.263	
YBR009C	0.9327	2038	20005316580	428.929	421.151	7.778	-0.07465	0.02292	
YBR010W	8.729	869	20007984080	566.601	554.860	11.742	-0.1148	0.02309	
YBR011C	1.211	3595	20006646725	1216.223	1180.794	35.429	-0.2114	0.1215	
YBR013C	0.008822	2727	20000867171	536.565	535.075	1.490	-0.03348	0.08169	
YBR014C	0.1709	3954	20008998886	854.726	844.339	10.386	-0.06658	0.1007	
YBR015C	0.07583	11495	20001264146	2709.909	2603.821	106.088	-0.2669	0.8101	
YBR016W	0.394	2147	20023900140	534.093	527.561	6.532	-0.08062	0.05339	
YBR017C	0.03486	17590	20000430357	4576.610	4264.565	312.045	-0.4644	2.998	
YBR018C	0.002649	7473	20000504626	1578.649	1593.105	-14.456	-0.05983	0.6282	
YBR019C	0.002838	15061	20001201493	3267.724	3257.782	9.941	-0.05003	2.091	
YBR020W	0.001345	11424	20000714094	2370.535	2387.793	-17.258	0.001958	1.227	
YBR021W	0.01162	13362	20001762115	2891.802	2884.544	7.258	-0.04636	1.385	
YBR022W	0.04004	3629	20000193721	738.808	737.194	1.614	-0.03367	0.1047	
YBR023C	0.03619	22076	20000378669	6150.803	5496.145	654.658	-0.7678	4.147	
YBR024W	0.02069	6195	20005685183	1293.888	1284.435	9.453	-0.06057	0.258	
YBR025C	0.7339	5287	20005417383	1731.129	1636.455	94.675	-0.3022	0.2227	
YBR026C	0.05271	7852	20002535924	1673.360	1626.132	47.228	-0.1408	0.4329	
YBR028C	0.008253	10749	20000256056	2333.378	2347.744	-14.366	-0.0533	1.013	
YBR029C	0.08614	9109	20004096666	2037.829	1965.399	72.430	-0.2101	0.5626	
YBR030W	0.004463	10693	20003169479	2500.345	2512.423	-12.079	0.0083	1.591	
YBR031W	7.696	1604	20008280057	1576.771	1493.186	83.585	-0.3063	0.169	
YBR033W	0.0009323	18707	20000005379	4550.270	4597.960	-47.690	0.09655	4.937	
YBR034C	0.1513	6163	20000991833	1515.368	1459.239	56.128	-0.2079	0.2723	
YBR035C	0.2623	4242	20000210862	969.637	944.522	25.115	-0.1397	0.1023	
YBR036C	0.2121	7536	20000901953	1811.653	1723.404	88.249	-0.3055	0.3721	
YBR037C	0.01464	6239	20000404030	1265.180	1260.656	4.524	-0.009636	0.2754	
YBR038W	0.02252	19601	20000841083	4816.093	4534.865	281.228	-0.4722	3.616	
YBR039W	0.1783	6156	20006867791	1341.771	1295.234	46.536	-0.2197	0.2403	
YBR040W	0.006545	6209	20004037625	1280.963	1274.231	6.732	-0.04239	0.3461	
YBR041W	0.1049	11818	20002619878	3131.819	2918.793	213.026	-0.4765	1.2	
YBR042C	0.03551	8172	20001661376	1742.789	1711.872	30.916	-0.1228	0.485	
YBR043C	0.009788	15038	20001102975	3268.575	3233.363	35.211	-0.03455	2.362	
YBR044C	0.006442	11939	20001975398	2606.454	2582.016	24.439	-0.0536	1.147	
YBR045C	0.002516	11039	20002905403	2625.099	2619.319	5.781	0.01745	1.553	
YBR046C	0.06737	7124	20000792984	1443.802	1419.890	23.912	-0.1031	0.3614	
YBR047W	0.01127	3525	20007704138	735.004	729.353	5.651	-0.01459	0.08881	
YBR048W	2.13	1901	20004533541	648.865	636.553	12.312	-0.1371	0.03282	
YBR049C	0.05636	13872	20000765618	3899.771	3608.211	291.560	-0.5771	1.893	
YBR050C	0.01928	6455	20005651314	1468.778	1456.103	12.676	-0.03299	0.4685	
YBR052C	0.2058	4099	20000902817	884.022	868.433	15.589	-0.1121	0.1009	
YBR053C	0.06684	6865	20003829378	1570.649	1524.961	45.688	-0.1484	0.4148	
YBR054W	0.1017	7071	20000745300	1484.433	1454.039	30.394	-0.1258	0.2609	
YBR055C	0.007054	18393	20000630782	4487.288	4393.147	94.141	-0.1765	4.806	
YBR056W	0.04721	9220	20000703177	2220.530	2181.782	38.748	-0.1393	0.6615	
YBR057C	0.01172	7040	20002456602	1605.380	1590.606	14.774	-0.009036	0.5936	
YBR058C	0.0396	14467	20000593385	3743.336	3529.489	213.848	-0.3991	1.832	
YBR059C	0.02528	21446	20000514178	5831.328	5356.680	474.647	-0.7154	5.022	
YBR060C	0.01228	12497	20007509460	2858.767	2826.353	32.414	-0.1339	1.706	
YBR061C	0.09393	6172	20001315050	1342.995	1307.813	35.182	-0.1676	0.2832	
YBR062C	0.2979	3218	20000279871	753.705	742.210	11.495	-0.1289	0.08242	
YBR063C	0.01252	8056	20003505556	1790.009	1766.406	23.604	-0.05121	0.6312	
YBR065C	0.004003	7597	20004401472	1584.702	1602.652	-17.950	0.06391	0.7186	
YBR066C	0.02145	4403	20016376520	929.945	928.677	1.268	0.001108	0.1287	
YBR067C	0.6982	4203	20000585231	886.651	863.749	22.902	-0.1553	0.09882	
YBR068C	0.09922	11708	20000194032	2808.812	2633.798	175.014	-0.3783	0.8391	
YBR069C	0.2658	9923	20001125410	2872.390	2646.580	225.810	-0.474	0.7512	
YBR070C	0.04578	5199	20004280432	1005.371	998.090	7.281	-0.05546	0.2014	
YBR071W	0.02923	4315	20001615606	889.456	885.537	3.919	-0.0142	0.1606	
YBR072W	0.02975	4373	20005034888	898.120	895.569	2.551	-0.04783	0.145	
YBR073W	0.111	15325	20000484388	4730.474	4123.845	606.630	-0.769	2.267	
YBR074W	0.004177	20175	20000026448	4912.112	4879.085	33.026	-0.07582	5.758	
YBR076W	0.002367	6267	20002285624	1461.523	1456.897	4.626	-0.06506	0.3922	
YBR077C	0.03277	3072	20005367990	678.220	672.186	6.034	-0.02906	0.08736	
YBR078W	0.5424	7049	20001663963	2112.942	1960.667	152.275	-0.398	0.454	
YBR079C	0.245	12884	20001760247	4901.846	4232.023	669.823	-0.8516	1.732	
YBR080C	0.08344	14217	20000321707	3603.570	3365.471	238.099	-0.5244	1.681	
YBR081C	0.006609	25232	20001123996	7323.936	6899.496	424.440	-0.4782	10.67	
YBR082C	1.265	2420	20017117912	615.627	604.894	10.733	-0.1121	0.04332	
YBR083W	0.08904	9023	20001853934	2187.712	2090.709	97.003	-0.3007	0.7225	
YBR084CA	1.476	2577	20004437845	796.192	773.875	22.318	-0.1502	0.05361	
YBR084W	0.2036	14801	20000536436	4820.135	4288.163	531.972	-0.8235	1.822	
YBR085W	0.03843	6650	20003832838	1326.409	1309.858	16.551	-0.05883	0.2887	
YBR086C	0.2155	13551	20000798245	4691.659	4149.588	542.072	-0.84	1.925	
YBR087W	0.08409	7195	20006491604	1544.189	1509.570	34.618	-0.1753	0.4528	
YBR088C	0.3611	4401	20017086953	1094.314	1068.005	26.309	-0.1969	0.1773	
YBR090C	0.06787	2765	20015145119	508.884	507.599	1.285	-0.03307	0.08413	
YBR091C	0.1748	2142	20020603493	449.756	448.929	0.827	-0.01673	0.03296	
YBR092C	0.5274	6404	20008688927	2069.574	1960.224	109.350	-0.3499	0.396	
YBR093C	0.2518	7597	20000654628	2077.233	1975.150	102.083	-0.3198	0.4315	
YBR094W	0.01827	14691	20001400452	3542.556	3447.857	94.699	-0.2249	2.192	
YBR095C	0.04418	8721	20003908851	1901.790	1866.287	35.503	-0.1653	0.6148	
YBR096W	0.3083	3826	20003207482	972.523	951.606	20.917	-0.1599	0.1355	
YBR097W	0.005803	29208	20000222717	8542.866	7878.203	664.663	-0.4988	13.72	
YBR098W	0.001808	13382	20000478401	3260.068	3241.239	18.829	-0.05737	2.493	
YBR101C	0.1614	5478	20007364794	1243.634	1213.577	30.057	-0.1657	0.2518	
YBR102C	0.006627	15289	20002319700	3636.520	3553.153	83.367	-0.1605	2.912	
YBR103W	0.04038	10676	20002556569	2404.654	2347.844	56.809	-0.197	0.9226	
YBR104W	0.03652	7278	20001250080	1420.594	1417.657	2.936	-0.03579	0.3724	
YBR105C	0.02705	7534	20001114966	1576.931	1569.814	7.117	-0.03662	0.4732	
YBR106W	1.616	2207	20012650959	786.154	768.523	17.631	-0.152	0.04826	
YBR107C	0.01706	4894	20001284306	1048.523	1043.044	5.479	-0.003261	0.2548	
YBR108W	0.005819	20773	20000119104	4846.814	4826.379	20.435	-0.00397	5.046	
YBR109C	0.5927	2497	20002803822	610.942	602.541	8.401	-0.08591	0.03937	
YBR110W	0.03502	9144	20001866168	1985.257	1966.297	18.960	-0.09855	0.7141	
YBR111C	0.3505	4048	20003421526	981.529	953.830	27.699	-0.1561	0.1082	
YBR112C	0.0456	18592	20000061469	5101.565	4500.967	600.598	-0.7248	3.912	
YBR114W	0.002993	15757	20001038541	3828.700	3825.520	3.180	-0.01018	3.332	
YBR115C	0.05816	25087	20000918388	7668.707	6599.517	1069.190	-1.16	5.898	
YBR117C	0.001251	14825	20001022692	3160.403	3169.981	-9.578	-0.04483	2.104	
YBR118W	15.34	1241	20005248118	2031.864	1903.047	128.817	-0.4016	0.2495	
YBR119W	0.02869	6246	20008431712	1293.985	1273.530	20.455	-0.1027	0.3237	
YBR120C	0.03467	3291	20000430094	671.735	677.022	-5.286	0.01466	0.08194	
YBR121C	0.5913	7884	20002243405	3131.689	2836.798	294.890	-0.5919	0.7735	
YBR122C	0.03535	3751	20020785970	741.258	739.883	1.375	-0.01725	0.1011	
YBR123C	0.02717	12492	20001706214	2996.126	2915.249	80.877	-0.2044	1.367	
YBR125C	0.04148	7837	20001567252	1723.240	1697.765	25.476	-0.08817	0.5143	
YBR126C	0.2723	7527	20001576894	2215.957	2096.435	119.522	-0.4099	0.6098	
YBR127C	0.4815	7369	20007730952	2316.127	2174.782	141.345	-0.4241	0.4773	
YBR128C	0.004076	6618	20004882401	1497.062	1475.623	21.439	-0.09796	0.4825	
YBR129C	0.02591	6250	20001381389	1410.684	1407.668	3.015	-0.02392	0.406	
YBR130C	0.02499	8400	20000941364	1879.108	1855.054	24.053	-0.1001	0.721	
YBR131W	0.00627	13703	20000003297	3314.921	3286.645	28.276	-0.02625	2.211	
YBR132C	0.005439	12784	20000637573	2707.577	2712.794	-5.217	-0.04306	1.312	
YBR133C	0.0215	16751	20000769241	4084.615	3856.175	228.441	-0.3962	3.106	
YBR135W	0.1703	2733	20000581023	629.217	621.150	8.068	-0.07235	0.09139	
YBR136W	0.002926	48202	20000471548	17204.970	15837.792	1367.178	-0.9573	62.75	
YBR137W	0.0964	3404	20000115353	746.656	743.033	3.624	-0.04435	0.08239	
YBR138C	0.001973	10126	20002196555	2376.171	2369.189	6.982	0.0003758	1.191	
YBR139W	0.1156	9235	20001066618	2281.913	2181.119	100.794	-0.3029	0.5909	
YBR140C	0.005786	61853	20000026449	27600.585	21107.011	6493.574	-2.741	95.19	
YBR141C	0.03977	6812	20002724950	1480.517	1446.287	34.230	-0.09854	0.3962	
YBR142W	0.1166	13052	20000715080	3717.292	3403.206	314.086	-0.6291	1.626	
