ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YAR003W	0.01736	8682	20002221235	1882.878	1866.470	16.408	-0.06284	0.6548	
YAR007C	0.07204	11515	20000483167	2864.094	2733.407	130.687	-0.3449	1.179	
YAR008W	0.06365	5480	20005026185	1174.586	1158.580	16.006	-0.08215	0.2083	
YAR014C	0.01781	13772	20000655517	3338.799	3221.314	117.485	-0.2514	2.039	
YAR015W	0.2413	5749	20000447539	1318.037	1274.492	43.545	-0.2037	0.2006	
YAR018C	0.02681	8404	20004767305	1930.903	1911.216	19.687	-0.118	0.7469	
YAR019C	0.004468	20274	20000747228	4920.288	4828.020	92.267	-0.1116	5.378	
YAR020C	0.9946	1348	20003872403	227.168	225.837	1.331	-0.0291	0.007716	
YAR023C	0.005318	3774	20008057740	748.597	745.012	3.585	-0.05251	0.07929	
YAR027W	0.05885	4733	20004944205	995.329	985.575	9.755	-0.04806	0.1487	
YAR028W	0.02089	4714	20004093191	996.902	982.231	14.671	-0.0448	0.1738	
YAR029W	0.002071	1321	20000430492	306.389	304.937	1.451	-0.005942	0.01791	
YAR031W	0.002175	5639	20002362793	1283.943	1288.554	-4.611	0.07084	0.3506	
YAR033W	0.0186	4959	20018906789	991.780	991.947	-0.167	-0.01785	0.1868	
YAR035W	0.01023	14960	20001161923	3246.570	3160.611	85.960	-0.182	1.83	
YAR042W	0.01532	23634	20000610949	6126.889	5900.324	226.565	-0.4373	6.514	
YAR050W	0.001264	37012	20000458785	9216.084	8956.780	259.304	-0.3253	21.09	
YAR064W	0.001266	2033	20028054871	411.105	410.123	0.981	0.000817	0.04048	
YAR066W	0.005157	4823	20003505194	852.684	851.899	0.785	-0.004254	0.1342	
YAR068W	0.01535	4182	20000318384	680.616	680.595	0.022	0.008708	0.1596	
YAR071W	0.3374	7076	20001926639	2084.359	1966.519	117.840	-0.3439	0.4208	
YBL001C	0.2903	2049	20007199359	429.258	427.687	1.571	-0.02995	0.03128	
YBL002W	0.7558	2531	20005088649	548.491	536.233	12.258	-0.09931	0.04307	
YBL003C	0.7568	2669	20001175764	547.580	540.191	7.390	-0.08989	0.03881	
YBL004W	0.01949	44278	20000979726	19497.767	13929.454	5568.313	-2.588	32.33	
YBL005W	0.02043	19388	20000778065	4999.631	4659.520	340.112	-0.468	4.281	
YBL006C	0.1949	3648	20001073451	758.184	744.252	13.932	-0.1031	0.07951	
YBL007C	0.1244	18584	20000525761	6826.068	5672.835	1153.233	-1.298	4.559	
YBL008W	0.004643	17795	20003671513	4135.257	3988.236	147.021	-0.1679	3.17	
YBL009W	0.008552	14308	20000503122	3209.931	3187.270	22.662	-0.0613	2.807	
YBL010C	0.004229	5416	20006215556	1201.476	1195.130	6.347	-0.04937	0.3385	
YBL011W	0.05449	14670	20003350499	3604.337	3431.190	173.147	-0.4334	1.91	
YBL013W	0.001373	9111	20001225209	1798.046	1767.995	30.051	-0.04591	0.6468	
